Term                           TF-IDF                        
тамарин                        0.0106                        
пван                           0.0093                        
п                              0.0073                        
варенька                       0.0071                        
пвановый                       0.0067                        
фёдор                          0.0058                        
фёдорович                      0.0058                        
самолюбие                      0.0052                        
страдание                      0.0037                        
молитва                        0.0037                        
проститься                     0.0031                        
пх                             0.0026                        
прощать                        0.0026                        
володя                         0.0026                        
заунывный                      0.0026                        
наряд                          0.0025                        
устареть                       0.0024                        
бокал                          0.0024                        
камин                          0.0024                        
безвыходный                    0.0024                        
любо                           0.0024                        
дельный                        0.0022                        
поджидать                      0.0022                        
обнажённый                     0.0022                        
тяжёлый                        0.0021                        
пванов                         0.0021                        
грустный                       0.0021                        
дума                           0.0021                        
танцевать                      0.002                         
молодость                      0.0019                        
протанцевать                   0.0019                        
ярко                           0.0019                        
напоказ                        0.0019                        
осмеять                        0.0019                        
подсесть                       0.0019                        
рядиться                       0.0019                        
вынести                        0.0019                        
боязно                         0.0019                        
скопиться                      0.0019                        
разнохарактерный               0.0019                        
зимний                         0.0019                        
впоследний                     0.0019                        
мертвящий                      0.0019                        
киот                           0.0019                        
недвижный                      0.0019                        
нисходить                      0.0019                        
свежий                         0.0018                        
грустно                        0.0018                        
одиноко                        0.0018                        
раздумье                       0.0017                        
сердечный                      0.0017                        
ехать                          0.0017                        
горько                         0.0017                        
смолкнуть                      0.0017                        
мороз                          0.0017                        
рыдание                        0.0017                        
нежели                         0.0016                        
добрый                         0.0016                        
гора                           0.0016                        
берег                          0.0016                        
оживлённый                     0.0015                        
трудиться                      0.0015                        
подножие                       0.0015                        
сани                           0.0015                        
голый                          0.0015                        
унылый                         0.0015                        
родный                         0.0015                        
иванов                         0.0014                        
дорога                         0.0014                        
обидный                        0.0014                        
живописно                      0.0014                        
бледный                        0.0014                        
справа                         0.0014                        
почтенный                      0.0013                        
тень                           0.0013                        
беседа                         0.0013                        
холодный                       0.0013                        
выставить                      0.0013                        
переодеться                    0.0013                        
влечь                          0.0013                        
прожить                        0.0013                        
колокольчик                    0.0013                        
однообразный                   0.0013                        
глухой                         0.0013                        
тонуть                         0.0013                        
полно                          0.0013                        
святой                         0.0013                        
охотно                         0.0012                        
честной                        0.0012                        
крепко                         0.0012                        
чувство                        0.0012                        
холодно                        0.0012                        
знакомый                       0.0012                        
прошлое                        0.0012                        
око                            0.0012                        
добродушно                     0.0012                        
грусть                         0.0012                        
зелень                         0.0012                        
суровый                        0.0012                        
мерцать                        0.0012                        
вздрагивать                    0.0012                        
бал                            0.0011                        
сила                           0.0011                        
подать                         0.0011                        
участие                        0.0011                        
угол                           0.0011                        
клуб                           0.0011                        
тёмный                         0.0011                        
играть                         0.0011                        
горький                        0.0011                        
река                           0.0011                        
раскуривать                    0.001                         
потухший                       0.001                         
лавр                           0.001                         
трудовой                       0.001                         
разбить                        0.001                         
мечтательный                   0.001                         
коммерческий                   0.001                         
послышаться                    0.001                         
осветиться                     0.001                         
длинный                        0.001                         
флегматический                 0.001                         
распить                        0.001                         
замыкать                       0.001                         
ничья                          0.001                         
выставляться                   0.001                         
умствовать                     0.001                         
воззрение                      0.001                         
светлый                        0.001                         
прикраса                       0.001                         
обольщение                     0.001                         
волна                          0.001                         
поотстать                      0.001                         
пожимать                       0.001                         
окошко                         0.001                         
печка                          0.001                         
студить                        0.001                         
подмечать                      0.001                         
высмотреть                     0.001                         
бубновый                       0.001                         
колода                         0.001                         
темно                          0.001                         
господний                      0.001                         
наружное                       0.001                         
усидеться                      0.001                         
стол                           0.001                         
картинный                      0.001                         
предсказание                   0.001                         
нежданно                       0.001                         
новизна                        0.001                         
поверять                       0.001                         
итог                           0.001                         
истратить                      0.001                         
потратить                      0.001                         
пожитки                        0.001                         
нажитое                        0.001                         
вереница                       0.001                         
воспоминание                   0.001                         
спадать                        0.001                         
охолоделый                     0.001                         
веровать                       0.001                         
прореха                        0.001                         
разрастись                     0.001                         
метко                          0.001                         
нетвёрдо                       0.001                         
отживший                       0.001                         
xii                            0.001                         
запоздалый                     0.001                         
затишье                        0.001                         
жёлтый                         0.001                         
разогнать                      0.001                         
поспешно                       0.001                         
настрой                        0.001                         
бледноликий                    0.001                         
изгибистый                     0.001                         
выделиться                     0.001                         
обнажить                       0.001                         
луговой                        0.001                         
перелив                        0.001                         
вариация                       0.001                         
искриться                      0.001                         
разрезываться                  0.001                         
перекат                        0.001                         
некрутой                       0.001                         
кустарник                      0.001                         
наклонно                       0.001                         
крутояр                        0.001                         
сосновый                       0.001                         
посинелый                      0.001                         
сук                            0.001                         
поэтически                     0.001                         
вешний                         0.001                         
убранство                      0.001                         
родственный                    0.001                         
созвучный                      0.001                         
крепнуть                       0.001                         
послышать                      0.001                         
меховой                        0.001                         
знакомец                       0.001                         
распутье                       0.001                         
полуочертить                   0.001                         
пригорюниться                  0.001                         
эдакий                         0.001                         
привязчивый                    0.001                         
потормошить                    0.001                         
заныть                         0.001                         
неотвязно                      0.001                         
обои                           0.001                         
неясно                         0.001                         
штофный                        0.001                         
занавесь                       0.001                         
резной                         0.001                         
лампада                        0.001                         
