Term                           TF                            
полный                         0.0065                        
произведение                   0.0082                        
литература                     0.0059                        
войти                          0.0035                        
логин                          0.0035                        
пароль                         0.0071                        
запомнить                      0.0035                        
забыть                         0.0035                        
регистрация                    0.0035                        
поиск                          0.0071                        
расширить                      0.0035                        
сочинение                      0.0071                        
краткий                        0.0071                        
содержание                     0.0071                        
характеристика                 0.0035                        
биография                      0.0071                        
критика                        0.0047                        
гдз                            0.0035                        
добавить                       0.0035                        
присылать                      0.0035                        
работа                         0.0035                        
получать                       0.0035                        
litr                           0.0035                        
ы                              0.0035                        
обменивать                     0.0035                        
майка                          0.0035                        
тетрадь                        0.0035                        
ручка                          0.0035                        
б                              0.0071                        
далее                          0.0071                        
з                              0.0047                        
л                              0.0071                        
н                              0.0071                        
п                              0.0071                        
р                              0.0071                        
ф                              0.0071                        
х                              0.0071                        
ц                              0.0071                        
ч                              0.0071                        
широта                         0.0071                        
щ                              0.0047                        
э                              0.0047                        
абрам                          0.0024                        
абэ                            0.0024                        
аввакум                        0.0024                        
авдеев                         0.0024                        
аверченко                      0.0024                        
азимов                         0.0024                        
айтматов                       0.0024                        
аким                           0.0024                        
аксаков                        0.0071                        
аксёнов                        0.0024                        
акунин                         0.0024                        
акутагава                      0.0024                        
алдан                          0.0024                        
алексин                        0.0024                        
алигера                        0.0024                        
амад                           0.0024                        
андерсен                       0.0024                        
андреев                        0.0024                        
анненский                      0.0024                        
арцыбашев                      0.0024                        
асад                           0.0024                        
астафьев                       0.0035                        
ахмадуллин                     0.0024                        
ахматов                        0.0024                        
бабель                         0.0024                        
баж                            0.0024                        
байрон                         0.0024                        
бальзак                        0.0024                        
бальмонт                       0.0024                        
баратынский                    0.0035                        
батюшковы                      0.0024                        
бах                            0.0024                        
белля                          0.0024                        
белый                          0.0024                        
беляев                         0.0024                        
берджес                        0.0024                        
бернс                          0.0024                        
блок                           0.0035                        
боборыкин                      0.0024                        
богомолов                      0.0024                        
бодлер                         0.0024                        
бондарев                       0.0024                        
борхес                         0.0024                        
бродский                       0.0035                        
брэдбрать                      0.0024                        
брюсов                         0.0024                        
булгаков                       0.0035                        
булгарин                       0.0024                        
булычев                        0.0024                        
бунин                          0.0035                        
быков                          0.0024                        
вампилов                       0.0024                        
васильев                       0.0024                        
верна                          0.0024                        
визбора                        0.0024                        
владим                         0.0024                        
войнич                         0.0024                        
войнович                       0.0024                        
волков                         0.0024                        
вольтер                        0.0024                        
воннегута                      0.0024                        
воробьёв                       0.0024                        
вяземский                      0.0024                        
габба                          0.0024                        
гайдар                         0.0024                        
гаршин                         0.0024                        
гауф                           0.0024                        
гашек                          0.0024                        
ярослав                        0.0024                        
генри                          0.0047                        
геродот                        0.0024                        
герцен                         0.0024                        
гёте                           0.0024                        
гиппиус                        0.0024                        
гоголь                         0.0035                        
голдинга                       0.0024                        
головкин                       0.0024                        
гомер                          0.0024                        
гончаров                       0.0035                        
горький                        0.0035                        
гофман                         0.0024                        
грибоедов                      0.0035                        
григорьев                      0.0024                        
грин                           0.0024                        
гумилёв                        0.0024                        
гюго                           0.0024                        
данте                          0.0024                        
даррелла                       0.0024                        
дж                             0.0118                        
державин                       0.0035                        
дефо                           0.0024                        
джалиль                        0.0024                        
джером                         0.0047                        
джованьоль                     0.0024                        
джоэль                         0.0024                        
довлатов                       0.0024                        
дойло                          0.0024                        
достоевский                    0.0035                        
драгунский                     0.0024                        
древнерусский                  0.0035                        
дудинец                        0.0024                        
дюма                           0.0024                        
еврипид                        0.0024                        
евтушенко                      0.0024                        
екимов                         0.0024                        
ершовый                        0.0024                        
есенин                         0.0024                        
железников                     0.0024                        
жигулин                        0.0024                        
жид                            0.0024                        
житков                         0.0024                        
жуковский                      0.0035                        
заболоцкий                     0.0024                        
задорнов                       0.0024                        
закруткин                      0.0024                        
замятин                        0.0024                        
зощенко                        0.0024                        
зюскинд                        0.0024                        
ибсен                          0.0024                        
иванов                         0.0047                        
ильф                           0.0024                        
петров                         0.0024                        
ирвинга                        0.0024                        
исаковский                     0.0024                        
искандер                       0.0024                        
каверин                        0.0024                        
казакевич                      0.0024                        
казак                          0.0024                        
карамзин                       0.0035                        
кассиль                        0.0024                        
катаев                         0.0024                        
кафка                          0.0035                        
кедрина                        0.0024                        
ким                            0.0024                        
кинг                           0.0024                        
киплинг                        0.0024                        
кольцов                        0.0024                        
кондратьев                     0.0024                        
конрад                         0.0024                        
констан                        0.0024                        
