Term                           TF-IDF                        
байрон                         0.0131                        
аратапа                        0.0059                        
мэлейн                         0.0058                        
каюта                          0.0058                        
багаж                          0.0052                        
капитан                        0.0048                        
джоунтить                      0.0047                        
тираниец                       0.0045                        
фаррилла                       0.0041                        
пассажир                       0.0035                        
документ                       0.0035                        
прыжок                         0.003                         
отсек                          0.0029                        
властитель                     0.0029                        
подобно                        0.0026                        
капсула                        0.0026                        
родий                          0.0026                        
мистер                         0.0025                        
бомба                          0.0023                        
эсбек                          0.0022                        
салон                          0.0022                        
письмо                         0.0021                        
ризетта                        0.0021                        
похитить                       0.0019                        
тирания                        0.0019                        
пристегнуть                    0.0018                        
забронировать                  0.0018                        
оценивающе                     0.0018                        
стол                           0.0018                        
вайдемос                       0.0018                        
парикмахер                     0.0018                        
загубить                       0.0018                        
кубик                          0.0018                        
отец                           0.0017                        
королевство                    0.0017                        
представитель                  0.0017                        
корабль                        0.0016                        
полиция                        0.0016                        
билет                          0.0016                        
случайность                    0.0015                        
путешественник                 0.0015                        
комната                        0.0015                        
ключ                           0.0015                        
сын                            0.0015                        
коротышка                      0.0015                        
подбросить                     0.0015                        
фотокуб                        0.0015                        
совершить                      0.0014                        
крошечный                      0.0014                        
инцидент                       0.0014                        
замок                          0.0014                        
послание                       0.0014                        
рекомендательный               0.0014                        
апартамент                     0.0014                        
пачка                          0.0014                        
рыться                         0.0014                        
туманность                     0.0014                        
король                         0.0014                        
усмехаться                     0.0014                        
фотография                     0.0014                        
часы                           0.0013                        
властно                        0.0013                        
шар                            0.0013                        
сандёр                         0.0013                        
капитанский                    0.0013                        
ванная                         0.0013                        
перевернуть                    0.0013                        
охранять                       0.0013                        
правитель                      0.0013                        
космический                    0.0012                        
ремень                         0.0012                        
земля                          0.0012                        
прозрачный                     0.0012                        
сиять                          0.0012                        
звезда                         0.0012                        
скрыться                       0.0012                        
вспышка                        0.0012                        
звонок                         0.0012                        
обратиться                     0.0012                        
внезапно                       0.0011                        
помимо                         0.0011                        
стекло                         0.0011                        
сводить                        0.0011                        
переселить                     0.0011                        
вновь                          0.0011                        
подать                         0.0011                        
собеседник                     0.0011                        
гибель                         0.0011                        
пропасть                       0.0011                        
оружие                         0.0011                        
охранник                       0.0011                        
контактный                     0.0011                        
устремить                      0.001                         
неправильный                   0.001                         
покинуть                       0.001                         
персона                        0.001                         
господин                       0.001                         
смертный                       0.001                         
невыразительный                0.001                         
погаснуть                      0.001                         
написать                       0.001                         
поездка                        0.001                         
военный                        0.001                         
искусство                      0.001                         
линза                          0.001                         
взлёт                          0.0009                        
происходить                    0.0009                        
являться                       0.0009                        
тьма                           0.0009                        
мир                            0.0009                        
перенести                      0.0009                        
путешествовать                 0.0009                        
шагнуть                        0.0009                        
световой                       0.0009                        
музыка                         0.0009                        
зазвучать                      0.0009                        
пространство                   0.0009                        
великий                        0.0009                        
наука                          0.0009                        
хенрик                         0.0009                        
сосредоточиться                0.0009                        
напряжение                     0.0009                        
стремительный                  0.0008                        
протолкнуться                  0.0008                        
воцаряться                     0.0008                        
промчаться                     0.0008                        
стюардесса                     0.0008                        
дверь                          0.0008                        
скорость                       0.0008                        
планетарий                     0.0008                        
ярко                           0.0008                        
просматриваться                0.0008                        
синель                         0.0008                        
наползти                       0.0008                        
радиоактивный                  0.0008                        
забрать                        0.0008                        
замер                          0.0008                        
превышать                      0.0008                        
заговорщицкий                  0.0008                        
проучить                       0.0008                        
улика                          0.0008                        
мгновение                      0.0008                        
пломба                         0.0008                        
вычурный                       0.0008                        
вымышленный                    0.0008                        
эмоция                         0.0008                        
хирма                          0.0008                        
горделла                       0.0008                        
крепыш                         0.0008                        
уважительно                    0.0008                        
зачастить                      0.0008                        
выселить                       0.0008                        
центр                          0.0008                        
привлекательный                0.0008                        
рьяно                          0.0008                        
вышколить                      0.0008                        
мэлейном                       0.0008                        
прежний                        0.0008                        
натыкаться                     0.0008                        
люкс                           0.0008                        
мэлейный                       0.0008                        
излишество                     0.0008                        
шикарный                       0.0008                        
прикурить                      0.0008                        
жилец                          0.0008                        
пустовать                      0.0008                        
роиться                        0.0008                        
неразрешённый                  0.0008                        
раздвинуть                     0.0008                        
диагональный                   0.0008                        
заскрипеть                     0.0008                        
стихотворение                  0.0008                        
перескакивать                  0.0008                        
впопыхах                       0.0008                        
влететь                        0.0008                        
ничком                         0.0008                        
спланированный                 0.0008                        
сплести                        0.0008                        
стюард                         0.0008                        
датироваться                   0.0008                        
пятнадцатый                    0.0008                        
догалактический                0.0008                        
папка                          0.0008                        
пропажа                        0.0008                        
реликвия                       0.0008                        
малоэффективный                0.0008                        
упорствовать                   0.0008                        
культ                          0.0008                        
неопубликованный               0.0008                        
прогрессировать                0.0008                        
чей                            0.0008                        
возрождаться                   0.0008                        
крушение                       0.0008                        
линкор                         0.0008                        
ломаный                        0.0008                        
стоящий                        0.0008                        
обрамить                       0.0008                        
подстричь                      0.0008                        
обуревать                      0.0008                        
стихать                        0.0008                        
невзрачный                     0.0008                        
рождать                        0.0008                        
консул                         0.0008                        
зашуршать                      0.0008                        
зачётный                       0.0008                        
опешить                        0.0008                        
проставить                     0.0008                        
осмыслить                      0.0008                        
юный                           0.0008                        
бессвязный                     0.0008                        
видеосериал                    0.0008                        
молекулярный                   0.0008                        
равняться                      0.0008                        
помутнеть                      0.0008                        
статический                    0.0008                        
динамический                   0.0008                        
прозаичный                     0.0007                        
табло                          0.0007                        
коридор                        0.0007                        
пристегнуться                  0.0007                        
сюрприз                        0.0007                        
традиция                       0.0007                        
находиться                     0.0007                        
пустынь                        0.0007                        
горизонт                       0.0007                        
больной                        0.0007                        
подлокотник                    0.0007                        
побриться                      0.0007                        
дичь                           0.0007                        
общежитие                      0.0007                        
беседа                         0.0007                        
объяснение                     0.0007                        
хммм                           0.0007                        
огласка                        0.0007                        
следователь                    0.0007                        
счётчик                        0.0007                        
утопить                        0.0007                        
выломать                       0.0007                        
воздушный                      0.0007                        
аэропорт                       0.0007                        
появление                      0.0007                        
атлетический                   0.0007                        
скромность                     0.0007                        
оборудовать                    0.0007                        
офицерский                     0.0007                        
откликнуться                   0.0007                        
кровать                        0.0007                        
тирада                         0.0007                        
эйнштейн                       0.0007                        
накопление                     0.0007                        
научиться                      0.0007                        
межзвёздный                    0.0007                        
секундный                      0.0007                        
разворотить                    0.0007                        
триста                         0.0007                        
восемнадцатилетний             0.0007                        
переселять                     0.0007                        
неуклонно                      0.0007                        
примитивный                    0.0007                        
календарь                      0.0007                        
приказ                         0.0007                        
связанный                      0.0007                        
идиотский                      0.0007                        
обыск                          0.0007                        
мальчишка                      0.0007                        
повелитель                     0.0007                        
посудить                       0.0007                        
элементарный                   0.0007                        
примитивизм                    0.0007                        
мудрый                         0.0007                        
выявить                        0.0007                        
ломаться                       0.0007                        
нападать                       0.0007                        
устроить                       0.0007                        
переделать                     0.0007                        
оккупировать                   0.0007                        
вассал                         0.0007                        
широкоплечий                   0.0007                        
квалифицировать                0.0007                        
скотник                        0.0007                        
проследовать                   0.0007                        
легендарный                    0.0007                        
суд                            0.0007                        
перевести                      0.0007                        
опухнуть                       0.0007                        
вознаграждение                 0.0007                        
конкретно                      0.0007                        
выкрутиться                    0.0007                        
штука                          0.0007                        
ясность                        0.0007                        
овладеть                       0.0006                        
горный                         0.0006                        
увлекать                       0.0006                        
повалить                       0.0006                        
очаровательный                 0.0006                        
взреветь                       0.0006                        
обозрение                      0.0006                        
обязательный                   0.0006                        
турист                         0.0006                        
представлять                   0.0006                        
гигантский                     0.0006                        
испещрить                      0.0006                        
прожилка                       0.0006                        
соединение                     0.0006                        
чёрный                         0.0006                        
манить                         0.0006                        
земной                         0.0006                        
сидеть                         0.0006                        
ощущение                       0.0006                        
телефонный                     0.0006                        
уровень                        0.0006                        
допустимый                     0.0006                        
понизиться                     0.0006                        
каков                          0.0006                        
авторитет                      0.0006                        
видеофон                       0.0006                        
такси                          0.0006                        
персональный                   0.0006                        
рассматривать                  0.0006                        
коротенький                    0.0006                        
юноша                          0.0006                        
обмениваться                   0.0006                        
кивок                          0.0006                        
безукоризненный                0.0006                        
присутствие                    0.0006                        
мастер                         0.0006                        
переключиться                  0.0006                        
гнев                           0.0006                        
гонять                         0.0006                        
рация                          0.0006                        
побеспокоить                   0.0006                        
ослепительно                   0.0006                        
известно                       0.0006                        
прибыть                        0.0006                        
гравитационный                 0.0006                        
судный                         0.0006                        
выглядеть                      0.0006                        
польстить                      0.0006                        
галстук                        0.0006                        
табличка                       0.0006                        
потрясный                      0.0006                        
восхитить                      0.0006                        
полотенце                      0.0006                        
поднос                         0.0006                        
алюминиевый                    0.0006                        
пластинка                      0.0006                        
фотоэлемент                    0.0006                        
отвориться                     0.0006                        
поселить                       0.0006                        
прекрасный                     0.0006                        
десерт                         0.0006                        
млечный                        0.0006                        
стихнуть                       0.0006                        
отодвигать                     0.0006                        
обозначать                     0.0006                        
таиться                        0.0006                        
обыкновенный                   0.0006                        
отрезок                        0.0006                        
дискомфорт                     0.0006                        
мчаться                        0.0006                        
неподалёку                     0.0006                        
прошелестеть                   0.0006                        
сентиментальный                0.0006                        
прозаический                   0.0006                        
тема                           0.0006                        
оставлять                      0.0006                        
уцелеть                        0.0006                        
голубой                        0.0006                        
волновать                      0.0006                        
встроить                       0.0006                        
отличный                       0.0006                        
процесс                        0.0006                        
слежка                         0.0006                        
жалкий                         0.0006                        
десятилетие                    0.0006                        
вооружение                     0.0006                        
повлечь                        0.0006                        
технология                     0.0006                        
правота                        0.0006                        
саймокнуть                     0.0006                        
неуютный                       0.0006                        
планет                         0.0006                        
эскадра                        0.0006                        
лад                            0.0006                        
коротко                        0.0006                        
нефелоса                       0.0006                        
почтительно                    0.0006                        
усвоить                        0.0006                        
именовать                      0.0006                        
постучаться                    0.0006                        
главный                        0.0006                        
визгливый                      0.0006                        
шелохнуться                    0.0006                        
бумага                         0.0006                        
студенческий                   0.0006                        
слушаться                      0.0006                        
куб                            0.0006                        
феномен                        0.0006                        
течение                        0.0005                        
невесомость                    0.0005                        
полёт                          0.0005                        
связать                        0.0005                        
рейс                           0.0005                        
занять                         0.0005                        
надпись                        0.0005                        
закрытый                       0.0005                        
оказаться                      0.0005                        
космос                         0.0005                        
опытный                        0.0005                        
сфера                          0.0005                        
переполнить                    0.0005                        
прижать                        0.0005                        
чётко                          0.0005                        
тень                           0.0005                        
время                          0.0005                        
создаваться                    0.0005                        
силовой                        0.0005                        
самоубийство                   0.0005                        
блуждать                       0.0005                        
пункт                          0.0005                        
машинально                     0.0005                        
щека                           0.0005                        
уходить                        0.0005                        
неведомый                      0.0005                        
ранее                          0.0005                        
вестись                        0.0005                        
новый                          0.0005                        
приятный                       0.0005                        
старина                        0.0005                        
переговорить                   0.0005                        
соображение                    0.0005                        
закричать                      0.0005                        
устанавливать                  0.0005                        
разумеется                     0.0005                        
позволение                     0.0005                        
утро                           0.0005                        
крыться                        0.0005                        
ударение                       0.0005                        
нескрываемый                   0.0005                        
забытый                        0.0005                        
озеро                          0.0005                        
передать                       0.0005                        
шарик                          0.0005                        
задержаться                    0.0005                        
особа                          0.0005                        
роковой                        0.0005                        
манера                         0.0005                        
номер                          0.0005                        
надеяться                      0.0005                        
направляться                   0.0005                        
переговоры                     0.0005                        
возмутить                      0.0005                        
сэр                            0.0005                        
вынужденный                    0.0005                        
разместить                     0.0005                        
скользнуть                     0.0005                        
старый                         0.0005                        
убедительно                    0.0005                        
рубка                          0.0005                        
благодарить                    0.0005                        
занимать                       0.0005                        
отлично                        0.0005                        
простой                        0.0005                        
жилище                         0.0005                        
повсюду                        0.0005                        
наткнуться                     0.0005                        
карман                         0.0005                        
втайне                         0.0005                        
сработать                      0.0005                        
бесшумно                       0.0005                        
новенький                      0.0005                        
след                           0.0005                        
захватывать                    0.0005                        
зрелище                        0.0005                        
шептать                        0.0005                        
джентльмен                     0.0005                        
древность                      0.0005                        
отвлечься                      0.0005                        
энергия                        0.0005                        
нулевой                        0.0005                        
предупредить                   0.0005                        
огонь                          0.0005                        
галактика                      0.0005                        
сыскать                        0.0005                        
зажечься                       0.0005                        
неоднократно                   0.0005                        
способный                      0.0005                        
извинение                      0.0005                        
этикет                         0.0005                        
лифт                           0.0005                        
перемещение                    0.0005                        
везти                          0.0005                        
охраняться                     0.0005                        
землянин                       0.0005                        
твой                           0.0005                        
серьёзный                      0.0005                        
поддержание                    0.0005                        
пробудить                      0.0005                        
ошибаться                      0.0005                        
содержаться                    0.0005                        
таковой                        0.0005                        
потенциальный                  0.0005                        
лингана                        0.0005                        
предок                         0.0005                        
переслать                      0.0005                        
грош                           0.0005                        
робкий                         0.0005                        
покорный                       0.0005                        
снабжать                       0.0005                        
обслуживать                    0.0005                        
превосходительство             0.0005                        
судно                          0.0005                        
неинтересный                   0.0005                        
хан                            0.0005                        
стражник                       0.0005                        
казнить                        0.0005                        
ожить                          0.0005                        
равновесие                     0.0005                        
удостоверить                   0.0005                        
увы                            0.0005                        
книжка                         0.0005                        
заявление                      0.0005                        
принадлежать                   0.0005                        
оборвать                       0.0005                        
проявление                     0.0005                        
внести                         0.0005                        
