Term                           TF-IDF                        
варенька                       0.012                         
фёдорович                      0.0068                        
фёдор                          0.0065                        
мавр                           0.0054                        
савишный                       0.0041                        
п                              0.0037                        
наденёк                        0.0032                        
скучать                        0.003                         
любовь                         0.003                         
отвечать                       0.0027                        
деревня                        0.0027                        
скука                          0.0025                        
дурной                         0.0025                        
соседка                        0.0024                        
смешной                        0.0024                        
впоследствии                   0.0023                        
кланяться                      0.0022                        
досадный                       0.002                         
сигара                         0.002                         
страдание                      0.0019                        
снег                           0.0018                        
отъезд                         0.0018                        
приятель                       0.0018                        
разрыв                         0.0018                        
завлекать                      0.0018                        
братия                         0.0018                        
записка                        0.0017                        
любить                         0.0017                        
короткость                     0.0017                        
тамарин                        0.0016                        
жениться                       0.0016                        
непременно                     0.0015                        
светский                       0.0015                        
вздор                          0.0015                        
честный                        0.0015                        
петербургский                  0.0014                        
прескверный                    0.0014                        
лениво                         0.0014                        
грешок                         0.0014                        
хорошенький                    0.0014                        
деревенский                    0.0014                        
онегин                         0.0014                        
печорин                        0.0014                        
княжна                         0.0014                        
островский                     0.0013                        
посоветоваться                 0.0013                        
чулок                          0.0013                        
камин                          0.0013                        
здешний                        0.0013                        
деятельность                   0.0012                        
сплетничать                    0.0012                        
покойный                       0.0012                        
клуб                           0.0012                        
добрый                         0.0012                        
герой                          0.0012                        
насмешливый                    0.0012                        
савишн                         0.0012                        
поэзия                         0.0012                        
приехать                       0.0011                        
мой                            0.0011                        
натура                         0.0011                        
заключение                     0.0011                        
недостаток                     0.0011                        
дух                            0.0011                        
лень                           0.0011                        
подруга                        0.0011                        
званый                         0.001                         
осенний                        0.001                         
пословица                      0.001                         
бабушка                        0.001                         
волга                          0.001                         
семёнович                      0.001                         
поутру                         0.001                         
бранить                        0.001                         
любезно                        0.001                         
поздравить                     0.001                         
пз                             0.001                         
савельич                       0.001                         
особенный                      0.001                         
разгадать                      0.001                         
будущее                        0.001                         
мина                           0.001                         
вырвать                        0.001                         
колея                          0.001                         
неопределённость               0.001                         
просидеть                      0.001                         
домашнев                       0.001                         
старуха                        0.001                         
осудить                        0.001                         
прочее                         0.001                         
фуражка                        0.001                         
бог                            0.0009                        
поселиться                     0.0009                        
несносный                      0.0009                        
встреча                        0.0009                        
толковать                      0.0009                        
сердце                         0.0009                        
таки                           0.0009                        
выводить                       0.0009                        
превосходство                  0.0009                        
зевнуть                        0.0009                        
чиновник                       0.0009                        
мечтательность                 0.0009                        
сойтись                        0.0009                        
портной                        0.0009                        
тайно                          0.0009                        
гордо                          0.0009                        
обед                           0.0008                        
вещь                           0.0008                        
квартира                       0.0008                        
достаться                      0.0008                        
лето                           0.0008                        
довольный                      0.0008                        
провинция                      0.0008                        
барыня                         0.0008                        
вчерашний                      0.0008                        
слух                           0.0008                        
сад                            0.0008                        
уста                           0.0008                        
справедливый                   0.0008                        
хлопоты                        0.0008                        
городской                      0.0008                        
девица                         0.0008                        
претензия                      0.0008                        
признание                      0.0008                        
мнение                         0.0008                        
оправдать                      0.0008                        
расположение                   0.0008                        
порядочный                     0.0008                        
умный                          0.0008                        
опасение                       0.0008                        
смеяться                       0.0008                        
гиперболический                0.0007                        
походный                       0.0007                        
киргизский                     0.0007                        
степь                          0.0007                        
эполет                         0.0007                        
жидовский                      0.0007                        
однозначащий                   0.0007                        
костыль                        0.0007                        
безногий                       0.0007                        
помаленьку                     0.0007                        
наследие                       0.0007                        
стеснять                       0.0007                        
медведь                        0.0007                        
берлога                        0.0007                        
ужиться                        0.0007                        
чудесный                       0.0007                        
поёмный                        0.0007                        
деревенька                     0.0007                        
глушь                          0.0007                        
благополучие                   0.0007                        
серёжа                         0.0007                        
маскироваться                  0.0007                        
излом                          0.0007                        
прожить                        0.0007                        
пополам                        0.0007                        
обобщиться                     0.0007                        
спрашивать                     0.0007                        
улыбочка                       0.0007                        
сын                            0.0007                        
игрывать                       0.0007                        
девочка                        0.0007                        
навытяжку                      0.0007                        
горячо                         0.0007                        
грустно                        0.0007                        
виноватый                      0.0007                        
воронов                        0.0007                        
прочуять                       0.0007                        
каркать                        0.0007                        
пёстрый                        0.0007                        
кудри                          0.0007                        
вседневный                     0.0007                        
насмешка                       0.0007                        
разбить                        0.0007                        
бич                            0.0007                        
поколение                      0.0007                        
бросаться                      0.0007                        
разнежиться                    0.0007                        
лепетать                       0.0007                        
поклониться                    0.0007                        
реденький                      0.0007                        
гость                          0.0007                        
вязание                        0.0007                        
дарить                         0.0007                        
рассмешить                     0.0007                        
догадливый                     0.0007                        
ридикюль                       0.0007                        
приживалка                     0.0007                        
заботливость                   0.0007                        
отговорка                      0.0007                        
диван                          0.0007                        
наперсница                     0.0007                        
видаться                       0.0007                        
верующий                       0.0007                        
взаимный                       0.0007                        
дружба                         0.0007                        
ложный                         0.0007                        
включительно                   0.0007                        
любопытный                     0.0007                        
молчание                       0.0007                        
пнач                           0.0007                        
добродетель                    0.0007                        
денёк                          0.0007                        
живучий                        0.0007                        
свершиться                     0.0007                        
стыдливость                    0.0007                        
несознание                     0.0007                        
недосказанность                0.0007                        
ускакать                       0.0007                        
свидеться                      0.0007                        
сладить                        0.0007                        
забавляться                    0.0007                        
слететь                        0.0007                        
уехать                         0.0007                        
увлечься                       0.0007                        
недостойный                    0.0007                        
деликатный                     0.0007                        
удовольствоваться              0.0007                        
недосказать                    0.0007                        
нарисовать                     0.0007                        
весьма                         0.0007                        
удовлетворительный             0.0007                        
неприличие                     0.0007                        
слыть                          0.0007                        
почтительность                 0.0007                        
невежливость                   0.0007                        
спрашиваться                   0.0007                        
благоразумно                   0.0007                        
сцепление                      0.0007                        
любимый                        0.0007                        
презлой                        0.0007                        
материалист                    0.0007                        
курить                         0.0007                        
свечка                         0.0007                        
закурить                       0.0007                        
прислонить                     0.0007                        
карикатура                     0.0007                        
существенность                 0.0007                        
курящий                        0.0007                        
перетащить                     0.0007                        
вино                           0.0007                        
ленский                        0.0007                        
пушкинский                     0.0007                        
нарядить                       0.0007                        
водопьянов                     0.0007                        
милоглазкин                    0.0007                        
попивать                       0.0007                        
раулевский                     0.0007                        
обиняк                         0.0007                        
филантропический               0.0007                        
откровенно                     0.0007                        
скомпрометировать              0.0007                        
мэри                           0.0007                        
обдуматься                     0.0007                        
знаменатель                    0.0007                        
двояко                         0.0007                        
каста                          0.0007                        
пристрастный                   0.0007                        
побуждать                      0.0007                        
близнец                        0.0007                        
вскормить                      0.0007                        
вспоить                        0.0007                        
чёрствый                       0.0007                        
отравить                       0.0007                        
счастливица                    0.0007                        
колкий                         0.0007                        
догорать                       0.0007                        
головешка                      0.0007                        
людская                        0.0007                        
двулично                       0.0007                        
покоряться                     0.0007                        
патриархальный                 0.0007                        
авдеев                         0.0006                        
чисто                          0.0006                        
чихнуть                        0.0006                        
школьный                       0.0006                        
скамейка                       0.0006                        
палатка                        0.0006                        
надежда                        0.0006                        
освоиться                      0.0006                        
ум                             0.0006                        
счастливец                     0.0006                        
смиренный                      0.0006                        
хороший                        0.0006                        
погода                         0.0006                        
местечко                       0.0006                        
партнёр                        0.0006                        
грошовый                       0.0006                        
умник                          0.0006                        
примирить                      0.0006                        
злой                           0.0006                        
дворянский                     0.0006                        
улица                          0.0006                        
бабушкин                       0.0006                        
лев                            0.0006                        
зимой                          0.0006                        
заносить                       0.0006                        
луг                            0.0006                        
испещрить                      0.0006                        
удивляться                     0.0006                        
заботливый                     0.0006                        
суматоха                       0.0006                        
семён                          0.0006                        
здороваться                    0.0006                        
прощаться                      0.0006                        
прибавлять                     0.0006                        
провинциал                     0.0006                        
примиряться                    0.0006                        
подноготная                    0.0006                        
жать                           0.0006                        
знакомый                       0.0006                        
дама                           0.0006                        
женский                        0.0006                        
здоровье                       0.0006                        
бостон                         0.0006                        
проигрыш                       0.0006                        
объявить                       0.0006                        
помолвка                       0.0006                        
домашнева                      0.0006                        
несправедливость               0.0006                        
чёрный                         0.0006                        
порка                          0.0006                        
