Term                           TF-IDF                        
пван                           0.0214                        
тамарин                        0.0121                        
кузьмич                        0.01                          
варенька                       0.0079                        
мариона                        0.0072                        
пванов                         0.004                         
пвановый                       0.0036                        
петрович                       0.0028                        
пмшина                         0.0027                        
бумага                         0.0027                        
мужик                          0.0027                        
пётр                           0.0026                        
билет                          0.0026                        
сигара                         0.0025                        
приятель                       0.0025                        
кабинет                        0.0024                        
п                              0.0023                        
островский                     0.0023                        
диван                          0.0021                        
раздражительность              0.0021                        
писать                         0.0021                        
дама                           0.002                         
письменный                     0.002                         
равнодушный                    0.0018                        
почтенный                      0.0018                        
пвановое                       0.0018                        
очки                           0.0018                        
решительно                     0.0017                        
наружность                     0.0017                        
читатель                       0.0017                        
хандра                         0.0017                        
драма                          0.0016                        
пногда                         0.0016                        
ступать                        0.0016                        
прилив                         0.0015                        
отчий                          0.0014                        
кипсек                         0.0014                        
чертить                        0.0014                        
благообразный                  0.0014                        
меблировка                     0.0014                        
целковый                       0.0014                        
закурить                       0.0014                        
благотворный                   0.0014                        
доверяться                     0.0014                        
раздавать                      0.0014                        
сцена                          0.0013                        
самолюбивый                    0.0013                        
отвечать                       0.0013                        
уехать                         0.0013                        
кланяться                      0.0013                        
вынуть                         0.0013                        
деловой                        0.0013                        
князь                          0.0013                        
приличный                      0.0013                        
резкий                         0.0012                        
внутренний                     0.0012                        
покойный                       0.0012                        
книга                          0.0012                        
развязать                      0.0012                        
господин                       0.0012                        
строгий                        0.0012                        
немец                          0.0012                        
поучительный                   0.0012                        
справедливый                   0.0012                        
угол                           0.0011                        
лев                            0.0011                        
вслед                          0.0011                        
стол                           0.0011                        
мелкий                         0.0011                        
картина                        0.0011                        
рама                           0.0011                        
приняться                      0.0011                        
убеждение                      0.0011                        
подать                         0.0011                        
извлекать                      0.0011                        
иванов                         0.001                         
скука                          0.001                         
противоположность              0.001                         
роль                           0.001                         
останавливать                  0.001                         
соседка                        0.001                         
струна                         0.001                         
выразительный                  0.001                         
жёлчный                        0.001                         
умысел                         0.001                         
праздношатающийся              0.001                         
описывать                      0.001                         
пылкий                         0.001                         
поправить                      0.001                         
верование                      0.001                         
дружески                       0.001                         
вдова                          0.001                         
гм                             0.001                         
вечер                          0.0009                        
невидимый                      0.0009                        
видно                          0.0009                        
дух                            0.0009                        
ехать                          0.0009                        
утро                           0.0009                        
толковать                      0.0009                        
отойти                         0.0009                        
платок                         0.0009                        
просьба                        0.0009                        
деньга                         0.0009                        
общество                       0.0008                        
отношение                      0.0008                        
душа                           0.0008                        
играть                         0.0008                        
порядочный                     0.0008                        
смеяться                       0.0008                        
зала                           0.0008                        
болеть                         0.0008                        
деревянный                     0.0008                        
провинциальный                 0.0008                        
претензия                      0.0008                        
письмо                         0.0008                        
вытащить                       0.0008                        
око                            0.0008                        
родственник                    0.0008                        
бровь                          0.0008                        
предыдущий                     0.0008                        
нежели                         0.0008                        
вплоть                         0.0008                        
одетый                         0.0007                        
исключительно                  0.0007                        
осязательный                   0.0007                        
наискось                       0.0007                        
ловкость                       0.0007                        
пристроиться                   0.0007                        
грациозность                   0.0007                        
туалет                         0.0007                        
наруже                         0.0007                        
выдержанность                  0.0007                        
понаслышке                     0.0007                        
закулисный                     0.0007                        
намалевать                     0.0007                        
декорация                      0.0007                        
рабски                         0.0007                        
бледный                        0.0007                        
дюжинный                       0.0007                        
maрион                         0.0007                        
сжиматься                      0.0007                        
чуя                            0.0007                        
ставить                        0.0007                        
мнение                         0.0007                        
разговор                       0.0007                        
володя                         0.0007                        
свидание                       0.0007                        
неотлучно                      0.0007                        
неслышный                      0.0007                        
подсмеяться                    0.0007                        
переноситься                   0.0007                        
едкий                          0.0007                        
диванчик                       0.0007                        
неловко                        0.0007                        
свидетельница                  0.0007                        
читательница                   0.0007                        
посетовать                     0.0007                        
привольно                      0.0007                        
перу                           0.0007                        
б                              0.0007                        
свершить                       0.0007                        
перенять                       0.0007                        
античный                       0.0007                        
авторский                      0.0007                        
смирить                        0.0007                        
небольшой                      0.0007                        
исполнение                     0.0007                        
гладиатор                      0.0007                        
плакать                        0.0007                        
светский                       0.0007                        
застроить                      0.0007                        
пятиоконный                    0.0007                        
незанятый                      0.0007                        
сукно                          0.0007                        
доискаться                     0.0007                        
зипун                          0.0007                        
товый                          0.0007                        
переживать                     0.0007                        
помрачить                      0.0007                        
недотворить                    0.0007                        
свёрнутый                      0.0007                        
неверие                        0.0007                        
факир                          0.0007                        
начинающий                     0.0007                        
истукан                        0.0007                        
сонм                           0.0007                        
диаметрально                   0.0007                        
пренебрежение                  0.0007                        
намёк                          0.0007                        
многое                         0.0007                        
изгладить                      0.0007                        
доверчиво                      0.0007                        
разочароваться                 0.0007                        
