Term                           TF-IDF                        
тамарин                        0.0072                        
пван                           0.0057                        
варенька                       0.0046                        
мариона                        0.0045                        
дж                             0.0037                        
толстой                        0.0031                        
п                              0.0028                        
некрасов                       0.0024                        
аксаков                        0.0021                        
иванов                         0.002                         
островский                     0.002                         
фёдор                          0.0019                        
фёдорович                      0.0019                        
пвановый                       0.0019                        
петрович                       0.0018                        
л                              0.0017                        
ц                              0.0017                        
ч                              0.0017                        
сергей                         0.0017                        
литература                     0.0016                        
з                              0.0016                        
ф                              0.0016                        
х                              0.0016                        
широта                         0.0016                        
щ                              0.0016                        
полевой                        0.0015                        
н                              0.0015                        
э                              0.0015                        
носов                          0.0015                        
б                              0.0014                        
р                              0.0014                        
генри                          0.0014                        
джером                         0.0014                        
никитин                        0.0014                        
кузьмич                        0.0013                        
аверченко                      0.0011                        
мопассан                       0.0009                        
тютчев                         0.0009                        
фет                            0.0009                        
аввакум                        0.0009                        
авдеев                         0.0009                        
чай                            0.0009                        
отчий                          0.0009                        
пванов                         0.0009                        
далее                          0.0008                        
абрам                          0.0008                        
айтматов                       0.0008                        
аксёнов                        0.0008                        
алексин                        0.0008                        
андерсен                       0.0008                        
андреев                        0.0008                        
анненский                      0.0008                        
асад                           0.0008                        
астафьев                       0.0008                        
ахмадуллин                     0.0008                        
ахматов                        0.0008                        
бабель                         0.0008                        
баж                            0.0008                        
бальзак                        0.0008                        
бальмонт                       0.0008                        
баратынский                    0.0008                        
батюшковы                      0.0008                        
бах                            0.0008                        
беляев                         0.0008                        
богомолов                      0.0008                        
бондарев                       0.0008                        
бродский                       0.0008                        
брюсов                         0.0008                        
булгаков                       0.0008                        
булычев                        0.0008                        
бунин                          0.0008                        
быков                          0.0008                        
вампилов                       0.0008                        
васильев                       0.0008                        
верна                          0.0008                        
визбора                        0.0008                        
владим                         0.0008                        
войнович                       0.0008                        
волков                         0.0008                        
воробьёв                       0.0008                        
гайдар                         0.0008                        
гаршин                         0.0008                        
герцен                         0.0008                        
гёте                           0.0008                        
гиппиус                        0.0008                        
гоголь                         0.0008                        
гончаров                       0.0008                        
гофман                         0.0008                        
грибоедов                      0.0008                        
григорьев                      0.0008                        
грин                           0.0008                        
гумилёв                        0.0008                        
гюго                           0.0008                        
данте                          0.0008                        
державин                       0.0008                        
достоевский                    0.0008                        
древнерусский                  0.0008                        
дудинец                        0.0008                        
дюма                           0.0008                        
евтушенко                      0.0008                        
ершовый                        0.0008                        
есенин                         0.0008                        
жуковский                      0.0008                        
заболоцкий                     0.0008                        
задорнов                       0.0008                        
закруткин                      0.0008                        
замятин                        0.0008                        
зощенко                        0.0008                        
зюскинд                        0.0008                        
ильф                           0.0008                        
петров                         0.0008                        
искандер                       0.0008                        
каверин                        0.0008                        
казакевич                      0.0008                        
казак                          0.0008                        
карамзин                       0.0008                        
кассиль                        0.0008                        
катаев                         0.0008                        
кафка                          0.0008                        
ким                            0.0008                        
кольцов                        0.0008                        
кондратьев                     0.0008                        
короленко                      0.0008                        
крылов                         0.0008                        
кузмина                        0.0008                        
куприн                         0.0008                        
лавреневый                     0.0008                        
лермонтов                      0.0008                        
лесков                         0.0008                        
лихачёв                        0.0008                        
ломоносов                      0.0008                        
лондон                         0.0008                        
мандельштам                    0.0008                        
маршак                         0.0008                        
маяковский                     0.0008                        
метерлинк                      0.0008                        
мольер                         0.0008                        
набоков                        0.0008                        
окуджава                       0.0008                        
пастернак                      0.0008                        
паустовский                    0.0008                        
пелевин                        0.0008                        
петрарка                       0.0008                        
петрушевский                   0.0008                        
пильняк                        0.0008                        
писемский                      0.0008                        
платонов                       0.0008                        
эдгар                          0.0008                        
пришвин                        0.0008                        
радищев                        0.0008                        
распутин                       0.0008                        
рид                            0.0008                        
рождественский                 0.0008                        
рубцов                         0.0008                        
рыбак                          0.0008                        
рылеев                         0.0008                        
северянин                      0.0008                        
сервантес                      0.0008                        
скотт                          0.0008                        
соколов                        0.0008                        
солженицын                     0.0008                        
сологуба                       0.0008                        
солоухин                       0.0008                        
стивенсон                      0.0008                        
стругацкий                     0.0008                        
тарковский                     0.0008                        
твардовский                    0.0008                        
твен                           0.0008                        
тендряк                        0.0008                        
трифонов                       0.0008                        
троепольский                   0.0008                        
тургенев                       0.0008                        
тынян                          0.0008                        
тэффи                          0.0008                        
уайльд                         0.0008                        
улицкай                        0.0008                        
фадеев                         0.0008                        
флобер                         0.0008                        
фонвизин                       0.0008                        
хемингуэй                      0.0008                        
цветаев                        0.0008                        
чернышевский                   0.0008                        
чехов                          0.0008                        
шаламов                        0.0008                        
шекспир                        0.0008                        
шмелёв                         0.0008                        
шолохов                        0.0008                        
шукшин                         0.0008                        
щербаков                       0.0008                        
экзюпери                       0.0008                        
aminisполные                   0.0008                        
абэ                            0.0008                        
дама                           0.0008                        
мавр                           0.0008                        
володя                         0.0008                        
пмшина                         0.0008                        
камин                          0.0008                        
почтенный                      0.0008                        
блок                           0.0007                        
горький                        0.0007                        
пушкин                         0.0007                        
аким                           0.0007                        
акунин                         0.0007                        
акутагава                      0.0007                        
алдан                          0.0007                        
алигера                        0.0007                        
амад                           0.0007                        
