Term                           TF-IDF                        
сквайр                         0.0196                        
флорин                         0.0122                        
файф                           0.0113                        
теренс                         0.0112                        
патрульный                     0.0102                        
трантор                        0.0061                        
сарка                          0.0047                        
флоринианский                  0.0046                        
пекарь                         0.0046                        
руно                           0.0046                        
кырот                          0.0044                        
сарк                           0.0042                        
яхта                           0.004                         
порт                           0.0039                        
балл                           0.0036                        
парк                           0.0036                        
рик                            0.0033                        
сэмия                          0.0029                        
резидент                       0.0029                        
сударь                         0.0029                        
контролёр                      0.0029                        
стина                          0.0029                        
космоаналитик                  0.0029                        
ангар                          0.0029                        
богатство                      0.0027                        
барн                           0.0026                        
триффис                        0.0026                        
улица                          0.0024                        
письмо                         0.0024                        
валон                          0.0023                        
мирлина                        0.0022                        
хронометр                      0.0022                        
материк                        0.0022                        
димона                         0.0022                        
космопорт                      0.0021                        
верхний                        0.0021                        
вотекс                         0.002                         
саркитский                     0.002                         
отважный                       0.002                         
шагать                         0.002                         
брусок                         0.0018                        
космодром                      0.0018                        
победный                       0.0018                        
гарета                         0.0018                        
ханс                           0.0018                        
межпланетник                   0.0018                        
файфский                       0.0018                        
торс                           0.0018                        
добыча                         0.0018                        
щетина                         0.0018                        
лужайка                        0.0018                        
пещера                         0.0018                        
почернеть                      0.0018                        
транторианский                 0.0017                        
беглец                         0.0017                        
копия                          0.0017                        
билет                          0.0016                        
саркит                         0.0016                        
мундир                         0.0016                        
город                          0.0015                        
нежелательный                  0.0015                        
струиться                      0.0015                        
расписание                     0.0015                        
борт                           0.0015                        
уничтожение                    0.0015                        
ермолка                        0.0015                        
файфскай                       0.0014                        
госпожа                        0.0014                        
корабль                        0.0014                        
пекарня                        0.0014                        
пуговица                       0.0014                        
надлежащий                     0.0014                        
флорина                        0.0014                        
трёхмерный                     0.0013                        
изображение                    0.0013                        
просуществовать                0.0013                        
шантажировать                  0.0013                        
завладеть                      0.0013                        
затруднить                     0.0013                        
хижина                         0.0012                        
задерживаться                  0.0012                        
здание                         0.0012                        
отмечать                       0.0012                        
война                          0.0012                        
ноготь                         0.0012                        
сообщаться                     0.0012                        
космоаналитика                 0.0012                        
флориниан                      0.0012                        
энергичный                     0.0012                        
дорожка                        0.0012                        
удалиться                      0.0011                        
капитан                        0.0011                        
пожилой                        0.0011                        
полчаса                        0.0011                        
пленник                        0.0011                        
великий                        0.0011                        
политика                       0.0011                        
нижний                         0.0011                        
глава                          0.0011                        
контролировать                 0.0011                        
гибель                         0.0011                        
налево                         0.0011                        
сумасшедший                    0.001                         
остальной                      0.001                         
безжизненный                   0.001                         
превратить                     0.001                         
словно                         0.001                         
жизненный                      0.001                         
фактически                     0.001                         
торговля                       0.001                         
нападение                      0.001                         
совещание                      0.001                         
нездоровый                     0.001                         
нейрохлыст                     0.001                         
почва                          0.0009                        
каюта                          0.0009                        
проникнуть                     0.0009                        
форма                          0.0009                        
оружие                         0.0009                        
схватить                       0.0009                        
