Term                           TF                            
доктор                         0.0032                        
позволять                      0.0005                        
называть                       0.0005                        
штука                          0.0005                        
срочно                         0.0005                        
возвращаться                   0.0005                        
докладывать                    0.0005                        
знать                          0.0032                        
перспектива                    0.0009                        
идти                           0.0005                        
вразрез                        0.0005                        
полёт                          0.0018                        
единственный                   0.0014                        
шанс                           0.0005                        
побывать                       0.0005                        
далёкий                        0.0005                        
космос                         0.0014                        
завершить                      0.0005                        
кончиться                      0.0005                        
один                           0.0018                        
совершенствовать               0.0005                        
теория                         0.0005                        
практика                       0.0005                        
сверхсветовой                  0.0005                        
скорость                       0.0005                        
стать                          0.0005                        
космический                    0.0005                        
пространство                   0.0009                        
допустить                      0.0014                        
хороший                        0.0009                        
место                          0.0005                        
консультант                    0.0005                        
приводить                      0.0009                        
бешенство                      0.0005                        
представиться                  0.0005                        
возможность                    0.0014                        
полететь                       0.0014                        
поинтересоваться               0.0014                        
мэрри                          0.0073                        
раздумывать                    0.0005                        
секунда                        0.0005                        
уверенный                      0.0009                        
захотеться                     0.0005                        
блуждать                       0.0005                        
бродяжнический                 0.0005                        
жилка                          0.0005                        
вместе                         0.0005                        
ночью                          0.0005                        
голова                         0.0014                        
странный                       0.0005                        
мысль                          0.0009                        
попробовать                    0.0005                        
остаться                       0.0014                        
обитать                        0.0005                        
составить                      0.0005                        
компания                       0.0005                        
прельщать                      0.0005                        
вечно                          0.0005                        
сидеть                         0.0009                        
следующий                      0.0005                        
предпочесть                    0.0005                        
провести                       0.0005                        
десятитысячный                 0.0005                        
едва                           0.0014                        
осмелиться                     0.0005                        
утверждать                     0.0005                        
возле                          0.0005                        
вполне                         0.0014                        
тщательный                     0.0005                        
образ                          0.0014                        
готовый                        0.0018                        
пусть                          0.0014                        
побеспокоиться                 0.0005                        
подтверждение                  0.0005                        
мой                            0.0014                        
приоритет                      0.0005                        
гравитационный                 0.0005                        
эффект                         0.0005                        
например                       0.0009                        
отказаться                     0.0009                        
защищать                       0.0005                        
интерес                        0.0005                        
помочь                         0.0005                        
храниться                      0.0005                        
документ                       0.0005                        
подписать                      0.0005                        
удостоверить                   0.0005                        
отстаивать                     0.0005                        
галактика                      0.0009                        
долететь                       0.0014                        
сотня                          0.0005                        
нигде                          0.0005                        
настолько                      0.0023                        
необычный                      0.0009                        
объект                         0.0009                        
гоняться                       0.0005                        
количество                     0.0009                        
рука                           0.0009                        
качество                       0.0009                        
беспокоить                     0.0005                        
фишер                          0.0069                        
встретиться                    0.0005                        
особенный                      0.0005                        
смочь                          0.0023                        
взять                          0.0009                        
дело                           0.0027                        
замешать                       0.0005                        
жена                           0.0005                        
слышать                        0.0014                        
вовремя                        0.0005                        
остановиться                   0.0005                        
послышаться                    0.0005                        
шаг                            0.0005                        
кивок                          0.0005                        
поздороваться                  0.0005                        
торопиться                     0.0005                        
стереть                        0.0005                        
след                           0.0014                        
предыдущий                     0.0005                        
разговор                       0.0018                        
сразу                          0.0018                        
закончить                      0.0009                        
возиться                       0.0009                        
свой                           0.0018                        
спектрометр                    0.0005                        
отрицательно                   0.0005                        
покачать                       0.0005                        
бедняга                        0.0005                        
замучиться                     0.0005                        
ужасно                         0.0005                        
бояться                        0.0009                        
ошибка                         0.0014                        
интерпретация                  0.0009                        
бросить                        0.0005                        
рядовой                        0.0005                        
компьютер                      0.0018                        
скрывать                       0.0018                        
горячо                         0.0005                        
вообще                         0.0041                        
теоретик                       0.0014                        
уверить                        0.0009                        
экспериментатор                0.0018                        
делать                         0.0009                        
мнение                         0.0005                        
достаточно                     0.0009                        
ласково                        0.0005                        
похлопать                      0.0005                        
мальчик                        0.0005                        
считывать                      0.0005                        
ответ                          0.0009                        
ввести                         0.0005                        
недовольный                    0.0005                        
ругать                         0.0009                        
раз                            0.0009                        
программиро                    0.0005                        
постоять                       0.0005                        
прервать                       0.0009                        
остановить                     0.0005                        
нескончаемый                   0.0005                        
поток                          0.0005                        
обвинение                      0.0005                        
понравиться                    0.0005                        
равно                          0.0005                        
принять                        0.0009                        
вид                            0.0009                        
касаться                       0.0005                        
гипотеза                       0.0046                        
приносить                      0.0005                        
момент                         0.0005                        
следом                         0.0005                        
мрачный                        0.0005                        
туча                           0.0005                        
экипаж                         0.0014                        
состав                         0.0018                        
рассказывать                   0.0009                        
трудность                      0.0005                        
начать                         0.0009                        
излучение                      0.0009                        
тусклый                        0.0005                        
звёздочка                      0.0005                        
ультрафиолетовый               0.0005                        
составлять                     0.0005                        
загореть                       0.0005                        
альбинос                       0.0005                        
прийтись                       0.0009                        
работать                       0.0023                        
микроволновый                  0.0005                        
диапазон                       0.0005                        
пара                           0.0009                        
нетерпеливо                    0.0005                        
повести                        0.0005                        
существовать                   0.0009                        
условие                        0.0018                        
наверняка                      0.0009                        
следовательно                  0.0005                        
присутствие                    0.0005                        
пар                            0.0009                        
повышать                       0.0005                        
факт                           0.0018                        
нетрудно                       0.0005                        
взволнованно                   0.0005                        
пытаться                       0.0005                        
продолжить                     0.0005                        
сомнение                       0.0005                        
наличие                        0.0005                        
веский                         0.0005                        
серьёзно                       0.0009                        
оглядеть                       0.0009                        
член                           0.0009                        
заселить                       0.0009                        
основание                      0.0005                        
спокойно                       0.0009                        
разглядеть                     0.0005                        
свободный                      0.0005                        
кислород                       0.0082                        
объяснить                      0.0009                        
откуда                         0.0009                        
взяться                        0.0009                        
отсутствовать                  0.0014                        
процесс                        0.0023                        
фотосинтез                     0.0009                        
осуществляться                 0.0005                        
участие                        0.0005                        
живой                          0.0023                        
организм                       0.0027                        
необитаемый                    0.0005                        
выделять                       0.0014                        
минута                         0.0005                        
стоять                         0.0005                        
мёртвый                        0.0005                        
тишина                         0.0005                        
первый                         0.0005                        
нарушить                       0.0005                        
молчание                       0.0005                        
напутать                       0.0005                        
ввод                           0.0005                        
смотреть                       0.0014                        
взгляд                         0.0005                        
прочесть                       0.0005                        
видеть                         0.0023                        
жёстко                         0.0005                        
выразиться                     0.0009                        
путать                         0.0005                        
программирование               0.0005                        
охотно                         0.0005                        
выслушать                      0.0005                        
любой                          0.0041                        
дополнение                     0.0005                        
возражение                     0.0009                        
разбираться                    0.0005                        
анализ                         0.0009                        
метод                          0.0005                        
инфракрасный                   0.0005                        
спектроскопия                  0.0005                        
область                        0.0005                        
тщательно                      0.0005                        
бланк                          0.0005                        
нкрум                          0.0005                        
чувствовать                    0.0005                        
намного                        0.0005                        
предотвратить                  0.0005                        
досрочный                      0.0005                        
возвращение                    0.0009                        
корабль                        0.0005                        
упустить                       0.0005                        
изложить                       0.0005                        
точка                          0.0018                        
зрение                         0.0009                        
предположение                  0.0037                        
поздний                        0.0005                        
подтвердить                    0.0009                        
опровергнуть                   0.0005                        
рабочий                        0.0009                        
подумать                       0.0005                        
логично                        0.0005                        
трансформировать               0.0018                        
существо                       0.0032                        
повернуться                    0.0009                        
непонимающий                   0.0005                        
предположим                    0.0018                        
исключение                     0.0005                        
обстоятельство                 0.0005                        
безжизненный                   0.0027                        
марс                           0.0005                        
венера                         0.0005                        
состоять                       0.0009                        
главный                        0.0005                        
диоксид                        0.0018                        
углерод                        0.0018                        
азот                           0.0005                        
далее                          0.0005                        
высеять                        0.0005                        
океан                          0.0041                        
культура                       0.0005                        
водоросль                      0.0037                        
непродолжительный              0.0005                        
прощать                        0.0005                        
здравствуй                     0.0005                        
наверно                        0.0005                        
вместо                         0.0005                        
придумать                      0.0005                        
специалист                     0.0005                        
молча                          0.0005                        
помнить                        0.0005                        
трансформирование              0.0018                        
ферма                          0.0005                        
посещать                       0.0005                        
семинар                        0.0009                        
почва                          0.0005                        
связь                          0.0009                        
гиперсодействие                0.0005                        
правда                         0.0005                        
узнать                         0.0005                        
сказать                        0.0005                        
случайно                       0.0005                        
упоминаться                    0.0005                        
требоваться                    0.0005                        
развести                       0.0009                        
прикинуть                      0.0005                        
точнее                         0.0005                        
уйти                           0.0009                        
оставаться                     0.0005                        
сухой                          0.0005                        
попасть                        0.0005                        
расти                          0.0018                        
размножаться                   0.0005                        
каков                          0.0005                        
оценка                         0.0005                        
потребоваться                  0.0005                        
особо                          0.0005                        
благоприятный                  0.0005                        
столетие                       0.0005                        
никак                          0.0014                        
земной                         0.0032                        
приспособить                   0.0005                        
медленно                       0.0005                        
адаптироваться                 0.0005                        
заметно                        0.0005                        
изменить                       0.0014                        
невозможно                     0.0009                        
казаться                       0.0005                        
аргумент                       0.0005                        
малый                          0.0005                        
приходить                      0.0005                        
альтернатива                   0.0005                        
допущение                      0.0005                        
отличный                       0.0005                        
сводиться                      0.0009                        
спор                           0.0005                        
итак                           0.0005                        
фотосинтезирующий              0.0005                        
растение                       0.0032                        
кой                            0.0005                        
мера                           0.0005                        
означать                       0.0005                        
колонизировать                 0.0014                        
устраивать                     0.0005                        
подчеркнуть                    0.0005                        
официально                     0.0005                        
обратиться                     0.0005                        
согласный                      0.0014                        
заметить                       0.0032                        
доказывать                     0.0005                        
обратный                       0.0005                        
растительность                 0.0009                        
понадобиться                   0.0005                        
поселиться                     0.0005                        
неуверенно                     0.0005                        
бланковица                     0.0032                        
практически                    0.0005                        
минимальный                    0.0005                        
питательный                    0.0005                        
ценность                       0.0005                        
человек                        0.0009                        
сомневаться                    0.0014                        
переваривать                   0.0005                        
усваивать                      0.0005                        
переварить                     0.0005                        
здешний                        0.0005                        
поспорить                      0.0005                        
угодный                        0.0009                        
животное                       0.0014                        
сдаваться                      0.0005                        
огородить                      0.0005                        
участок                        0.0009                        
уничтожить                     0.0005                        
флор                           0.0005                        
фауна                          0.0005                        
посадить                       0.0005                        
постепенно                     0.0005                        
чужой                          0.0005                        
завоёвывать                    0.0005                        
площадь                        0.0005                        
пробормотать                   0.0005                        
строить                        0.0005                        
всевозможный                   0.0005                        
абсолютно                      0.0005                        
бесполезный                    0.0005                        
занятие                        0.0005                        
детально                       0.0009                        
который                        0.0009                        
высадиться                     0.0009                        
реально                        0.0005                        
полностью                      0.0005                        
поразительный                  0.0005                        
отозваться                     0.0005                        
биофизик                       0.0005                        
независимо                     0.0005                        
покраснеть                     0.0005                        
резюмировать                   0.0005                        
обязанность                    0.0009                        
подлетать                      0.0005                        
информация                     0.0018                        
накапливать                    0.0005                        
запутываться                   0.0005                        
приходиться                    0.0009                        
внешне                         0.0005                        
неосвещённый                   0.0005                        
полушарие                      0.0005                        
искусственный                  0.0009                        
источник                       0.0009                        
признак                        0.0009                        
растительный                   0.0005                        
форма                          0.0005                        
бросаться                      0.0005                        
глаз                           0.0005                        
происходить                    0.0005                        
поддерживать                   0.0005                        
постоянный                     0.0005                        
концентрация                   0.0005                        
химик                          0.0009                        
представить                    0.0005                        
чисто                          0.0014                        
химический                     0.0009                        
род                            0.0005                        
дождаться                      0.0005                        
признаться                     0.0005                        
образовать                     0.0005                        
механизм                       0.0009                        
атмосферный                    0.0009                        
образовываться                 0.0005                        
биологический                  0.0009                        
альтернативный                 0.0005                        
неизвестный                    0.0005                        
привыкнуть                     0.0009                        
вмешаться                      0.0009                        
исходить                       0.0009                        
собственный                    0.0014                        
опыт                           0.0005                        
ограничиваться                 0.0005                        
кислородный                    0.0009                        
смеяться                       0.0005                        
сегодняшний                    0.0005                        
представление                  0.0005                        
кишеть                         0.0005                        
иметься                        0.0005                        
небиологический                0.0009                        
происхождение                  0.0009                        
чудак                          0.0005                        
сбиться                        0.0005                        
истинный                       0.0005                        
тот                            0.0005                        
уродец                         0.0005                        
сердито                        0.0005                        
запрещать                      0.0005                        
высказывать                    0.0005                        
угода                          0.0005                        
ваш                            0.0005                        
нарушаться                     0.0005                        
основной                       0.0005                        
известный                      0.0005                        
закон                          0.0005                        
природа                        0.0005                        
завести                        0.0005                        
мешать                         0.0014                        
конкретный                     0.0005                        
образование                    0.0009                        
спектр                         0.0005                        
отражённый                     0.0005                        
отсутствие                     0.0005                        
хлорофилл                      0.0005                        
специфика                      0.0005                        
привести                       0.0005                        
иной                           0.0005                        
молекула                       0.0005                        
выполнять                      0.0005                        
функция                        0.0005                        
высказать                      0.0005                        
другой                         0.0014                        
едко                           0.0005                        
выглядеть                      0.0005                        
ровный                         0.0005                        
четыреста                      0.0005                        
сушить                         0.0027                        
процветать                     0.0005                        
накопиться                     0.0005                        
вспомнить                      0.0005                        
аналогичный                    0.0005                        
микроорганизм                  0.0005                        
являться                       0.0005                        
великолепный                   0.0005                        
фабрика                        0.0005                        
производство                   0.0005                        
море                           0.0014                        
ежегодно                       0.0005                        
восемьдесят                    0.0005                        
наблюдение                     0.0005                        
обеспечивать                   0.0005                        
кажущийся                      0.0005                        
безжизненность                 0.0005                        
прочить                        0.0005                        
ничто                          0.0005                        
стерильный                     0.0005                        
суша                           0.0023                        
водоём                         0.0005                        
помощь                         0.0005                        
прибор                         0.0005                        
детальный                      0.0005                        
заняться                       0.0005                        
последующий                    0.0005                        
экспедиция                     0.0005                        
соответствовать                0.0005                        
оснастить                      0.0005                        
наземный                       0.0005                        
допытаться                     0.0005                        
освоить                        0.0005                        
некоторый                      0.0009                        
намёк                          0.0005                        
освоение                       0.0005                        
смысл                          0.0005                        
изучение                       0.0005                        
ситуация                       0.0009                        
задумываться                   0.0005                        
нужный                         0.0005                        
хранить                        0.0005                        
множество                      0.0005                        
загадка                        0.0009                        
тайна                          0.0005                        
мечтать                        0.0009                        
встреча                        0.0005                        
загадочный                     0.0005                        
явление                        0.0005                        
раздражение                    0.0005                        
неважно                        0.0005                        
заявить                        0.0005                        
глубокий                       0.0009                        
убеждение                      0.0005                        
звучать                        0.0005                        
убедительно                    0.0005                        
корн                           0.0005                        
позиция                        0.0009                        
приблизиться                   0.0005                        
признавать                     0.0005                        
сложиться                      0.0005                        
подробно                       0.0005                        
сила                           0.0005                        
понимать                       0.0018                        
соблазн                        0.0005                        
воспользоваться                0.0005                        
случаем                        0.0005                        
собрать                        0.0005                        
максимум                       0.0005                        
практический                   0.0005                        
аспект                         0.0005                        
гораздо                        0.0005                        
важный                         0.0005                        
справочный                     0.0005                        
характер                       0.0005                        
восторженно                    0.0005                        
показать                       0.0005                        
иллюминатор                    0.0005                        
вблизи                         0.0009                        
посадка                        0.0005                        
безопасный                     0.0009                        
скептически                    0.0005                        
повторить                      0.0005                        
доверять                       0.0005                        
интуиция                       0.0009                        
охрипнуть                      0.0005                        
лишить                         0.0005                        
расстраивать                   0.0014                        
удивлённо                      0.0005                        
плакать                        0.0005                        
расстроить                     0.0005                        
включить                       0.0005                        
нейронный                      0.0018                        
детектор                       0.0041                        
прилететь                      0.0005                        
сюда                           0.0005                        
отрицательный                  0.0005                        
жаль                           0.0005                        
проверить                      0.0009                        
положительный                  0.0018                        
интеллект                      0.0023                        
смешно                         0.0005                        
предположить                   0.0005                        
ненадёжность                   0.0005                        
обнаруживать                   0.0009                        
ложный                         0.0009                        
экранирование                  0.0005                        
функционировать                0.0005                        
нормально                      0.0005                        
сигнал                         0.0046                        
давать                         0.0005                        
направить                      0.0005                        
видно                          0.0005                        
настаивать                     0.0005                        
слабый                         0.0009                        
труд                           0.0005                        
превышать                      0.0005                        
вступить                       0.0005                        
возвратиться                   0.0005                        
непрозрачность                 0.0005                        
обитатель                      0.0005                        
морской                        0.0005                        
глубина                        0.0018                        
маловероятный                  0.0005                        
водный                         0.0009                        
наделить                       0.0005                        
создать                        0.0005                        
технологически                 0.0005                        
развитой                       0.0009                        
цивилизация                    0.0005                        
среда                          0.0005                        
огонь                          0.0005                        
овладеть                       0.0005                        
технологический                0.0005                        
интеллектуально                0.0005                        
владеть                        0.0005                        
технология                     0.0005                        
выходить                       0.0005                        
интересный                     0.0005                        
быстро                         0.0005                        
ошибаться                      0.0005                        
одинаковый                     0.0014                        
интенсивность                  0.0014                        
недоверие                      0.0005                        
ошибиться                      0.0005                        
помолчать                      0.0005                        
объяснение                     0.0005                        
прежде                         0.0009                        
занять                         0.0005                        
оборонительный                 0.0005                        
учёный                         0.0005                        
логичный                       0.0005                        
скрытый                        0.0009                        
грунт                          0.0014                        
возмущение                     0.0005                        
лезть                          0.0005                        
воздух                         0.0005                        
определить                     0.0005                        
прятаться                      0.0005                        
настойчиво                     0.0005                        
луч                            0.0005                        
депрессия                      0.0005                        
устроить                       0.0005                        
освещение                      0.0005                        
внутри                         0.0005                        
поселение                      0.0005                        
нормальный                     0.0005                        
расселяться                    0.0005                        
внешний                        0.0005                        
противоестественный            0.0005                        
счесть                         0.0005                        
разуметься                     0.0005                        
глубь                          0.0005                        
человеческий                   0.0005                        
уточнить                       0.0005                        
кстати                         0.0005                        
слой                           0.0005                        
пещера                         0.0005                        
ослаблять                      0.0005                        
найтись                        0.0005                        
местный                        0.0005                        
регистрировать                 0.0005                        
create                         0.0005                        
team                           0.0005                        
контакт                        0.0005                        
дизайн                         0.0005                        
сайт                           0.0005                        
aminis                         0.0005                        
