Term                           TF-IDF                        
автарх                         0.0301                        
ризетта                        0.0205                        
аратапа                        0.0199                        
байрон                         0.0165                        
джилберт                       0.0094                        
джоунтить                      0.0073                        
мятежный                       0.0066                        
бластер                        0.0065                        
артемида                       0.0049                        
убить                          0.0046                        
хенрик                         0.0041                        
скала                          0.0031                        
чемоданчик                     0.0031                        
предатель                      0.0031                        
команда                        0.0029                        
лингана                        0.0028                        
разрядить                      0.0027                        
тиранийский                    0.0027                        
вайдемос                       0.0024                        
аратап                         0.0024                        
отец                           0.0023                        
координата                     0.0023                        
цилиндр                        0.0022                        
хан                            0.0022                        
вновь                          0.0021                        
линганский                     0.0021                        
юноша                          0.002                         
автархома                      0.002                         
замужество                     0.002                         
твой                           0.0019                        
тираниец                       0.0019                        
господин                       0.0019                        
хлыст                          0.0019                        
освободить                     0.0019                        
прицелиться                    0.0018                        
догонять                       0.0018                        
покатиться                     0.0018                        
углекислотный                  0.0018                        
процедить                      0.0018                        
андрос                         0.0018                        
фаррилла                       0.0017                        
глупец                         0.0017                        
стрелять                       0.0017                        
леди                           0.0017                        
казнить                        0.0017                        
внезапно                       0.0016                        
оружие                         0.0015                        
смерть                         0.0015                        
хенриадов                      0.0015                        
бедняга                        0.0015                        
популярный                     0.0015                        
выстрелить                     0.0015                        
четвёрка                       0.0015                        
флагманский                    0.0015                        
поханга                        0.0015                        
поторговаться                  0.0015                        
охранник                       0.0015                        
корабль                        0.0014                        
подхватить                     0.0014                        
снисхождение                   0.0014                        
неожиданность                  0.0014                        
прыжок                         0.0014                        
радиосвязь                     0.0013                        
прятаться                      0.0013                        
нажимать                       0.0013                        
хенриады                       0.0013                        
победить                       0.0013                        
честь                          0.0013                        
эскадра                        0.0013                        
тирания                        0.0013                        
информация                     0.0013                        
безоружный                     0.0012                        
отступить                      0.0012                        
микрофон                       0.0012                        
падение                        0.0012                        
мир                            0.0012                        
вскочить                       0.0012                        
бороться                       0.0012                        
майор                          0.0012                        
солдат                         0.0012                        
хитрый                         0.0012                        
беспощадность                  0.0011                        
отлично                        0.0011                        
явно                           0.0011                        
предстать                      0.0011                        
суд                            0.0011                        
влечь                          0.0011                        
ловушка                        0.0011                        
оступиться                     0.001                         
кукиш                          0.001                         
дурачить                       0.001                         
проиграть                      0.001                         
поддеть                        0.001                         
криминальный                   0.001                         
крик                           0.001                         
радиоснаряжение                0.001                         
пронести                       0.001                         
курок                          0.001                         
рассечь                        0.001                         
сдавить                        0.001                         
сцепиться                      0.001                         
клубок                         0.001                         
наперевес                      0.001                         
метнуть                        0.001                         
втащить                        0.001                         
умирать                        0.001                         
заверещать                     0.001                         
кровообращение                 0.001                         
ослабнуть                      0.001                         
ухудшить                       0.001                         
поговорить                     0.001                         
замёрзлый                      0.001                         
простить                       0.001                         
невиновный                     0.001                         
