Term                           TF-IDF                        
оринель                        0.0133                        
марлен                         0.0116                        
юджиния                        0.008                         
ротор                          0.0065                        
питта                          0.0063                        
эритро                         0.0052                        
немезид                        0.0041                        
солнечный                      0.0041                        
потоп                          0.0039                        
система                        0.0038                        
долоретта                      0.0035                        
инсигна                        0.0032                        
перенаселить                   0.0022                        
ковчег                         0.0021                        
юджинии                        0.0021                        
экран                          0.0019                        
поселение                      0.0018                        
человечество                   0.0017                        
эмоция                         0.0017                        
открытие                       0.0017                        
мир                            0.0016                        
звезда                         0.0014                        
миф                            0.0014                        
спастись                       0.0014                        
километр                       0.0014                        
компьютер                      0.0014                        
включить                       0.0014                        
секретарь                      0.0014                        
пампас                         0.0014                        
девчонка                       0.0014                        
мать                           0.0013                        
роториана                      0.0013                        
побеседовать                   0.0013                        
зонд                           0.0013                        
смотровой                      0.0012                        
мегаснуть                      0.0012                        
световой                       0.0012                        
неловкость                     0.0012                        
мадам                          0.0012                        
джэйнус                        0.0012                        
гиперсодействие                0.0012                        
таблица                        0.0012                        
земля                          0.0011                        
ребёнок                        0.0011                        
хозяин                         0.0011                        
несколько                      0.0011                        
секретность                    0.0011                        
департамент                    0.0011                        
возмездие                      0.001                         
планета                        0.001                         
вертеться                      0.001                         
марлена                        0.001                         
поползти                       0.001                         
убедительный                   0.001                         
поздний                        0.001                         
планетный                      0.0009                        
всемирный                      0.0009                        
спутник                        0.0009                        
маска                          0.0009                        
знать                          0.0009                        
волнение                       0.0009                        
площадка                       0.0009                        
разглядывать                   0.0009                        
догадываться                   0.0009                        
неизменно                      0.0009                        
покинуть                       0.0009                        
молодой                        0.0009                        
энтузиазм                      0.0009                        
экранировать                   0.0009                        
проксим                        0.0009                        
центавро                       0.0009                        
богиня                         0.0008                        
легенда                        0.0008                        
сказка                         0.0008                        
грешный                        0.0008                        
выродиться                     0.0008                        
вырождаться                    0.0008                        
злодеяние                      0.0008                        
умирание                       0.0008                        
быстрый                        0.0008                        
немногое                       0.0008                        
выглядеть                      0.0008                        
окружающие                     0.0008                        
полетать                       0.0008                        
нестись                        0.0008                        
житель                         0.0008                        
небезопасный                   0.0008                        
одёргивать                     0.0008                        
фальшь                         0.0008                        
масштаб                        0.0008                        
развиваться                    0.0008                        
толстенький                    0.0008                        
скованно                       0.0008                        
скованность                    0.0008                        
грассировать                   0.0008                        
теплеть                        0.0008                        
настроение                     0.0008                        
раскисать                      0.0008                        
напутешествоваться             0.0008                        
путешественница                0.0008                        
смешок                         0.0008                        
осчастливить                   0.0008                        
мамочка                        0.0008                        
дылда                          0.0008                        
противно                       0.0008                        
замяться                       0.0008                        
впросак                        0.0008                        
рассказать                     0.0008                        
насмотреться                   0.0008                        
разболтаться                   0.0008                        
прорезаться                    0.0008                        
обозримый                      0.0008                        
родный                         0.0008                        
родина                         0.0008                        
развиться                      0.0008                        
неорганизованность             0.0008                        
мелочь                         0.0008                        
катаклизм                      0.0008                        
разрушительный                 0.0008                        
подарить                       0.0008                        
мирок                          0.0008                        
упорядочить                    0.0008                        
кнопочный                      0.0008                        
приколоть                      0.0008                        
запланировать                  0.0008                        
выгладить                      0.0008                        
самовлюблённый                 0.0008                        
толстушка                      0.0008                        
передать                       0.0008                        
вбить                          0.0008                        
фантастический                 0.0008                        
отбор                          0.0008                        
сказаться                      0.0008                        
отлив                          0.0008                        
удлинённый                     0.0008                        
церемония                      0.0008                        
испытывать                     0.0008                        
низкорослый                    0.0008                        
толстоватый                    0.0008                        
неминуемо                      0.0008                        
выплеск                        0.0008                        
сантименты                     0.0008                        
зародиться                     0.0008                        
первоочередной                 0.0008                        
настоять                       0.0008                        
памятный                       0.0008                        
предсказывать                  0.0008                        
соблюдение                     0.0008                        
приостановить                  0.0008                        
отдаляться                     0.0008                        
сужаться                       0.0008                        
занесение                      0.0008                        
штамм                          0.0008                        
патогенный                     0.0008                        
господин                       0.0008                        
уклад                          0.0008                        
уподобиться                    0.0008                        
одуванчик                      0.0008                        
последователь                  0.0008                        
подчас                         0.0008                        
перец                          0.0008                        
расставание                    0.0008                        
обжитой                        0.0008                        
ворох                          0.0008                        
натиск                         0.0008                        
вникать                        0.0008                        
развернуться                   0.0008                        
сверхузкий                     0.0008                        
пошатнуть                      0.0008                        
перепроверить                  0.0008                        
связно                         0.0008                        
кратко                         0.0008                        
четыреста                      0.0008                        
банально                       0.0008                        
пролог                         0.0007                        
яснеть                         0.0007                        
история                        0.0007                        
мочь                           0.0007                        
тяжесть                        0.0007                        
смутный                        0.0007                        
спасительный                   0.0007                        
перенестись                    0.0007                        
дорожка                        0.0007                        
пространство                   0.0007                        
парка                          0.0007                        
перепись                       0.0007                        
фальшивый                      0.0007                        
подрасти                       0.0007                        
одиночество                    0.0007                        
приходить                      0.0007                        
разделять                      0.0007                        
двенадцать                     0.0007                        
колледж                        0.0007                        
засмеяться                     0.0007                        
козырёк                        0.0007                        
истощённый                     0.0007                        
бодро                          0.0007                        
трагедия                       0.0007                        
попусту                        0.0007                        
порой                          0.0007                        
договаривать                   0.0007                        
обязательно                    0.0007                        
среднее                        0.0007                        
будущее                        0.0007                        
угнетать                       0.0007                        
вечный                         0.0007                        
переключиться                  0.0007                        
протяжение                     0.0007                        
аспирантура                    0.0007                        
несчётный                      0.0007                        
анархия                        0.0007                        
окончательный                  0.0007                        
развивающийся                  0.0007                        
странный                       0.0007                        
тяга                           0.0007                        
неблагодарность                0.0007                        
миниатюрный                    0.0007                        
громкоговоритель               0.0007                        
бедняжка                       0.0007                        
забавный                       0.0007                        
очарование                     0.0007                        
застенчивость                  0.0007                        
депрессия                      0.0007                        
шпионить                       0.0007                        
беспокоить                     0.0007                        
комиссар                       0.0007                        
отбирать                       0.0007                        
разместить                     0.0007                        
сократить                      0.0007                        
ген                            0.0007                        
уставать                       0.0007                        
подслушать                     0.0007                        
извне                          0.0007                        
обмолвиться                    0.0007                        
повзрослеть                    0.0007                        
пятнадцатилетний               0.0007                        
осваивать                      0.0007                        
феномен                        0.0007                        
замыкаться                     0.0007                        
предел                         0.0007                        
поседеть                       0.0007                        
перенос                        0.0007                        
заседание                      0.0007                        
пояс                           0.0007                        
экологический                  0.0007                        
советник                       0.0007                        
фанфара                        0.0007                        
семя                           0.0007                        
разлететься                    0.0007                        
движимый                       0.0007                        
замужем                        0.0007                        
возбудить                      0.0007                        
перемениться                   0.0007                        
знаменитость                   0.0007                        
утомлять                       0.0007                        
покоситься                     0.0007                        
листок                         0.0007                        
участиться                     0.0007                        
раскрытый                      0.0007                        
отчётливо                      0.0006                        
затемнить                      0.0006                        
мучительный                    0.0006                        
край                           0.0006                        
доставлять                     0.0006                        
добавлять                      0.0006                        
нравиться                      0.0006                        
стараться                      0.0006                        
хотеться                       0.0006                        
оказаться                      0.0006                        
реальный                       0.0006                        
осознавать                     0.0006                        
стоя                           0.0006                        
огорчать                       0.0006                        
подготовиться                  0.0006                        
девочка                        0.0006                        
выговаривать                   0.0006                        
слог                           0.0006                        
буркнуть                       0.0006                        
ах                             0.0006                        
плохой                         0.0006                        
выражать                       0.0006                        
галактический                  0.0006                        
исследовательский              0.0006                        
разрешить                      0.0006                        
старуха                        0.0006                        
зазвенеть                      0.0006                        
погибнуть                      0.0006                        
негодующий                     0.0006                        
выдавить                       0.0006                        
фильм                          0.0006                        
рассказывать                   0.0006                        
уничтожить                     0.0006                        
сойти                          0.0006                        
довести                        0.0006                        
природный                      0.0006                        
продлиться                     0.0006                        
родиться                       0.0006                        
обнаружиться                   0.0006                        
успеть                         0.0006                        
поморщиться                    0.0006                        
идея                           0.0006                        
бред                           0.0006                        
юмор                           0.0006                        
важно                          0.0006                        
создаваться                    0.0006                        
выше                           0.0006                        
рост                           0.0006                        
сантиметр                      0.0006                        
непросто                       0.0006                        
подтвердить                    0.0006                        
скрывать                       0.0006                        
максимальный                   0.0006                        
сочинять                       0.0006                        
делиться                       0.0006                        
вредный                        0.0006                        
преувеличить                   0.0006                        
убеждать                       0.0006                        
цивилизация                    0.0006                        
торговля                       0.0006                        
частность                      0.0006                        
сторонник                      0.0006                        
астероид                       0.0006                        
замкнутый                      0.0006                        
паразит                        0.0006                        
руководствоваться              0.0006                        
аргумент                       0.0006                        
раскраснеться                  0.0006                        
принести                       0.0006                        
настойчивость                  0.0006                        
чрезмерный                     0.0006                        
достижение                     0.0006                        
поднимать                      0.0006                        
кабина                         0.0005                        
особенный                      0.0005                        
разрушение                     0.0005                        
смыть                          0.0005                        
семья                          0.0005                        
начаться                       0.0005                        
новый                          0.0005                        
заслужить                      0.0005                        
стать                          0.0005                        
жалость                        0.0005                        
течь                           0.0005                        
обращаться                     0.0005                        
часть                          0.0005                        
построить                      0.0005                        
помнить                        0.0005                        
конец                          0.0005                        
изредка                        0.0005                        
гулять                         0.0005                        
ненавидеть                     0.0005                        
запрещать                      0.0005                        
обман                          0.0005                        
притягивать                    0.0005                        
убегать                        0.0005                        
жадно                          0.0005                        
бесплодный                     0.0005                        
осветить                       0.0005                        
впервые                        0.0005                        
смена                          0.0005                        
вообразить                     0.0005                        
хотеть                         0.0005                        
минуть                         0.0005                        
оглядеть                       0.0005                        
разочарование                  0.0005                        
орбита                         0.0005                        
мегас                          0.0005                        
оглядываться                   0.0005                        
смущать                        0.0005                        
привет                         0.0005                        
послать                        0.0005                        
вытащить                       0.0005                        
бровь                          0.0005                        
путешествовать                 0.0005                        
преодолевать                   0.0005                        
девичий                        0.0005                        
фамилия                        0.0005                        
торжественный                  0.0005                        
год                            0.0005                        
вернуться                      0.0005                        
откуда                         0.0005                        
спускаться                     0.0005                        
ладный                         0.0005                        
тратить                        0.0005                        
сомнение                       0.0005                        
расхохотаться                  0.0005                        
успокоиться                    0.0005                        
предотвратить                  0.0005                        
рассердить                     0.0005                        
некуда                         0.0005                        
выиграть                       0.0005                        
привлекательный                0.0005                        
складка                        0.0005                        
возраст                        0.0005                        
добровольно                    0.0005                        
разрыв                         0.0005                        
смириться                      0.0005                        
отлёт                          0.0005                        
марс                           0.0005                        
отделаться                     0.0005                        
правительственный              0.0005                        
вращаться                      0.0005                        
комфорт                        0.0005                        
сбежать                        0.0005                        
полгода                        0.0005                        
образоваться                   0.0005                        
смочь                          0.0005                        
прожить                        0.0005                        
верхом                         0.0005                        
автоматический                 0.0005                        
приятный                       0.0005                        
недовольно                     0.0005                        
зеркало                        0.0005                        
семнадцатилетний               0.0005                        
подросток                      0.0005                        
доктор                         0.0005                        
рассердиться                   0.0005                        
посмеяться                     0.0005                        
слух                           0.0005                        
готовность                     0.0005                        
растерянно                     0.0005                        
заставить                      0.0005                        
пожалеть                       0.0005                        
подтверждение                  0.0005                        
немалый                        0.0005                        
ресурс                         0.0005                        
излишний                       0.0005                        
потомок                        0.0005                        
стальной                       0.0005                        
человеческий                   0.0005                        
выключить                      0.0005                        
откинуться                     0.0005                        
отдыхать                       0.0005                        
практически                    0.0005                        
неуверенность                  0.0005                        
вмешательство                  0.0005                        
ответственность                0.0005                        
стиснуть                       0.0005                        
удачно                         0.0005                        
болтать                        0.0005                        
некрасивый                     0.0005                        
неправда                       0.0005                        
отвлечь                        0.0005                        
жизненный                      0.0005                        
безнадёжно                     0.0005                        
возглавлять                    0.0005                        
разработка                     0.0005                        
дальний                        0.0005                        
материальный                   0.0005                        
активный                       0.0005                        
освоение                       0.0005                        
наступление                    0.0005                        
торговый                       0.0005                        
предупреждение                 0.0005                        
общественный                   0.0005                        
прочно                         0.0005                        
привязанность                  0.0005                        
победить                       0.0005                        
схема                          0.0005                        
вторжение                      0.0005                        
раздражить                     0.0005                        
изложить                       0.0005                        
помощник                       0.0005                        
сотрудник                      0.0005                        
дрожать                        0.0005                        
запнуться                      0.0005                        
ответный                       0.0005                        
сдаться                        0.0005                        
пульт                          0.0005                        
неопытный                      0.0005                        
стекло                         0.0004                        
вспомнить                      0.0004                        
наказание                      0.0004                        
задыхаться                     0.0004                        
медленный                      0.0004                        
