Term                           TF-IDF                        
марк                           0.0177                        
шеффилд                        0.017                         
малышок                        0.0079                        
саймон                         0.0064                        
мнемонист                      0.0056                        
вернадский                     0.0053                        
двуокись                       0.0044                        
шапка                          0.0043                        
капитан                        0.0037                        
экспедиция                     0.0037                        
аргон                          0.0037                        
мнемонический                  0.0036                        
малышка                        0.0034                        
миллиметр                      0.0034                        
караганда                      0.0034                        
ледяной                        0.0033                        
нонкомпос                      0.0031                        
илион                          0.0031                        
марка                          0.0027                        
журнал                         0.0027                        
регистр                        0.0026                        
сопоставление                  0.0026                        
юг                             0.0026                        
общепланетный                  0.0026                        
спираль                        0.0026                        
восточный                      0.0026                        
убывание                       0.0026                        
радон                          0.0026                        
простак                        0.0025                        
углерод                        0.0024                        
трижды                         0.0022                        
север                          0.0022                        
полярный                       0.0022                        
анализатор                     0.0022                        
калий                          0.0022                        
аннунчио                       0.0021                        
планета                        0.0021                        
колония                        0.0021                        
мозг                           0.002                         
гидравлический                 0.002                         
ловушка                        0.0018                        
картотека                      0.0018                        
дровяной                       0.0018                        
ртутный                        0.0018                        
интеграл                       0.0018                        
посадка                        0.0018                        
народный                       0.0018                        
фоукс                          0.0018                        
александр                      0.0018                        
служба                         0.0017                        
атмосфера                      0.0017                        
вырастить                      0.0017                        
треть                          0.0016                        
школа                          0.0015                        
пыльный                        0.0015                        
столб                          0.0015                        
процитировать                  0.0015                        
безобидный                     0.0015                        
облёт                          0.0015                        
гелий                          0.0015                        
уран                           0.0015                        
ноль                           0.0015                        
экипаж                         0.0014                        
остальной                      0.0014                        
ненормальный                   0.0014                        
конфиденциально                0.0014                        
подсознание                    0.0014                        
георг                          0.0014                        
гронди                         0.0014                        
ослепительно                   0.0014                        
сверкать                       0.0014                        
сушить                         0.0014                        
процент                        0.0014                        
проба                          0.0014                        
корабль                        0.0013                        
судовой                        0.0013                        
осознать                       0.0013                        
подслушать                     0.0013                        
расти                          0.0013                        
макоям                         0.0013                        
нормальный                     0.0013                        
прибавиться                    0.0013                        
западный                       0.0013                        
борис                          0.0013                        
атмосферный                    0.0013                        
родригес                       0.0013                        
культура                       0.0013                        
воспитание                     0.0012                        
рубка                          0.0012                        
спуск                          0.0012                        
отрываться                     0.0012                        
материк                        0.0012                        
газовый                        0.0012                        
азот                           0.0012                        
ценный                         0.0011                        
заселить                       0.0011                        
погибнуть                      0.0011                        
сектор                         0.0011                        
запад                          0.0011                        
облегчение                     0.001                         
детство                        0.001                         
учиться                        0.001                         
психолог                       0.001                         
поработать                     0.001                         
начальник                      0.001                         
комфорт                        0.001                         
зрелище                        0.001                         
пыль                           0.001                         
проклятый                      0.0009                        
территория                     0.0009                        
задавать                       0.0009                        
точность                       0.0009                        
бедный                         0.0009                        
раса                           0.0009                        
цифра                          0.0009                        
говориться                     0.0009                        
каюта                          0.0009                        
эксперимент                    0.0009                        
основать                       0.0009                        
неправда                       0.0009                        
разочаровать                   0.0009                        
разглядеть                     0.0009                        
вдвое                          0.0009                        
океан                          0.0009                        
репутация                      0.0009                        
ракета                         0.0009                        
погодить                       0.0008                        
тоннаж                         0.0008                        
приписка                       0.0008                        
информация                     0.0008                        
пятилетний                     0.0008                        
следить                        0.0008                        
курс                           0.0008                        
нона                           0.0008                        
компос                         0.0008                        
ментис                         0.0008                        
латынь                         0.0008                        
просмотр                       0.0008                        
библиотека                     0.0008                        
выпускной                      0.0008                        
забрести                       0.0008                        
