Term                           TF-IDF                        
дж                             0.0107                        
толстой                        0.008                         
аксаков                        0.0064                        
некрасов                       0.0064                        
з                              0.0043                        
л                              0.0043                        
ц                              0.0043                        
ч                              0.0043                        
щ                              0.0043                        
джером                         0.0043                        
никитин                        0.0043                        
носов                          0.0043                        
ф                              0.0042                        
полевой                        0.0042                        
литература                     0.004                         
х                              0.004                         
широта                         0.004                         
э                              0.0038                        
н                              0.0037                        
р                              0.0037                        
генри                          0.0037                        
иванов                         0.0033                        
б                              0.003                         
островский                     0.003                         
п                              0.0027                        
абрам                          0.0021                        
абэ                            0.0021                        
аввакум                        0.0021                        
аверченко                      0.0021                        
айтматов                       0.0021                        
аким                           0.0021                        
аксёнов                        0.0021                        
акунин                         0.0021                        
акутагава                      0.0021                        
алдан                          0.0021                        
алексин                        0.0021                        
алигера                        0.0021                        
амад                           0.0021                        
андерсен                       0.0021                        
андреев                        0.0021                        
анненский                      0.0021                        
арцыбашев                      0.0021                        
асад                           0.0021                        
астафьев                       0.0021                        
ахмадуллин                     0.0021                        
ахматов                        0.0021                        
бабель                         0.0021                        
баж                            0.0021                        
бальзак                        0.0021                        
бальмонт                       0.0021                        
баратынский                    0.0021                        
батюшковы                      0.0021                        
бах                            0.0021                        
белля                          0.0021                        
беляев                         0.0021                        
берджес                        0.0021                        
бернс                          0.0021                        
боборыкин                      0.0021                        
богомолов                      0.0021                        
бодлер                         0.0021                        
бондарев                       0.0021                        
борхес                         0.0021                        
бродский                       0.0021                        
брэдбрать                      0.0021                        
брюсов                         0.0021                        
булгаков                       0.0021                        
булгарин                       0.0021                        
булычев                        0.0021                        
бунин                          0.0021                        
быков                          0.0021                        
вампилов                       0.0021                        
васильев                       0.0021                        
верна                          0.0021                        
визбора                        0.0021                        
владим                         0.0021                        
войнич                         0.0021                        
войнович                       0.0021                        
волков                         0.0021                        
вольтер                        0.0021                        
воннегута                      0.0021                        
воробьёв                       0.0021                        
вяземский                      0.0021                        
габба                          0.0021                        
гайдар                         0.0021                        
гаршин                         0.0021                        
гауф                           0.0021                        
гашек                          0.0021                        
ярослав                        0.0021                        
геродот                        0.0021                        
герцен                         0.0021                        
гёте                           0.0021                        
гиппиус                        0.0021                        
гоголь                         0.0021                        
голдинга                       0.0021                        
головкин                       0.0021                        
гомер                          0.0021                        
гончаров                       0.0021                        
гофман                         0.0021                        
грибоедов                      0.0021                        
григорьев                      0.0021                        
грин                           0.0021                        
гумилёв                        0.0021                        
гюго                           0.0021                        
данте                          0.0021                        
даррелла                       0.0021                        
державин                       0.0021                        
дефо                           0.0021                        
джалиль                        0.0021                        
джованьоль                     0.0021                        
джоэль                         0.0021                        
довлатов                       0.0021                        
дойло                          0.0021                        
достоевский                    0.0021                        
драгунский                     0.0021                        
древнерусский                  0.0021                        
дудинец                        0.0021                        
еврипид                        0.0021                        
евтушенко                      0.0021                        
екимов                         0.0021                        
ершовый                        0.0021                        
есенин                         0.0021                        
железников                     0.0021                        
жигулин                        0.0021                        
жид                            0.0021                        
житков                         0.0021                        
жуковский                      0.0021                        
заболоцкий                     0.0021                        
задорнов                       0.0021                        
закруткин                      0.0021                        
замятин                        0.0021                        
зощенко                        0.0021                        
зюскинд                        0.0021                        
ибсен                          0.0021                        
ильф                           0.0021                        
петров                         0.0021                        
ирвинга                        0.0021                        
исаковский                     0.0021                        
искандер                       0.0021                        
каверин                        0.0021                        
казакевич                      0.0021                        
казак                          0.0021                        
карамзин                       0.0021                        
