Term                           TF-IDF                        
немезид                        0.0151                        
юджиния                        0.0113                        
питта                          0.0069                        
марлен                         0.0065                        
джэйнус                        0.0043                        
солнце                         0.0038                        
центавро                       0.0038                        
проксим                        0.0035                        
звезда                         0.0034                        
система                        0.0034                        
спектр                         0.0029                        
ротор                          0.0028                        
солнечный                      0.0027                        
мама                           0.0025                        
исход                          0.0024                        
пылев                          0.0024                        
комиссар                       0.0022                        
немезида                       0.0022                        
выкрикнуть                     0.002                         
орбита                         0.002                         
соседство                      0.0018                        
символичный                    0.0018                        
двигаться                      0.0018                        
обсерватория                   0.0017                        
пятьдесят                      0.0017                        
подготовка                     0.0015                        
заблагорассудиться             0.0015                        
непроизвольный                 0.0014                        
межзвёздный                    0.0014                        
вероятность                    0.0014                        
облако                         0.0014                        
фатальный                      0.0014                        
молли                          0.0014                        
обосновать                     0.0014                        
отец                           0.0013                        
вина                           0.0013                        
соблазн                        0.0013                        
гиперпространство              0.0013                        
скорость                       0.0013                        
неподвижный                    0.0013                        
сметь                          0.0013                        
столетие                       0.0013                        
движение                       0.0012                        
скрыть                         0.0012                        
догадываться                   0.0012                        
компьютер                      0.0012                        
уничтожение                    0.0012                        
дар                            0.0012                        
расчёт                         0.0012                        
столкновение                   0.0012                        
заняться                       0.0012                        
тысячелетие                    0.0012                        
замечать                       0.0011                        
написать                       0.0011                        
ненависть                      0.0011                        
бесконечный                    0.0011                        
звёздный                       0.0011                        
примерно                       0.0011                        
кажущийся                      0.0011                        
спектральный                   0.0011                        
угрожать                       0.0011                        
способность                    0.001                         
сознательно                    0.001                         
хохотунья                      0.001                         
вспылить                       0.001                         
озлобление                     0.001                         
выдать                         0.001                         
оринель                        0.001                         
бедный                         0.001                         
показной                       0.001                         
компенсация                    0.001                         
открытие                       0.001                         
обессмертить                   0.001                         
спешный                        0.001                         
град                           0.001                         
водород                        0.001                         
уплотнить                      0.001                         
утихать                        0.001                         
сырьё                          0.001                         
проксима                       0.001                         
эллиптический                  0.001                         
наблюдатель                    0.001                         
смещаться                      0.001                         
приближаться                   0.001                         
сближение                      0.001                         
терминал                       0.001                         
забивать                       0.001                         
отмахиваться                   0.001                         
гиперсигнал                    0.001                         
пучок                          0.001                         
модулировать                   0.001                         
нейтрино                       0.001                         
когерентный                    0.001                         
двести                         0.001                         
загодя                         0.001                         
лезть                          0.001                         
утвердить                      0.001                         
текущий                        0.001                         
приступать                     0.001                         
уменьшительный                 0.001                         
перекашиваться                 0.001                         
поджиматься                    0.001                         
обсерваторский                 0.001                         
следить                        0.0009                        
земля                          0.0009                        
назвать                        0.0009                        
чепуха                         0.0009                        
отлёт                          0.0009                        
атом                           0.0009                        
частица                        0.0009                        
радостный                      0.0009                        
длительный                     0.0009                        
удалить                        0.0009                        
оборот                         0.0009                        
анализ                         0.0009                        
сигнал                         0.0009                        
позиция                        0.0009                        
ребёнок                        0.0008                        
становиться                    0.0008                        
залезать                       0.0008                        
чувствоваться                  0.0008                        
подпрыгнуть                    0.0008                        
смешок                         0.0008                        
вскипать                       0.0008                        
простираться                   0.0008                        
безуспешно                     0.0008                        
безжалостно                    0.0008                        
