Term                           TF-IDF                        
джилберт                       0.0157                        
байрон                         0.0126                        
артемида                       0.011                         
визисонора                     0.007                         
охранник                       0.0059                        
хлыст                          0.0045                        
капитан                        0.0045                        
правитель                      0.0033                        
тирания                        0.0032                        
родий                          0.003                         
отец                           0.0029                        
тираниец                       0.0027                        
пальто                         0.0027                        
хенрик                         0.0026                        
юбка                           0.0026                        
прихватить                     0.0026                        
коробочка                      0.0024                        
дворец                         0.0023                        
госпожа                        0.0023                        
сельскохозяйственный           0.0022                        
арестовать                     0.0022                        
твой                           0.002                         
господин                       0.002                         
музыкальный                    0.0018                        
подсветка                      0.0018                        
шар                            0.0018                        
скосить                        0.0018                        
драка                          0.0018                        
держава                        0.0018                        
рукоять                        0.0018                        
юноша                          0.0017                        
промышленный                   0.0017                        
одолеть                        0.0017                        
дверь                          0.0017                        
охрана                         0.0017                        
нейронный                      0.0016                        
книжный                        0.0015                        
противозаконный                0.0015                        
тиранийский                    0.0015                        
завоеватель                    0.0015                        
поддать                        0.0015                        
подтолкнуть                    0.0015                        
переполненный                  0.0015                        
продукт                        0.0014                        
экспансия                      0.0014                        
повториться                    0.0014                        
восхитительный                 0.0014                        
коридор                        0.0014                        
топот                          0.0014                        
шпион                          0.0013                        
отлично                        0.0013                        
полка                          0.0013                        
комната                        0.0013                        
вооружённый                    0.0013                        
несуществующий                 0.0013                        
страж                          0.0013                        
ботинок                        0.0013                        
помогать                       0.0012                        
прелестный                     0.0012                        
сработать                      0.0012                        
нога                           0.0012                        
произойти                      0.0012                        
запах                          0.0012                        
пришелец                       0.0012                        
марионетка                     0.0012                        
сбежать                        0.0012                        
потирать                       0.0012                        
зажечься                       0.0011                        
внезапно                       0.0011                        
благо                          0.0011                        
казнить                        0.0011                        
подчиниться                    0.0011                        
луч                            0.0011                        
выскочить                      0.0011                        
скользнуть                     0.0011                        
спрятаться                     0.0011                        
стража                         0.0011                        
джил                           0.001                         
звук                           0.001                         
промышленность                 0.001                         
девушка                        0.001                         
прислониться                   0.001                         
схема                          0.001                         
выставить                      0.001                         
минутка                        0.001                         
космический                    0.0009                        
поступить                      0.0009                        
коснуться                      0.0009                        
мозг                           0.0009                        
сперва                         0.0009                        
пахнуть                        0.0009                        
увлечение                      0.0009                        
проблема                       0.0009                        
шаг                            0.0009                        
утратить                       0.0009                        
зазвучать                      0.0009                        
уметь                          0.0009                        
отчаянный                      0.0009                        
честь                          0.0009                        
фаррилла                       0.0009                        
измена                         0.0009                        
спина                          0.0009                        
