Term                           TF-IDF                        
генарра                        0.0069                        
чума                           0.0057                        
питта                          0.0051                        
марлен                         0.0044                        
крайла                         0.004                         
сканограмм                     0.0038                        
эритро                         0.0035                        
тессать                        0.0034                        
вспышка                        0.0034                        
переход                        0.0033                        
командор                       0.0032                        
станция                        0.0031                        
поселение                      0.003                         
юджиния                        0.0029                        
замусорить                     0.0028                        
комиссар                       0.0026                        
генарром                       0.0025                        
гиперпространство              0.0024                        
зивер                          0.0024                        
экипаж                         0.0023                        
немезид                        0.0022                        
суперлайта                     0.0022                        
гравитационный                 0.0022                        
ротор                          0.002                         
планета                        0.0019                        
корабль                        0.0018                        
волевой                        0.0018                        
рецидив                        0.0018                        
девочка                        0.0018                        
актуальный                     0.0018                        
ближний                        0.0017                        
замена                         0.0017                        
излучение                      0.0016                        
поле                           0.0016                        
роториана                      0.0016                        
дядя                           0.0016                        
проблема                       0.0015                        
сверхсветовой                  0.0015                        
коропатский                    0.0015                        
инцидент                       0.0015                        
осторожный                     0.0015                        
оклеветать                     0.0015                        
чрезмерно                      0.0015                        
вендель                        0.0015                        
сотрясение                     0.0015                        
высадиться                     0.0014                        
срочно                         0.0014                        
доклад                         0.0014                        
пострадать                     0.0014                        
фишер                          0.0014                        
выздоровление                  0.0014                        
член                           0.0014                        
гиперпространственный          0.0014                        
связь                          0.0013                        
летать                         0.0013                        
уравнение                      0.0013                        
борьба                         0.0013                        
костюм                         0.0013                        
невредимый                     0.0013                        
полёт                          0.0012                        
исключить                      0.0012                        
природа                        0.0012                        
изучение                       0.0012                        
расстроить                     0.0012                        
невосприимчивость              0.0012                        
непосредственный               0.0012                        
уродливый                      0.0012                        
сопровождаться                 0.0012                        
система                        0.0011                        
поведение                      0.0011                        
правило                        0.0011                        
противоестественный            0.0011                        
обнаружить                     0.0011                        
случиться                      0.0011                        
произойти                      0.0011                        
источник                       0.0011                        
защитный                       0.0011                        
исключать                      0.0011                        
регенерация                    0.0011                        
звезда                         0.001                         
прочно                         0.001                         
старт                          0.001                         
голофильм                      0.001                         
испанский                      0.001                         
пространство                   0.001                         
подчиняться                    0.001                         
максвелл                       0.001                         
ньютон                         0.001                         
пуповина                       0.001                         
отрыв                          0.001                         
адепт                          0.001                         
многомиллиардный               0.001                         
неполноценный                  0.001                         
детектор                       0.001                         
необитаемость                  0.001                         
тщательный                     0.001                         
эвакуи                         0.001                         
колонизировать                 0.001                         
настояние                      0.001                         
единовластие                   0.001                         
посчастливиться                0.001                         
оправдаться                    0.001                         
рэн                            0.001                         
резон                          0.001                         
подвиться                      0.001                         
нечасто                        0.001                         
протокол                       0.001                         
обратимый                      0.001                         
сканер                         0.001                         
здоровый                       0.001                         
прочить                        0.001                         
погасать                       0.001                         
мобильный                      0.001                         
эксплуатировать                0.001                         
полномочие                     0.001                         
заикаться                      0.001                         
утопия                         0.001                         
телепатический                 0.001                         
недовольный                    0.001                         
увиливать                      0.001                         
порассуждать                   0.001                         
наплодить                      0.001                         
мобильность                    0.001                         
фильтрование                   0.001                         
дискутировать                  0.001                         
перекачивать                   0.001                         
перекачиваться                 0.001                         
питие                          0.001                         
проголодаться                  0.001                         
вешить                         0.001                         
разложение                     0.001                         
мечтатель                      0.001                         
нажим                          0.001                         
шлюз                           0.001                         
трагично                       0.001                         
закоулок                       0.001                         
чернила                        0.001                         
пятидесятипятилетний           0.001                         
ходячий                        0.001                         
изобретатель                   0.001                         
конструктор                    0.001                         
слаженный                      0.001                         
немаловажный                   0.001                         
ковылять                       0.001                         
искажение                      0.001                         
сходный                        0.001                         
измерять                       0.001                         
направленность                 0.001                         
отдельность                    0.001                         
перешагивать                   0.001                         
эффективность                  0.001                         
метод                          0.0009                        
разработать                    0.0009                        
предположим                    0.0009                        
исследовать                    0.0009                        
враг                           0.0009                        
полезный                       0.0009                        
приходиться                    0.0009                        
симптом                        0.0009                        
эпидемия                       0.0009                        
менять                         0.0009                        
радостный                      0.0009                        
тема                           0.0009                        
девушка                        0.0009                        
процент                        0.0009                        
измерение                      0.0009                        
быстрый                        0.0008                        
объявлять                      0.0008                        
плавание                       0.0008                        
колумб                         0.0008                        
атлантический                  0.0008                        
испания                        0.0008                        
волшебница                     0.0008                        
соединять                      0.0008                        
остальной                      0.0008                        
человечество                   0.0008                        
философия                      0.0008                        
среда                          0.0008                        
плюс                           0.0008                        
должный                        0.0008                        
оценить                        0.0008                        
заколебаться                   0.0008                        
переселять                     0.0008                        
очевидный                      0.0008                        
отзываться                     0.0008                        
единоличный                    0.0008                        
поздороваться                  0.0008                        
лад                            0.0008                        
наблюдательный                 0.0008                        
ослабеть                       0.0008                        
неофициально                   0.0008                        
сухо                           0.0008                        
перечить                       0.0008                        
нестабильный                   0.0008                        
невосприимчивый                0.0008                        
медицинский                    0.0008                        
намеренный                     0.0008                        
расселение                     0.0008                        
утихомириться                  0.0008                        
неблагоприятно                 0.0008                        
рада                           0.0008                        
почта                          0.0008                        
врасплох                       0.0008                        
способность                    0.0008                        
телепатия                      0.0008                        
преминуть                      0.0008                        
повреждение                    0.0008                        
заболеть                       0.0008                        
продвинуться                   0.0008                        
одержимый                      0.0008                        
неразгаданный                  0.0008                        
освободиться                   0.0008                        
донельзя                       0.0008                        
достигать                      0.0008                        
пустыня                        0.0008                        
регулировать                   0.0008                        
повышать                       0.0008                        
лопнуть                        0.0008                        
погулять                       0.0008                        
речка                          0.0008                        
насос                          0.0008                        
исток                          0.0008                        
надежда                        0.0008                        
подвергнуться                  0.0008                        
разлагаться                    0.0008                        
термодинамика                  0.0008                        
переглянуться                  0.0008                        
нейрофизик                     0.0008                        
расстроиться                   0.0008                        
честолюбивый                   0.0008                        
январь                         0.0008                        
близиться                      0.0008                        
сосредоточенно                 0.0008                        
специальный                    0.0008                        
украдкой                       0.0008                        
диплом                         0.0008                        
высохнуть                      0.0008                        
анахронизм                     0.0008                        
легендарный                    0.0008                        
дружный                        0.0008                        
ворона                         0.0008                        
растрепаться                   0.0008                        
углубление                     0.0008                        
псевдогравитационный           0.0008                        
искажать                       0.0008                        
суммировать                    0.0008                        
пренебречь                     0.0008                        
развалиться                    0.0008                        
печально                       0.0008                        
превышать                      0.0008                        
катастрофический               0.0008                        
субъективный                   0.0008                        
дискомфорт                     0.0008                        
приближение                    0.0007                        
необходимость                  0.0007                        
назначить                      0.0007                        
снятой                         0.0007                        
быть                           0.0007                        
астронавт                      0.0007                        
луна                           0.0007                        
спустя                         0.0007                        
мочь                           0.0007                        
любой                          0.0007                        
недаром                        0.0007                        
электромагнитный               0.0007                        
предложить                     0.0007                        
совершенно                     0.0007                        
изолировать                    0.0007                        
задание                        0.0007                        
параметр                       0.0007                        
разумный                       0.0007                        
джэйнус                        0.0007                        
довестись                      0.0007                        
оказаться                      0.0007                        
нетерпимый                     0.0007                        
запросто                       0.0007                        
медик                          0.0007                        
отметить                       0.0007                        
надвигаться                    0.0007                        
снижение                       0.0007                        
острота                        0.0007                        
правдивый                      0.0007                        
изменение                      0.0007                        
соответствовать                0.0007                        
интерпретация                  0.0007                        
разразиться                    0.0007                        
здоровье                       0.0007                        
представляться                 0.0007                        
возглавить                     0.0007                        
скинуть                        0.0007                        
невозможно                     0.0007                        
неловкость                     0.0007                        
поспорить                      0.0007                        
занять                         0.0007                        
плод                           0.0007                        
сорваться                      0.0007                        
вызывающе                      0.0007                        
препятствовать                 0.0007                        
риск                           0.0007                        
заканчивать                    0.0007                        
астроном                       0.0007                        
мощность                       0.0007                        
ручеёк                         0.0007                        
пить                           0.0007                        
обойтись                       0.0007                        
полка                          0.0007                        
ненужный                       0.0007                        
выбрасывать                    0.0007                        
неисправимый                   0.0007                        
приучить                       0.0007                        
ослабить                       0.0007                        
гора                           0.0007                        
моментально                    0.0007                        
стабильный                     0.0007                        
винить                         0.0007                        
полдень                        0.0007                        
отсек                          0.0007                        
выполнение                     0.0007                        
путаться                       0.0007                        
поглядывать                    0.0007                        
джарлоу                        0.0007                        
участие                        0.0007                        
подсознательно                 0.0007                        
установка                      0.0007                        
несущий                        0.0007                        
морской                        0.0007                        
капелька                       0.0007                        
приспособление                 0.0007                        
расчётный                      0.0007                        
допустимый                     0.0007                        
ощущение                       0.0007                        
земля                          0.0006                        
землянин                       0.0006                        
фильм                          0.0006                        
завидовать                     0.0006                        
знать                          0.0006                        
прихоть                        0.0006                        
разный                         0.0006                        
закон                          0.0006                        
выжить                         0.0006                        
обитание                       0.0006                        
конец                          0.0006                        
пригодный                      0.0006                        
тщательно                      0.0006                        
клонить                        0.0006                        
околозвёздный                  0.0006                        
необходимо                     0.0006                        
диагноз                        0.0006                        
полно                          0.0006                        
описывать                      0.0006                        
заболевание                    0.0006                        
констатировать                 0.0006                        
поручиться                     0.0006                        
иммунитет                      0.0006                        
решение                        0.0006                        
точка                          0.0006                        
руководство                    0.0006                        
сторонник                      0.0006                        
колонизация                    0.0006                        
раб                            0.0006                        
уделить                        0.0006                        
обязанность                    0.0006                        
переспросить                   0.0006                        
привычка                       0.0006                        
допрашивать                    0.0006                        
передумать                     0.0006                        
угадать                        0.0006                        
взбесить                       0.0006                        
кандидатура                    0.0006                        
формально                      0.0006                        
отвлечься                      0.0006                        
завоевать                      0.0006                        
победа                         0.0006                        
особа                          0.0006                        
неприятный                     0.0006                        
сетчатка                       0.0006                        
трудный                        0.0006                        
решительно                     0.0006                        
вода                           0.0006                        
счёт                           0.0006                        
ручей                          0.0006                        
поинтересоваться               0.0006                        
здорово                        0.0006                        
машинально                     0.0006                        
старший                        0.0006                        
пожалуй                        0.0006                        
мэрри                          0.0006                        
бланковица                     0.0006                        
решающий                       0.0006                        
скорость                       0.0006                        
энергетический                 0.0006                        
уменьшить                      0.0006                        
поддерживаться                 0.0006                        
обсуждение                     0.0006                        
споткнуться                    0.0006                        
соображение                    0.0006                        
решать                         0.0005                        
правительство                  0.0005                        
отлёт                          0.0005                        
наш                            0.0005                        
возвращение                    0.0005                        
предположить                   0.0005                        
вернуться                      0.0005                        
королевство                    0.0005                        
надоедать                      0.0005                        
перенести                      0.0005                        
тело                           0.0005                        
нахмурить                      0.0005                        
прожить                        0.0005                        
обследовать                    0.0005                        
ага                            0.0005                        
район                          0.0005                        
правильно                      0.0005                        
нейронный                      0.0005                        
обязать                        0.0005                        
использование                  0.0005                        
эвакуация                      0.0005                        
бывший                         0.0005                        
питтом                         0.0005                        
способный                      0.0005                        
скрыться                       0.0005                        
звёздный                       0.0005                        
вторжение                      0.0005                        
намекать                       0.0005                        
поселиться                     0.0005                        
привет                         0.0005                        
набраться                      0.0005                        
перелёт                        0.0005                        
кабинет                        0.0005                        
понятно                        0.0005                        
признак                        0.0005                        
старость                       0.0005                        
проницательный                 0.0005                        
мышление                       0.0005                        
осторожность                   0.0005                        
экранировать                   0.0005                        
незначительный                 0.0005                        
сожаление                      0.0005                        
форма                          0.0005                        
болезнь                        0.0005                        
обстановка                     0.0005                        
впредь                         0.0005                        
готовить                       0.0005                        
забывать                       0.0005                        
назначение                     0.0005                        
профессиональный               0.0005                        
подчеркнуть                    0.0005                        
освоить                        0.0005                        
ресурс                         0.0005                        
приступить                     0.0005                        
освоение                       0.0005                        
миновать                       0.0005                        
факт                           0.0005                        
подействовать                  0.0005                        
пристальный                    0.0005                        
ответственность                0.0005                        
застать                        0.0005                        
вызов                          0.0005                        
обследование                   0.0005                        
растеряться                    0.0005                        
родственник                    0.0005                        
фактически                     0.0005                        
особенность                    0.0005                        
строение                       0.0005                        
воздействие                    0.0005                        
заразиться                     0.0005                        
заплатить                      0.0005                        
понимание                      0.0005                        
пойти                          0.0005                        
потеря                         0.0005                        
мотив                          0.0005                        
девчонка                       0.0005                        
неудобный                      0.0005                        
привязать                      0.0005                        
предупреждать                  0.0005                        
инфракрасный                   0.0005                        
излучать                       0.0005                        
длиться                        0.0005                        
предсказать                    0.0005                        
случайный                      0.0005                        
беспокойный                    0.0005                        
интересно                      0.0005                        
