Term                           TF-IDF                        
джунц                          0.0165                        
теренс                         0.0154                        
рик                            0.0105                        
патрульный                     0.0101                        
сарка                          0.0101                        
резидент                       0.0081                        
флоринианский                  0.0081                        
валон                          0.0077                        
клерк                          0.0075                        
саркит                         0.0064                        
пекарь                         0.0059                        
флорин                         0.0057                        
мкб                            0.0046                        
широкоплечий                   0.0044                        
саркитский                     0.0036                        
верхний                        0.0035                        
ярус                           0.0034                        
пекарня                        0.0034                        
печь                           0.0034                        
наблюдатель                    0.0034                        
джунец                         0.0031                        
транспорт                      0.0031                        
библиотека                     0.003                         
туземец                        0.0029                        
патруль                        0.0029                        
город                          0.0026                        
флорина                        0.0026                        
эблом                          0.0026                        
межпланетный                   0.0026                        
сквайр                         0.0024                        
сударь                         0.0024                        
учреждение                     0.0024                        
эбл                            0.0024                        
сарк                           0.0024                        
публичный                      0.0024                        
разбегаться                    0.0022                        
нижний                         0.0021                        
лифт                           0.002                         
парень                         0.0018                        
словно                         0.0018                        
лифтёр                         0.0018                        
квартал                        0.0018                        
плазменный                     0.0018                        
простыня                       0.0018                        
генетика                       0.0018                        
неважный                       0.0018                        
одиннадцать                    0.0018                        
сообщение                      0.0018                        
инспекция                      0.0018                        
отель                          0.0018                        
брезговать                     0.0018                        
спецхранение                   0.0018                        
пополудни                      0.0018                        
листок                         0.0017                        
стандартный                    0.0017                        
копия                          0.0017                        
сотрудник                      0.0016                        
бюро                           0.0016                        
туземный                       0.0015                        
хоров                          0.0015                        
пушка                          0.0015                        
посланник                      0.0015                        
запись                         0.0015                        
психопат                       0.0015                        
энергетический                 0.0015                        
передумать                     0.0015                        
библиотечный                   0.0015                        
эбнуть                         0.0015                        
библиотекарша                  0.0014                        
хлыст                          0.0014                        
космоаналитик                  0.0014                        
эластичный                     0.0014                        
важность                       0.0014                        
агент                          0.0014                        
спектр                         0.0014                        
начальство                     0.0014                        
филиал                         0.0014                        
книга                          0.0013                        
холл                           0.0013                        
обратно                        0.0013                        
больной                        0.0013                        
опуститься                     0.0013                        
бюллетень                      0.0013                        
получить                       0.0012                        
уходить                        0.0012                        
скула                          0.0012                        
запах                          0.0012                        
толкнуть                       0.0012                        
гнаться                        0.0012                        
флориниан                      0.0012                        
транторианский                 0.0012                        
разыскивать                    0.0012                        
проступок                      0.0012                        
шептать                        0.0011                        
анализ                         0.0011                        
бежать                         0.0011                        
щёлкнуть                       0.0011                        
стенка                         0.0011                        
драться                        0.0011                        
окончиться                     0.0011                        
луч                            0.0011                        
пространство                   0.0011                        
затронуть                      0.0011                        
галактика                      0.0011                        
иллюзия                        0.0011                        
космопорт                      0.0011                        
произнести                     0.001                         
здорово                        0.001                         
надпись                        0.001                         
усилиться                      0.001                         
сжаться                        0.001                         
доктор                         0.001                         
заявление                      0.001                         
младший                        0.001                         
межзвёздный                    0.001                         
подробность                    0.001                         
кыртовый                       0.001                         
