Term                           TF                            
войти                          0.0019                        
логин                          0.0009                        
пароль                         0.0019                        
запомнить                      0.0009                        
забыть                         0.0009                        
регистрация                    0.0009                        
поиск                          0.0019                        
расширить                      0.0009                        
сочинение                      0.0023                        
краткий                        0.0023                        
содержание                     0.0028                        
полный                         0.0037                        
произведение                   0.0028                        
характеристика                 0.0014                        
биография                      0.0023                        
критика                        0.0014                        
гдз                            0.0009                        
добавить                       0.0009                        
присылать                      0.0009                        
работа                         0.0023                        
получать                       0.0014                        
litr                           0.0009                        
ы                              0.0009                        
обменивать                     0.0009                        
майка                          0.0009                        
тетрадь                        0.0009                        
ручка                          0.0033                        
успех                          0.0005                        
принять                        0.0009                        
проверка                       0.0005                        
воспользоваться                0.0005                        
create                         0.0009                        
team                           0.0009                        
контакт                        0.0009                        
дизайн                         0.0009                        
сайт                           0.0009                        
aminisполное                   0.0005                        
наслать                        0.0033                        
азимов                         0.0014                        
скачать                        0.0005                        
сидеть                         0.0009                        
друг                           0.0023                        
хвост                          0.0005                        
гонять                         0.0005                        
орбита                         0.0019                        
земля                          0.0046                        
гораздо                        0.0009                        
требоваться                    0.0005                        
диаметр                        0.0014                        
объём                          0.0005                        
вполне                         0.0014                        
хватить                        0.0005                        
складирование                  0.0005                        
весь                           0.0005                        
накопить                       0.0005                        
накапливать                    0.0005                        
информация                     0.0005                        
необходимый                    0.0014                        
слежение                       0.0005                        
космический                    0.0065                        
полёт                          0.0037                        
дополнительный                 0.0009                        
пространство                   0.0014                        
понадобиться                   0.0019                        
мочь                           0.0037                        
джо                            0.0307                        
позаботиться                   0.0005                        
нормальный                     0.0005                        
разумеется                     0.0046                        
условие                        0.0009                        
обладать                       0.0005                        
дублировать                    0.0005                        
система                        0.0005                        
задача                         0.0005                        
решать                         0.0005                        
параллельно                    0.0005                        
трижды                         0.0005                        
причём                         0.0019                        
программа                      0.0009                        
должный                        0.0023                        
идеально                       0.0005                        
совместимый                    0.0005                        
результат                      0.0009                        
точно                          0.0014                        
соответствовать                0.0009                        
сходиться                      0.0005                        
ответ                          0.0009                        
задерживаться                  0.0005                        
наносекунда                    0.0005                        
проверять                      0.0005                        
находить                       0.0009                        
неисправный                    0.0005                        
блок                           0.0023                        
заменять                       0.0005                        
обыкновенный                   0.0009                        
знать                          0.007                         
наверняка                      0.0009                        
ловить                         0.0005                        
возможно                       0.0019                        
раз                            0.0019                        
задержка                       0.0005                        
вызвать                        0.0009                        
ошибка                         0.0023                        
измерить                       0.0005                        
центральный                    0.0037                        
компьютер                      0.0112                        
пойти                          0.0005                        
замена                         0.0005                        
распространяться               0.0009                        
единственный                   0.0023                        
достойный                      0.0005                        
