Term                           TF-IDF                        
директор                       0.0142                        
коропатский                    0.0105                        
генарра                        0.0087                        
крайла                         0.0076                        
вендель                        0.0073                        
марлен                         0.0051                        
ротор                          0.0039                        
доктор                         0.0032                        
станция                        0.0031                        
сканирование                   0.0031                        
ручеёк                         0.003                         
прокариот                      0.0027                        
чума                           0.0027                        
роториана                      0.0027                        
сканограмм                     0.0027                        
поселение                      0.0025                        
ближний                        0.0023                        
костюм                         0.0022                        
остров                         0.0022                        
планета                        0.0021                        
предшественник                 0.0021                        
командор                       0.0021                        
защитный                       0.0018                        
бежать                         0.0018                        
зачахнуть                      0.0018                        
немезид                        0.0017                        
численность                    0.0017                        
снимать                        0.0016                        
корабль                        0.0016                        
наушник                        0.0015                        
потерять                       0.0015                        
пушок                          0.0015                        
переоценивать                  0.0015                        
фишер                          0.0014                        
звезда                         0.0014                        
почтительно                    0.0014                        
плюс                           0.0014                        
поселенец                      0.0014                        
зивер                          0.0013                        
крикнуть                       0.0013                        
кошмарный                      0.0013                        
сон                            0.0013                        
земля                          0.0013                        
распространять                 0.0013                        
метод                          0.0013                        
деградировать                  0.0013                        
танаям                         0.0013                        
уничтожение                    0.0012                        
фигурка                        0.0012                        
женатый                        0.0012                        
лишиться                       0.0012                        
аномалия                       0.0012                        
настолько                      0.0011                        
возле                          0.0011                        
солнечный                      0.0011                        
клонить                        0.0011                        
основание                      0.0011                        
околозвёздный                  0.0011                        
свидетельство                  0.0011                        
недостаточно                   0.0011                        
правильно                      0.0011                        
порядок                        0.001                         
поскользнуться                 0.001                         
абстракционист                 0.001                         
живопись                       0.001                         
связь                          0.001                         
пласт                          0.001                         
обилие                         0.001                         
популяция                      0.001                         
восстанавливаться              0.001                         
защитник                       0.001                         
оглушительно                   0.001                         
привычно                       0.001                         
заверить                       0.001                         
потрясение                     0.001                         
формальный                     0.001                         
фактический                    0.001                         
устройство                     0.001                         
представительный               0.001                         
причесаться                    0.001                         
система                        0.001                         
плодотворно                    0.001                         
ладить                         0.001                         
детектор                       0.001                         
установить                     0.001                         
покивать                       0.001                         
недоставать                    0.001                         
терпеться                      0.001                         
старт                          0.001                         
возвращение                    0.001                         
лиса                           0.001                         
черпать                        0.001                         
колонизировать                 0.001                         
ирландец                       0.001                         
исландия                       0.001                         
скандинав                      0.001                         
гренландия                     0.001                         
питкэрна                       0.001                         
полинезиец                     0.001                         
пасха                          0.001                         
колонист                       0.001                         
вымирать                       0.001                         
полуответить                   0.001                         
полуспросить                   0.001                         
веский                         0.001                         
параноик                       0.001                         
паранойя                       0.001                         
добросовестно                  0.001                         
добросовестность               0.001                         
ведомо                         0.001                         
неудачник                      0.001                         
нейрофизика                    0.001                         
рэн                            0.001                         
услужливый                     0.001                         
диагностирование               0.001                         
сравнить                       0.001                         
обследование                   0.001                         
деталь                         0.001                         
интерпретировать               0.001                         
субклинический                 0.001                         
замечаться                     0.001                         
невразумительный               0.001                         
ухитряться                     0.001                         
постельный                     0.001                         
нетривиальный                  0.001                         
исповедаться                   0.001                         
притворно                      0.001                         
видеостенд                     0.001                         
поразить                       0.0009                        
побежать                       0.0009                        
переносить                     0.0009                        
река                           0.0009                        
нервный                        0.0009                        
согласно                       0.0009                        
суперлайта                     0.0009                        
разработать                    0.0009                        
информация                     0.0009                        
население                      0.0009                        
возрасти                       0.0009                        
обосноваться                   0.0009                        
орбита                         0.0009                        
человечество                   0.0009                        
следовательно                  0.0009                        
закончить                      0.0009                        
спасть                         0.0009                        
отличие                        0.0009                        
изменение                      0.0009                        
потолок                        0.0009                        
глухота                        0.0008                        
оглохнуть                      0.0008                        
ускорить                       0.0008                        
предупредить                   0.0008                        
громкость                      0.0008                        
радиоволна                     0.0008                        
потрудиться                    0.0008                        
юджиния                        0.0008                        
фантастически                  0.0008                        
отравлять                      0.0008                        
пята                           0.0008                        
порадоваться                   0.0008                        
скалистый                      0.0008                        
местность                      0.0008                        
пересекать                     0.0008                        
тридцать                       0.0008                        
очищать                        0.0008                        
мочь                           0.0008                        
поднять                        0.0008                        
вымолвить                      0.0008                        
налиться                       0.0008                        
входной                        0.0008                        
побриться                      0.0008                        
разрешить                      0.0008                        
спохватиться                   0.0008                        
весы                           0.0008                        
отбивать                       0.0008                        
брак                           0.0008                        
развод                         0.0008                        
вторично                       0.0008                        
прогресс                       0.0008                        
замышлять                      0.0008                        
орбитальный                    0.0008                        
дар                            0.0008                        
необходимый                    0.0008                        
накопить                       0.0008                        
регулирование                  0.0008                        
преобразование                 0.0008                        
пыл                            0.0008                        
сравнительно                   0.0008                        
либо                           0.0008                        
нравоучительный                0.0008                        
указательный                   0.0008                        
благополучно                   0.0008                        
долететь                       0.0008                        
вымереть                       0.0008                        
лучистый                       0.0008                        
приливный                      0.0008                        
замешкаться                    0.0008                        
намерение                      0.0008                        
предать                        0.0008                        
сотрудничество                 0.0008                        
максимум                       0.0008                        
бесценный                      0.0008                        
незаменимый                    0.0008                        
зависимый                      0.0008                        
уважаемый                      0.0008                        
обеспечение                    0.0008                        
ослепить                       0.0008                        
королева                       0.0008                        
проронить                      0.0008                        
угловатый                      0.0008                        
бодрствовать                   0.0008                        
предоставляться                0.0008                        
пострадать                     0.0008                        
обязательный                   0.0008                        
достоверный                    0.0008                        
сознание                       0.0008                        
стереться                      0.0008                        
насторожить                    0.0008                        
присниться                     0.0008                        
бельё                          0.0008                        
беспомощность                  0.0008                        
добежать                       0.0008                        
разрешаться                    0.0008                        
внимательный                   0.0007                        
увеличиться                    0.0007                        
хотеть                         0.0007                        
отвлекать                      0.0007                        
счастливый                     0.0007                        
размножаться                   0.0007                        
очистка                        0.0007                        
породить                       0.0007                        
страшный                       0.0007                        
игорь                          0.0007                        
сразу                          0.0007                        
галстук                        0.0007                        
изображать                     0.0007                        
догадаться                     0.0007                        
оскорбление                    0.0007                        
позавтракать                   0.0007                        
похлопать                      0.0007                        
живот                          0.0007                        
рад                            0.0007                        
забеспокоиться                 0.0007                        
толкнуть                       0.0007                        
локоть                         0.0007                        
вступить                       0.0007                        
оформить                       0.0007                        
отсрочка                       0.0007                        
быстрый                        0.0007                        
носитель                       0.0007                        
сверхсветовой                  0.0007                        
состояние                      0.0007                        
хитрый                         0.0007                        
уверить                        0.0007                        
сто                            0.0007                        
строить                        0.0007                        
опыт                           0.0007                        
десятилетие                    0.0007                        
милость                        0.0007                        
непроизвольно                  0.0007                        
правый                         0.0007                        
мятежник                       0.0007                        
авария                         0.0007                        
безопасный                     0.0007                        
астроном                       0.0007                        
гиперпространство              0.0007                        
экспериментировать             0.0007                        
наслать                        0.0007                        
наказать                       0.0007                        
братство                       0.0007                        
соблазн                        0.0007                        
сбор                           0.0007                        
попусту                        0.0007                        
приобретать                    0.0007                        
пошутить                       0.0007                        
генарром                       0.0007                        
ванна                          0.0007                        
подбежать                      0.0007                        
отмечать                       0.0007                        
существенный                   0.0007                        
норма                          0.0007                        
марлена                        0.0007                        
гнаться                        0.0007                        
кошмар                         0.0007                        
запутаться                     0.0007                        
помчаться                      0.0007                        
благоприятный                  0.0007                        
головизионный                  0.0007                        
убедиться                      0.0006                        
девочка                        0.0006                        
красиво                        0.0006                        
полотно                        0.0006                        
разрешать                      0.0006                        
выход                          0.0006                        
сливаться                      0.0006                        
впадать                        0.0006                        
удобно                         0.0006                        
вода                           0.0006                        
биолог                         0.0006                        
вред                           0.0006                        
привести                       0.0006                        
произойти                      0.0006                        
сковать                        0.0006                        
свинец                         0.0006                        
повиноваться                   0.0006                        
пышный                         0.0006                        
сигнал                         0.0006                        
годиться                       0.0006                        
вежливый                       0.0006                        
воспринять                     0.0006                        
поговорить                     0.0006                        
аппетит                        0.0006                        
переселиться                   0.0006                        
полёт                          0.0006                        
надеяться                      0.0006                        
важный                         0.0006                        
эффективный                    0.0006                        
сторонник                      0.0006                        
свидетель                      0.0006                        
гадать                         0.0006                        
учёный                         0.0006                        
летать                         0.0006                        
переселить                     0.0006                        
возможно                       0.0006                        
знание                         0.0006                        
астероид                       0.0006                        
землянин                       0.0006                        
необходимо                     0.0006                        
обрисовать                     0.0006                        
презирать                      0.0006                        
древность                      0.0006                        
изоляция                       0.0006                        
возникать                      0.0006                        
спор                           0.0006                        
выжить                         0.0006                        
серьёзный                      0.0006                        
убеждать                       0.0006                        
способствовать                 0.0006                        
свойство                       0.0006                        
обнаружить                     0.0006                        
карлик                         0.0006                        
смущённый                      0.0006                        
намеренно                      0.0006                        
патриот                        0.0006                        
посланник                      0.0006                        
приобрести                     0.0006                        
обучение                       0.0006                        
пилот                          0.0006                        
ценный                         0.0006                        
устоять                        0.0006                        
жёстко                         0.0006                        
проглотить                     0.0006                        
обида                          0.0006                        
отчасти                        0.0006                        
полюбоваться                   0.0006                        
уделить                        0.0006                        
уверенно                       0.0006                        
невесело                       0.0006                        
диагноз                        0.0006                        
пациент                        0.0006                        
заболевание                    0.0006                        
ранее                          0.0006                        
сканер                         0.0006                        
ручей                          0.0006                        
растерять                      0.0006                        
преследователь                 0.0006                        
сочинять                       0.0006                        
непонятно                      0.0006                        
обстоять                       0.0006                        
внезапно                       0.0005                        
слышать                        0.0005                        
отлично                        0.0005                        
неуклюже                       0.0005                        
зазвучать                      0.0005                        
радость                        0.0005                        
лишний                         0.0005                        
построить                      0.0005                        
множество                      0.0005                        
спокойно                       0.0005                        
