Term                           TF-IDF                        
тессать                        0.0073                        
марлен                         0.007                         
юджиния                        0.0067                        
генарра                        0.0056                        
физик                          0.0046                        
поселение                      0.0044                        
крайла                         0.0043                        
чума                           0.004                         
немезид                        0.0035                        
ротор                          0.0033                        
гиперсодействие                0.0031                        
скорость                       0.003                         
мама                           0.003                         
эритро                         0.003                         
гиперпространство              0.0029                        
конференция                    0.0028                        
аделий                         0.0024                        
угрожать                       0.0022                        
зонд                           0.0021                        
земля                          0.0019                        
реестр                         0.0018                        
звезда                         0.0018                        
игрушечный                     0.0018                        
падкий                         0.0018                        
несговорчивый                  0.0018                        
комиссар                       0.0018                        
десятый                        0.0017                        
полёт                          0.0017                        
заинтересовать                 0.0017                        
зивер                          0.0017                        
роториана                      0.0016                        
сравнительно                   0.0016                        
питта                          0.0016                        
логарифм                       0.0015                        
задевать                       0.0014                        
дальний                        0.0014                        
система                        0.0014                        
карлик                         0.0014                        
принцип                        0.0014                        
заполучить                     0.0014                        
восприимчивый                  0.0014                        
охотиться                      0.0013                        
конечный                       0.0013                        
учёный                         0.0013                        
эффектный                      0.0013                        
небесный                       0.0013                        
расход                         0.0012                        
средний                        0.0012                        
радиус                         0.0012                        
убедить                        0.0012                        
переселение                    0.0012                        
ухаживание                     0.0012                        
выслушать                      0.0012                        
обманывать                     0.0012                        
учесть                         0.0012                        
полно                          0.0011                        
создаваться                    0.0011                        
намного                        0.0011                        
результат                      0.0011                        
неопределённость               0.0011                        
блестящий                      0.0011                        
безопасность                   0.0011                        
женитьба                       0.001                         
специалист                     0.001                         
аделианский                    0.001                         
теория                         0.001                         
заголовок                      0.001                         
определённо                    0.001                         
послать                        0.001                         
световой                       0.001                         
поясок                         0.001                         
барнард                        0.001                         
одиночный                      0.001                         
солила                         0.001                         
планета                        0.001                         
невозможный                    0.001                         
преткновение                   0.001                         
досветовой                     0.001                         
скорбеть                       0.001                         
налицо                         0.001                         
дилемма                        0.001                         
многолетний                    0.001                         
податься                       0.001                         
заранее                        0.001                         
горсточка                      0.001                         
километр                       0.001                         
замысел                        0.001                         
самодовольство                 0.001                         
доход                          0.001                         
выделить                       0.001                         
растрачиваться                 0.001                         
необходимо                     0.001                         
переселяться                   0.001                         
позор                          0.001                         
поухаживать                    0.001                         
ловля                          0.001                         
синь                           0.001                         
позаниматься                   0.001                         
тревожиться                    0.001                         
эмоционально                   0.001                         
сформироваться                 0.001                         
подавленно                     0.001                         
предупреждающе                 0.001                         
блюдо                          0.001                         
умолчать                       0.001                         
доводиться                     0.001                         
обезвредить                    0.001                         
застраховать                   0.001                         
менингит                       0.001                         
эпилепсия                      0.001                         
опухоль                        0.001                         
одряхление                     0.001                         
незаконченный                  0.001                         
переутомиться                  0.001                         
докосмический                  0.001                         
кеплер                         0.001                         
отпечатать                     0.001                         
погрешность                    0.001                         
эксцентричный                  0.001                         
полуось                        0.001                         
жарка                          0.001                         
жениться                       0.0009                        
аналогичный                    0.0009                        
отлёт                          0.0009                        
наука                          0.0009                        
статья                         0.0009                        
знать                          0.0009                        
проксим                        0.0009                        
центавро                       0.0009                        
красный                        0.0009                        
явление                        0.0009                        
разработка                     0.0009                        
убеждение                      0.0009                        
абсолютный                     0.0009                        
квадратный                     0.0009                        
стареть                        0.0009                        
разочаровать                   0.0009                        
отвращение                     0.0009                        
мать                           0.0009                        
посоветоваться                 0.0009                        
счастливый                     0.0009                        
расчёт                         0.0009                        
задача                         0.0009                        
точность                       0.0009                        
землянин                       0.0008                        
второй                         0.0008                        
веселие                        0.0008                        
превратный                     0.0008                        
