Term                           TF-IDF                        
мариона                        0.0111                        
варенька                       0.0103                        
пмшина                         0.0058                        
мазурка                        0.0056                        
тамарин                        0.005                         
дама                           0.0043                        
островский                     0.0041                        
фёдорович                      0.0041                        
бал                            0.0038                        
кавалер                        0.0038                        
кадриль                        0.0038                        
фёдор                          0.0037                        
букет                          0.0033                        
хорошенький                    0.0032                        
весёлость                      0.003                         
отвечать                       0.0029                        
merci                          0.0026                        
примирение                     0.0026                        
апатия                         0.0026                        
любовь                         0.0025                        
откровенность                  0.0022                        
каприз                         0.0022                        
здоровье                       0.002                         
странный                       0.0019                        
досада                         0.0019                        
надоесть                       0.0019                        
наденёк                        0.0019                        
записка                        0.0018                        
самодовольно                   0.0018                        
пара                           0.0018                        
отчий                          0.0018                        
объясниться                    0.0018                        
самолюбие                      0.0018                        
преследование                  0.0018                        
волокитство                    0.0018                        
хандра                         0.0018                        
п                              0.0017                        
танцующий                      0.0017                        
нестерпимый                    0.0017                        
личико                         0.0017                        
скучно                         0.0017                        
страсть                        0.0017                        
вальс                          0.0016                        
володин                        0.0016                        
весело                         0.0016                        
одуматься                      0.0016                        
володя                         0.0016                        
пошлость                       0.0016                        
беспрестанно                   0.0016                        
шампанское                     0.0016                        
злодей                         0.0016                        
пдеть                          0.0016                        
чудесный                       0.0015                        
танцевать                      0.0015                        
вечно                          0.0015                        
стакан                         0.0015                        
давеча                         0.0014                        
молча                          0.0014                        
четвёртый                      0.0014                        
ссора                          0.0014                        
отдаться                       0.0014                        
влюбиться                      0.0014                        
истолковать                    0.0014                        
привязанность                  0.0014                        
чокнуться                      0.0014                        
оркестр                        0.0012                        
толпа                          0.0012                        
головка                        0.0012                        
блистать                       0.0012                        
просьба                        0.0012                        
мелок                          0.0012                        
отречься                       0.0012                        
друг                           0.0011                        
насмешка                       0.0011                        
свежий                         0.0011                        
сознаться                      0.0011                        
самодовольный                  0.0011                        
фаланга                        0.0011                        
прибавить                      0.0011                        
чей                            0.0011                        
встречаться                    0.0011                        
душевный                       0.0011                        
пить                           0.0011                        
нежный                         0.001                         
молчание                       0.001                         
жёлчный                        0.001                         
удостовериться                 0.001                         
камелия                        0.001                         
комплимент                     0.001                         
одушевлённый                   0.001                         
старуха                        0.001                         
женский                        0.001                         
заиграть                       0.001                         
чудно                          0.001                         
двигать                        0.001                         
к                              0.001                         
обида                          0.001                         
догадка                        0.001                         
добиваться                     0.001                         
живописный                     0.001                         
редкость                       0.001                         
нескромный                     0.001                         
домашнев                       0.001                         
лакей                          0.001                         
пногда                         0.001                         
струна                         0.001                         
вылечить                       0.001                         
исполнить                      0.0009                        
упрёк                          0.0009                        
кланяться                      0.0009                        
вслед                          0.0009                        
фигура                         0.0009                        
весёлый                        0.0009                        
заставлять                     0.0009                        
фраза                          0.0009                        
подать                         0.0009                        
борьба                         0.0009                        
избитый                        0.0009                        
невольно                       0.0009                        
любить                         0.0009                        
мечта                          0.0009                        
стол                           0.0009                        
вынести                        0.0009                        
начальница                     0.0008                        
чувство                        0.0008                        
любоваться                     0.0008                        
паркет                         0.0008                        
бледненький                    0.0008                        
отуманить                      0.0008                        
торопливо                      0.0008                        
белые                          0.0008                        
музыкант                       0.0008                        
фальшивить                     0.0008                        
увиваться                      0.0008                        
метка                          0.0008                        
sur                            0.0008                        
le                             0.0008                        
retour                         0.0008                        
девица                         0.0008                        
il                             0.0008                        
est                            0.0008                        
charmant                       0.0008                        
поклонник                      0.0008                        
abonne                         0.0008                        
грустный                       0.0008                        
игра                           0.0008                        
сальватор                      0.0008                        
приподниматься                 0.0008                        
повести                        0.0008                        
помучить                       0.0008                        
чинно                          0.0008                        
разговор                       0.0008                        
игривый                        0.0008                        
нелюбезный                     0.0008                        
смычка                         0.0008                        
церемонно                      0.0008                        
npocидел                       0.0008                        
прилипчивый                    0.0008                        
одушевить                      0.0008                        
ловчий                         0.0008                        
безжизненно                    0.0008                        
семейный                       0.0008                        
гальванизм                     0.0008                        
орфей                          0.0008                        
плясать                        0.0008                        
приискивать                    0.0008                        
потухать                       0.0008                        
утомление                      0.0008                        
уголь                          0.0008                        
покрываться                    0.0008                        
изваять                        0.0008                        
грудь                          0.0008                        
нега                           0.0008                        
особенный                      0.0008                        
кокетливый                     0.0008                        
оборот                         0.0008                        
разгар                         0.0008                        
простоватый                    0.0008                        
пиявка                         0.0008                        
колебать                       0.0008                        
оскорбительно                  0.0008                        
противопоставить               0.0008                        
обратиться                     0.0008                        
mарион                         0.0008                        
смывать                        0.0008                        
волочиться                     0.0008                        
ухаживать                      0.0008                        
напрашивание                   0.0008                        
красавица                      0.0008                        
льстимый                       0.0008                        
перл                           0.0008                        
льнуть                         0.0008                        
сахар                          0.0008                        
любезничание                   0.0008                        
ловелас                        0.0008                        
уважать                        0.0008                        
hо                             0.0008                        
любопытствовать                0.0008                        
симпатия                       0.0008                        
нажужжать                      0.0008                        
шестнадцатилетний              0.0008                        
бусть                          0.0008                        
разойтись                      0.0008                        
полувлюбить                    0.0008                        
объясняться                    0.0008                        
пахнуть                        0.0008                        
котора                         0.0008                        
аркадский                      0.0008                        
пастушка                       0.0008                        
роща                           0.0008                        
стадо                          0.0008                        
барашковый                     0.0008                        
ничтожность                    0.0008                        
перепутье                      0.0008                        
навернуться                    0.0008                        
разбивать                      0.0008                        
проза                          0.0008                        
ocтанется                      0.0008                        
отлюбить                       0.0008                        
заговориться                   0.0008                        
тур                            0.0008                        
соболь                         0.0008                        
жандарм                        0.0008                        
салоп                          0.0008                        
мрамор                         0.0008                        
хлопанье                       0.0008                        
нестройный                     0.0008                        
полова                         0.0008                        
угонка                         0.0008                        
безбородый                     0.0008                        
красивенький                   0.0008                        
изысканно                      0.0008                        
пламенно                       0.0008                        
запивать                       0.0008                        
умолк                          0.0008                        
федора                         0.0008                        
находить                       0.0008                        
брюнетка                       0.0008                        
блондинка                      0.0008                        
брюнет                         0.0008                        
протягивать                    0.0008                        
помин                          0.0008                        
подносить                      0.0008                        
питься                         0.0008                        
выпить                         0.0008                        
сгубить                        0.0008                        
князь                          0.0008                        
местоимение                    0.0008                        
вынырнуть                      0.0008                        
разодолжить                    0.0008                        
развязка                       0.0008                        
нечистый                       0.0008                        
стареться                      0.0008                        
пменный                        0.0008                        
перемежаться                   0.0008                        
примесь                        0.0008                        
учтивый                        0.0008                        
няньчиться                     0.0008                        
парализовывал                  0.0008                        
разборчивый                    0.0008                        
перекидываться                 0.0008                        
ввернуть                       0.0008                        
беспощадный                    0.0008                        
ранита                         0.0008                        
позабыть                       0.0008                        
беспрестанный                  0.0008                        
восстановлять                  0.0008                        
безответный                    0.0008                        
орловский                      0.0008                        
рысак                          0.0008                        
oн                             0.0008                        
авдеев                         0.0007                        
тон                            0.0007                        
играть                         0.0007                        
темно                          0.0007                        
раздвинуться                   0.0007                        
