Term                           TF-IDF                        
ву                             0.0099                        
мэрри                          0.0064                        
питта                          0.006                         
крайла                         0.0054                        
детектор                       0.005                         
колумб                         0.0046                        
плексон                        0.0044                        
немезид                        0.0041                        
звезда                         0.0039                        
ближний                        0.0037                        
доклад                         0.0034                        
поселение                      0.0032                        
поправка                       0.0031                        
тессать                        0.0029                        
открытие                       0.0028                        
вендель                        0.0027                        
парусник                       0.0026                        
компас                         0.0026                        
плексоновый                    0.0026                        
нейронный                      0.0024                        
роториана                      0.0023                        
введение                       0.0022                        
система                        0.0022                        
бланковица                     0.0021                        
суперлайта                     0.0021                        
капитан                        0.002                         
америка                        0.002                         
экспедиция                     0.002                         
компьютер                      0.0019                        
магнитный                      0.0019                        
энергия                        0.0019                        
восемнадцатый                  0.0018                        
склонение                      0.0018                        
веспуччи                       0.0018                        
плексонейроника                0.0018                        
недопустимый                   0.0018                        
неопознанный                   0.0018                        
джарлоу                        0.0017                        
разумный                       0.0017                        
источник                       0.0017                        
сообщение                      0.0016                        
гипотеза                       0.0016                        
запад                          0.0016                        
обнаружить                     0.0016                        
ротор                          0.0016                        
испания                        0.0015                        
плавание                       0.0015                        
отрегулировать                 0.0015                        
разведывательный               0.0015                        
генарра                        0.0015                        
задача                         0.0014                        
гиперпространство              0.0014                        
добраться                      0.0014                        
переход                        0.0014                        
награда                        0.0014                        
планетный                      0.0014                        
мятеж                          0.0014                        
заслуга                        0.0014                        
расстояние                     0.0014                        
отчаяться                      0.0014                        
землянин                       0.0014                        
разведчик                      0.0014                        
земля                          0.0013                        
сверхсветовой                  0.0013                        
решение                        0.0013                        
приоритет                      0.0013                        
пребывать                      0.0013                        
комплекс                       0.0013                        
вторичный                      0.0013                        
распределение                  0.0013                        
девчонка                       0.0013                        
заразиться                     0.0013                        
солнечный                      0.0012                        
упрямый                        0.0012                        
взорваться                     0.0012                        
роторианина                    0.0012                        
излучение                      0.0012                        
обнаружение                    0.0012                        
термин                         0.0012                        
излучать                       0.0012                        
планета                        0.0012                        
убежище                        0.0012                        
тысячелетие                    0.0012                        
устройство                     0.0012                        
происхождение                  0.0012                        
докладывать                    0.0012                        
чума                           0.0012                        
вариант                        0.0012                        
газовый                        0.0012                        
полёт                          0.0011                        
исключить                      0.0011                        
