Term                           TF                            
полный                         0.0199                        
произведение                   0.026                         
литература                     0.0035                        
войти                          0.0069                        
логин                          0.0069                        
пароль                         0.0139                        
запомнить                      0.0069                        
забыть                         0.0069                        
регистрация                    0.0069                        
поиск                          0.0139                        
расширить                      0.0069                        
сочинение                      0.0156                        
краткий                        0.019                         
содержание                     0.0294                        
характеристика                 0.0069                        
биография                      0.019                         
критика                        0.0069                        
гдз                            0.0069                        
добавить                       0.0069                        
присылать                      0.0069                        
работа                         0.0069                        
получать                       0.0069                        
litr                           0.0069                        
ы                              0.0069                        
обменивать                     0.0069                        
майка                          0.0069                        
тетрадь                        0.0069                        
ручка                          0.0069                        
б                              0.0035                        
далее                          0.0035                        
з                              0.0035                        
л                              0.0035                        
н                              0.0035                        
п                              0.0035                        
р                              0.0035                        
ф                              0.0035                        
х                              0.0035                        
ц                              0.0035                        
ч                              0.0035                        
широта                         0.0035                        
щ                              0.0035                        
э                              0.0035                        
абрам                          0.0035                        
абэ                            0.0087                        
аввакум                        0.0104                        
авдеев                         0.0017                        
аверченко                      0.0017                        
азимов                         0.0017                        
айтматов                       0.0017                        
аким                           0.0017                        
аксаков                        0.0052                        
аксёнов                        0.0017                        
акунин                         0.0017                        
акутагава                      0.0017                        
алдан                          0.0017                        
алексин                        0.0017                        
алигера                        0.0017                        
амад                           0.0017                        
андерсен                       0.0017                        
андреев                        0.0017                        
анненский                      0.0017                        
арцыбашев                      0.0017                        
асад                           0.0017                        
астафьев                       0.0017                        
ахмадуллин                     0.0017                        
ахматов                        0.0017                        
бабель                         0.0017                        
баж                            0.0017                        
байрон                         0.0017                        
бальзак                        0.0017                        
бальмонт                       0.0017                        
баратынский                    0.0017                        
батюшковы                      0.0017                        
бах                            0.0017                        
белля                          0.0017                        
белый                          0.0017                        
беляев                         0.0017                        
берджес                        0.0017                        
бернс                          0.0017                        
блок                           0.0017                        
боборыкин                      0.0017                        
богомолов                      0.0017                        
бодлер                         0.0017                        
бондарев                       0.0017                        
борхес                         0.0017                        
бродский                       0.0017                        
брэдбрать                      0.0017                        
брюсов                         0.0017                        
булгаков                       0.0017                        
булгарин                       0.0017                        
булычев                        0.0017                        
бунин                          0.0017                        
быков                          0.0017                        
вампилов                       0.0017                        
васильев                       0.0017                        
верна                          0.0017                        
визбора                        0.0017                        
владим                         0.0017                        
войнич                         0.0017                        
войнович                       0.0017                        
волков                         0.0017                        
вольтер                        0.0017                        
воннегута                      0.0017                        
