Term                           TF-IDF                        
варенька                       0.0174                        
васильич                       0.0084                        
мавр                           0.0075                        
савишный                       0.0061                        
пван                           0.0057                        
сергей                         0.0042                        
любовь                         0.0039                        
александрович                  0.0038                        
петрович                       0.0033                        
варвара                        0.0032                        
тамарин                        0.003                         
щадить                         0.0026                        
п                              0.0026                        
свадьба                        0.0026                        
приехать                       0.0024                        
льстить                        0.0024                        
фёдор                          0.0023                        
фёдорович                      0.0023                        
отчий                          0.0022                        
самолюбие                      0.0022                        
венец                          0.0022                        
островский                     0.0021                        
поздравить                     0.0021                        
любить                         0.0021                        
помолвка                       0.002                         
душа                           0.0019                        
счастие                        0.0019                        
боязнь                         0.0019                        
пмшина                         0.0019                        
таять                          0.0018                        
диванный                       0.0018                        
неразлучный                    0.0018                        
полуотживший                   0.0018                        
слеза                          0.0017                        
варвар                         0.0017                        
отрываться                     0.0017                        
гм                             0.0017                        
владимир                       0.0016                        
вздох                          0.0016                        
грустный                       0.0016                        
натура                         0.0016                        
вечно                          0.0016                        
записка                        0.0015                        
отвечать                       0.0015                        
непритворный                   0.0015                        
хорошенький                    0.0015                        
торжественность                0.0015                        
жених                          0.0015                        
чувство                        0.0015                        
жёлчь                          0.0015                        
примириться                    0.0015                        
приподнять                     0.0015                        
сознаться                      0.0015                        
ребяческий                     0.0015                        
расстаться                     0.0015                        
звучно                         0.0015                        
домашнева                      0.0014                        
савишн                         0.0014                        
торжество                      0.0014                        
добрый                         0.0014                        
уехать                         0.0014                        
семейный                       0.0014                        
сделаться                      0.0014                        
грустно                        0.0014                        
поздравление                   0.0013                        
лестный                        0.0013                        
беспокойно                     0.0013                        
живо                           0.0013                        
шёлковый                       0.0013                        
пмшин                          0.0012                        
молчание                       0.0012                        
страдать                       0.0012                        
брак                           0.0012                        
володя                         0.0012                        
невольно                       0.0012                        
муж                            0.0012                        
участь                         0.0012                        
увы                            0.0012                        
холодный                       0.0012                        
затаить                        0.0012                        
преследовать                   0.0012                        
героиня                        0.0012                        
мучить                         0.0012                        
высказать                      0.0012                        
оскорбить                      0.0012                        
отрадный                       0.0012                        
охотно                         0.0012                        
думаться                       0.0012                        
мальчик                        0.0011                        
мой                            0.0011                        
савишня                        0.0011                        
прибавить                      0.0011                        
произвести                     0.0011                        
полюбоваться                   0.0011                        
просидеть                      0.0011                        
бледный                        0.0011                        
дума                           0.0011                        
наивный                        0.0011                        
дитя                           0.0011                        
прошлое                        0.0011                        
пваныч                         0.0011                        
эгоист                         0.001                         
радость                        0.001                         
непременно                     0.001                         
влияние                        0.001                         
дама                           0.001                         
услыхать                       0.001                         
таить                          0.001                         
вдвоём                         0.001                         
упрёк                          0.001                         
деревенский                    0.001                         
полгода                        0.001                         
детский                        0.001                         
порыв                          0.001                         
платок                         0.001                         
городской                      0.0009                        
стакан                         0.0009                        
выпить                         0.0009                        
князь                          0.0009                        
поймать                        0.0009                        
честь                          0.0009                        
брат                           0.0009                        
молча                          0.0009                        
свеча                          0.0009                        
