Term                           TF-IDF                        
дж                             0.0094                        
толстой                        0.0079                        
некрасов                       0.0065                        
л                              0.0057                        
ц                              0.0057                        
ч                              0.0057                        
аксаков                        0.0057                        
ф                              0.0055                        
х                              0.0053                        
широта                         0.0053                        
н                              0.0048                        
р                              0.0048                        
литература                     0.0044                        
б                              0.0039                        
з                              0.0037                        
щ                              0.0037                        
джером                         0.0037                        
никитин                        0.0037                        
носов                          0.0037                        
п                              0.0036                        
полевой                        0.0036                        
э                              0.0033                        
островский                     0.0033                        
генри                          0.0032                        
иванов                         0.0029                        
астафьев                       0.0028                        
баратынский                    0.0028                        
бродский                       0.0028                        
булгаков                       0.0028                        
бунин                          0.0028                        
гоголь                         0.0028                        
гончаров                       0.0028                        
грибоедов                      0.0028                        
державин                       0.0028                        
достоевский                    0.0028                        
древнерусский                  0.0028                        
жуковский                      0.0028                        
карамзин                       0.0028                        
кафка                          0.0028                        
крылов                         0.0028                        
куприн                         0.0028                        
лермонтов                      0.0028                        
лесков                         0.0028                        
маяковский                     0.0028                        
одоевский                      0.0028                        
пелевин                        0.0028                        
радищев                        0.0028                        
твардовский                    0.0028                        
тургенев                       0.0028                        
тютчев                         0.0028                        
фонвизин                       0.0028                        
цветаев                        0.0028                        
чернышевский                   0.0028                        
чехов                          0.0028                        
шаламов                        0.0028                        
шекспир                        0.0028                        
далее                          0.0025                        
пушкин                         0.0025                        
блок                           0.0023                        
горький                        0.0022                        
aminisкритические              0.002                         
белинский                      0.002                         
осоргин                        0.002                         
ходасевич                      0.002                         
абрам                          0.0019                        
абэ                            0.0019                        
аввакум                        0.0019                        
аверченко                      0.0019                        
айтматов                       0.0019                        
аким                           0.0019                        
аксёнов                        0.0019                        
акунин                         0.0019                        
акутагава                      0.0019                        
алдан                          0.0019                        
алексин                        0.0019                        
алигера                        0.0019                        
амад                           0.0019                        
андерсен                       0.0019                        
андреев                        0.0019                        
анненский                      0.0019                        
арцыбашев                      0.0019                        
асад                           0.0019                        
ахмадуллин                     0.0019                        
ахматов                        0.0019                        
бабель                         0.0019                        
баж                            0.0019                        
бальзак                        0.0019                        
бальмонт                       0.0019                        
батюшковы                      0.0019                        
бах                            0.0019                        
белля                          0.0019                        
беляев                         0.0019                        
берджес                        0.0019                        
бернс                          0.0019                        
боборыкин                      0.0019                        
богомолов                      0.0019                        
бодлер                         0.0019                        
бондарев                       0.0019                        
борхес                         0.0019                        
брэдбрать                      0.0019                        
брюсов                         0.0019                        
булгарин                       0.0019                        
булычев                        0.0019                        
вампилов                       0.0019                        
васильев                       0.0019                        
верна                          0.0019                        
визбора                        0.0019                        
владим                         0.0019                        
войнич                         0.0019                        
войнович                       0.0019                        
волков                         0.0019                        
вольтер                        0.0019                        
воннегута                      0.0019                        
воробьёв                       0.0019                        
вяземский                      0.0019                        
габба                          0.0019                        
гайдар                         0.0019                        
гаршин                         0.0019                        
гауф                           0.0019                        
гашек                          0.0019                        
ярослав                        0.0019                        
геродот                        0.0019                        
герцен                         0.0019                        
гёте                           0.0019                        
гиппиус                        0.0019                        
голдинга                       0.0019                        
головкин                       0.0019                        
гомер                          0.0019                        
гофман                         0.0019                        
григорьев                      0.0019                        
грин                           0.0019                        
гумилёв                        0.0019                        
гюго                           0.0019                        
данте                          0.0019                        
даррелла                       0.0019                        
дефо                           0.0019                        
джалиль                        0.0019                        
джованьоль                     0.0019                        
джоэль                         0.0019                        
довлатов                       0.0019                        
дойло                          0.0019                        
драгунский                     0.0019                        
дудинец                        0.0019                        
еврипид                        0.0019                        
евтушенко                      0.0019                        
екимов                         0.0019                        
ершовый                        0.0019                        
есенин                         0.0019                        
железников                     0.0019                        
жигулин                        0.0019                        
жид                            0.0019                        
житков                         0.0019                        
заболоцкий                     0.0019                        
задорнов                       0.0019                        
закруткин                      0.0019                        
замятин                        0.0019                        
зощенко                        0.0019                        
зюскинд                        0.0019                        
ибсен                          0.0019                        
ильф                           0.0019                        
петров                         0.0019                        
ирвинга                        0.0019                        
исаковский                     0.0019                        
искандер                       0.0019                        
каверин                        0.0019                        
казакевич                      0.0019                        
казак                          0.0019                        
кассиль                        0.0019                        
катаев                         0.0019                        
кедрина                        0.0019                        
ким                            0.0019                        
кинг                           0.0019                        
киплинг                        0.0019                        
кольцов                        0.0019                        
кондратьев                     0.0019                        
конрад                         0.0019                        
констан                        0.0019                        
короленко                      0.0019                        
корчагин                       0.0019                        
коэльо                         0.0019                        
крапивина                      0.0019                        
кристи                         0.0019                        
кузмина                        0.0019                        
кун                            0.0019                        
кэррол                         0.0019                        
лавреневый                     0.0019                        
лажечник                       0.0019                        
лем                            0.0019                        
линдгрен                       0.0019                        
лихачёв                        0.0019                        
логфелло                       0.0019                        
ломоносов                      0.0019                        
лондон                         0.0019                        
мандельштам                    0.0019                        
мариенгоф                      0.0019                        
маркес                         0.0019                        
маршак                         0.0019                        
мережковский                   0.0019                        
