Term                           TF-IDF                        
комиссар                       0.0099                        
питта                          0.0091                        
крайла                         0.0091                        
ротор                          0.0081                        
зонд                           0.0064                        
гаранд                         0.0057                        
танаям                         0.0053                        
уайлера                        0.0052                        
эритро                         0.0049                        
броссный                       0.0046                        
дальний                        0.0039                        
фишер                          0.0037                        
марлен                         0.0035                        
роториана                      0.0032                        
директор                       0.0032                        
поселение                      0.0027                        
немезид                        0.0026                        
звезда                         0.0024                        
руководитель                   0.0023                        
фотография                     0.0022                        
астроном                       0.0022                        
мать                           0.0021                        
орбита                         0.0021                        
пояс                           0.0021                        
астероид                       0.0021                        
бюро                           0.002                         
расовый                        0.002                         
избавиться                     0.0018                        
снятой                         0.0018                        
генеалогия                     0.0018                        
чудовище                       0.0017                        
наслать                        0.0017                        
участок                        0.0017                        
мама                           0.0016                        
солнечный                      0.0016                        
мисс                           0.0015                        
внешне                         0.0015                        
мегас                          0.0015                        
фотокамера                     0.0015                        
книга                          0.0014                        
натолкнуть                     0.0014                        
данные                         0.0014                        
возглавлять                    0.0014                        
диалект                        0.0014                        
раса                           0.0014                        
обмен                          0.0013                        
учреждение                     0.0013                        
неуютный                       0.0013                        
уничтожение                    0.0012                        
система                        0.0012                        
умирающий                      0.0012                        
пенсия                         0.0012                        
различие                       0.0012                        
внимательный                   0.0012                        
головидение                    0.0012                        
параллакс                      0.0012                        
агент                          0.0012                        
земля                          0.0011                        
закончить                      0.0011                        
эмоциональный                  0.0011                        
доходить                       0.0011                        
подавлять                      0.0011                        
проект                         0.0011                        
передать                       0.0011                        
доступный                      0.0011                        
страница                       0.0011                        
покашливание                   0.001                         
покоробить                     0.001                         
открытие                       0.001                         
постоянно                      0.001                         
катастрофа                     0.001                         
саркастический                 0.001                         
досаждать                      0.001                         
неравномерно                   0.001                         
продумать                      0.001                         
монстр                         0.001                         
мимика                         0.001                         
наметить                       0.001                         
надоедливый                    0.001                         
изначально                     0.001                         
подход                         0.001                         
решение                        0.001                         
манёвр                         0.001                         
перерабатывать                 0.001                         
летучий                        0.001                         
тамбор                         0.001                         
броссено                       0.001                         
тамбора                        0.001                         
броссена                       0.001                         
ностальгия                     0.001                         
старик                         0.001                         
поманить                       0.001                         
притянуть                      0.001                         
щедрый                         0.001                         
необременительный              0.001                         
частность                      0.001                         
запальчивость                  0.001                         
оскорбительный                 0.001                         
изучить                        0.001                         
загрузить                      0.001                         
принципиальный                 0.001                         
выходной                       0.001                         
двадцатый                      0.001                         
непременный                    0.001                         
неприветливый                  0.001                         
постарелый                     0.001                         
подтянутый                     0.001                         
поседелый                      0.001                         
ссутулиться                    0.001                         
национальность                 0.001                         
ненавидеть                     0.001                         
отсталый                       0.001                         
вероломный                     0.001                         
крайне                         0.001                         
свесить                        0.001                         
почёсывать                     0.001                         
негроид                        0.001                         
индус                          0.001                         
эпикантический                 0.001                         
хлёсткий                       0.001                         
общеизвестный                  0.001                         
поводить                       0.001                         
разбредаться                   0.001                         
малочисленный                  0.001                         
проблема                       0.0009                        
рассердить                     0.0009                        
возможно                       0.0009                        
планета                        0.0009                        
грозить                        0.0009                        
измерение                      0.0009                        
светило                        0.0009                        
договор                        0.0009                        
небо                           0.0009                        
восторг                        0.0009                        
проксим                        0.0009                        
центавро                       0.0009                        
взволновать                    0.0009                        
присесть                       0.0009                        
траектория                     0.0009                        
век                            0.0008                        
достигнуть                     0.0008                        
добиться                       0.0008                        
мучиться                       0.0008                        
знать                          0.0008                        
вообще                         0.0008                        
посылать                       0.0008                        
завершить                      0.0008                        
недовольство                   0.0008                        
полагать                       0.0008                        
отдохнуть                      0.0008                        
немигающий                     0.0008                        
открытый                       0.0008                        
сослать                        0.0008                        
хватить                        0.0008                        
очевидный                      0.0008                        
респектабельный                0.0008                        
причинять                      0.0008                        
ощутимый                       0.0008                        
довод                          0.0008                        
временами                      0.0008                        
мелок                          0.0008                        
утаить                         0.0008                        
ошеломлять                     0.0008                        
воздать                        0.0008                        
кровавый                       0.0008                        
рациональный                   0.0008                        
световой                       0.0008                        
тепловой                       0.0008                        
термоядерный                   0.0008                        
реактор                        0.0008                        
угнетающе                      0.0008                        
психологически                 0.0008                        
предшественник                 0.0008                        
озабоченность                  0.0008                        
заблагорассудиться             0.0008                        
околоземный                    0.0008                        
высохший                       0.0008                        
зеленеть                       0.0008                        
запомниться                    0.0008                        
годовалый                      0.0008                        
дружелюбный                    0.0008                        
любознательный                 0.0008                        
жена                           0.0008                        
значащий                       0.0008                        
гипнотизировать                0.0008                        
анализатор                     0.0008                        
лимон                          0.0008                        
честно                         0.0008                        
обнаружить                     0.0008                        
звёздный                       0.0008                        
зацепка                        0.0008                        
супруг                         0.0008                        
камера                         0.0008                        
пережиток                      0.0008                        
атрибут                        0.0008                        
переворачивать                 0.0008                        
замечтаться                    0.0008                        
исследователь                  0.0008                        
пылев                          0.0008                        
отлагательство                 0.0008                        
каттиморо                      0.0008                        
голограмма                     0.0008                        
опрашивать                     0.0008                        
полутень                       0.0008                        
коротенький                    0.0008                        
радоваться                     0.0008                        
европеоид                      0.0008                        
белоснежок                     0.0008                        
легкомысленно                  0.0008                        
оговориться                    0.0008                        
монголоид                      0.0008                        
кривой                         0.0008                        
разделяться                    0.0008                        
эмигрировать                   0.0008                        
преобладать                    0.0008                        
предоставить                   0.0007                        
додуматься                     0.0007                        
обращать                       0.0007                        
считать                        0.0007                        
хотеть                         0.0007                        
благосостояние                 0.0007                        
планет                         0.0007                        
торопиться                     0.0007                        
разговор                       0.0007                        
сдержаться                     0.0007                        
независимо                     0.0007                        
ошеломить                      0.0007                        
итак                           0.0007                        
стабильный                     0.0007                        
невредимый                     0.0007                        
неотрывно                      0.0007                        
возражать                      0.0007                        
неподвижный                    0.0007                        
материал                       0.0007                        
проголосовать                  0.0007                        
советник                       0.0007                        
разделять                      0.0007                        
воплотить                      0.0007                        
свойственно                    0.0007                        
отчаянно                       0.0007                        
ненависть                      0.0007                        
понемногу                      0.0007                        
розанна                        0.0007                        
слиться                        0.0007                        
пожаловаться                   0.0007                        
умудряться                     0.0007                        
выжать                         0.0007                        
шпионить                       0.0007                        
информация                     0.0007                        
детально                       0.0007                        
изучать                        0.0007                        
аномалия                       0.0007                        
некто                          0.0007                        
очертить                       0.0007                        
задумываться                   0.0007                        
разыскивать                    0.0007                        
возбудить                      0.0007                        
энергичный                     0.0007                        
общение                        0.0007                        
северный                       0.0007                        
послужить                      0.0007                        
потирать                       0.0007                        
ненужный                       0.0007                        
темнокожий                     0.0007                        
уничтожить                     0.0006                        
говорить                       0.0006                        
мочь                           0.0006                        
интонация                      0.0006                        
гордиться                      0.0006                        
непросто                       0.0006                        
приём                          0.0006                        
догадываться                   0.0006                        
примета                        0.0006                        
отец                           0.0006                        
инсигна                        0.0006                        
дочь                           0.0006                        
задолго                        0.0006                        
судьба                         0.0006                        
стадия                         0.0006                        
красный                        0.0006                        
смертный                       0.0006                        
компьютер                      0.0006                        
дискуссия                      0.0006                        
