Term                           TF-IDF                        
файф                           0.0208                        
эбл                            0.0164                        
стина                          0.0126                        
сквайр                         0.0124                        
резидент                       0.0109                        
трантор                        0.01                          
порт                           0.0082                        
икс                            0.0076                        
теренс                         0.0075                        
сэмия                          0.0075                        
рик                            0.0075                        
джунц                          0.007                         
космоаналитик                  0.0065                        
посольство                     0.0049                        
генро                          0.0046                        
машина                         0.0045                        
сарк                           0.0045                        
высокородный                   0.0045                        
совещание                      0.0042                        
сарка                          0.0039                        
медальон                       0.0036                        
космоаналитика                 0.0035                        
трёхмерный                     0.0032                        
отдел                          0.003                         
транторианский                 0.003                         
флоринианский                  0.0028                        
гирокорабль                    0.0028                        
флоринианин                    0.0028                        
поцеловаться                   0.0028                        
территория                     0.0027                        
ворота                         0.0025                        
проекция                       0.0025                        
госпожа                        0.0024                        
колодец                        0.0024                        
миа                            0.0024                        
саркит                         0.0022                        
агент                          0.0021                        
саркитский                     0.0021                        
джунец                         0.002                         
идиот                          0.002                         
туземец                        0.002                         
психозондировать               0.002                         
флорин                         0.002                         
убийца                         0.002                         
корабль                        0.0019                        
межконтинентальный             0.0018                        
неприкосновенный               0.0018                        
материк                        0.0018                        
гадкий                         0.0018                        
патрульный                     0.0018                        
притронуться                   0.0018                        
наивность                      0.0018                        
эмигрант                       0.0018                        
великий                        0.0017                        
устранить                      0.0017                        
прибытие                       0.0015                        
сморщенный                     0.0015                        
конституция                    0.0015                        
стеречь                        0.0015                        
шлюз                           0.0015                        
либо                           0.0015                        
валон                          0.0015                        
опуститься                     0.0014                        
селить                         0.0014                        
объединить                     0.0014                        
дверца                         0.0014                        
насильно                       0.0014                        
подразумевать                  0.0013                        
миля                           0.0013                        
направлять                     0.0013                        
посол                          0.0013                        
приёмник                       0.0013                        
автономия                      0.0013                        
бежать                         0.0013                        
саркома                        0.0013                        
угрюмо                         0.0013                        
роскошный                      0.0013                        
политический                   0.0013                        
ультиматум                     0.0013                        
переворот                      0.0013                        
шантажировать                  0.0013                        
безопасность                   0.0012                        
прибывать                      0.0012                        
сообщаться                     0.0012                        
патруль                        0.0012                        
убежище                        0.0012                        
чрезвычайный                   0.0012                        
вождь                          0.0012                        
приказать                      0.0012                        
политика                       0.0012                        
кырот                          0.0012                        
спрятаться                     0.0011                        
стража                         0.0011                        
выслушать                      0.0011                        
космопорт                      0.0011                        
помешать                       0.0011                        
убийство                       0.0011                        
допрашивать                    0.0011                        
лоно                           0.0011                        
ренегат                        0.001                         
теплоизлучающий                0.001                         
совпадение                     0.001                         
кстати                         0.001                         
везти                          0.001                         
экстерриториальность           0.001                         
отправление                    0.001                         
трюм                           0.001                         
лопасть                        0.001                         
истребитель                    0.001                         
иглопушок                      0.001                         
полуистерический               0.001                         
вертикально                    0.001                         
эскадрилья                     0.001                         
новоприбывший                  0.001                         
воздерживаться                 0.001                         
саркитсткий                    0.001                         
вскричать                      0.001                         
светлость                      0.001                         
рыжий                          0.001                         
парик                          0.001                         
перечеркнуть                   0.001                         
подло                          0.001                         
гиропорт                       0.001                         
гироплан                       0.001                         
вмешательство                  0.001                         
узловатый                      0.001                         
промедлить                     0.001                         
файфовый                       0.001                         
заклеймить                     0.001                         
перебежчик                     0.001                         
напевать                       0.001                         
уменьшиться                    0.001                         
саркитка                       0.001                         
капризно                       0.001                         
ущемлять                       0.001                         
кулачок                        0.001                         
туземка                        0.001                         
шкафчик                        0.001                         
бинокль                        0.001                         
кораблик                       0.001                         
кормовой                       0.001                         
дюза                           0.001                         
аварийный                      0.001                         
корма                          0.001                         
пульсолуч                      0.001                         
книзу                          0.001                         
прорваться                     0.001                         
суровый                        0.001                         
клеймо                         0.001                         
опознание                      0.001                         
выглядывать                    0.001                         
сверхроскошный                 0.001                         
попятиться                     0.001                         
вжаться                        0.001                         
благодетельница                0.001                         
повелительно                   0.001                         
лацкан                         0.001                         
досадливо                      0.001                         
прохлопать                     0.001                         
присутствовать                 0.001                         
ухватиться                     0.001                         
подуть                         0.001                         
радиофон                       0.001                         
минутка                        0.001                         
стереоскопический              0.001                         
фотоаппарат                    0.001                         
целовать                       0.001                         
ароматный                      0.001                         
двусмысленность                0.001                         
соединиться                    0.001                         
поддержать                     0.001                         
уроженец                       0.001                         
посовещаться                   0.001                         
перебой                        0.001                         
мирлином                       0.001                         
сомнина                        0.001                         
ничегонеделание                0.001                         
пикантный                      0.001                         
податливость                   0.001                         
снимка                         0.001                         
отсрочить                      0.001                         
усовершенствование             0.001                         
скряга                         0.001                         
потёртый                       0.001                         
шерстистоволосый               0.001                         
поджигатель                    0.001                         
диктаторство                   0.001                         
темя                           0.001                         
россказни                      0.001                         
понизить                       0.001                         
сниться                        0.001                         
тюремный                       0.001                         
телесный                       0.001                         
потупиться                     0.001                         
дрессировать                   0.001                         
выхаживать                     0.001                         
знать                          0.0009                        
предоставлять                  0.0009                        
право                          0.0009                        
опускаться                     0.0009                        
подниматься                    0.0009                        
экран                          0.0009                        
покинуть                       0.0009                        
дурак                          0.0009                        
убивать                        0.0009                        
явный                          0.0009                        
палец                          0.0009                        
отец                           0.0009                        
поцелуй                        0.0009                        
ощущать                        0.0009                        
пробыть                        0.0009                        
преступник                     0.0009                        
предатель                      0.0009                        
сметь                          0.0009                        
сквозь                         0.0009                        
планета                        0.0008                        
непогрешимый                   0.0008                        
поимка                         0.0008                        
хитрить                        0.0008                        
разведчик                      0.0008                        
инопланетный                   0.0008                        
кой                            0.0008                        
карать                         0.0008                        
выскальзывать                  0.0008                        
расписание                     0.0008                        
ринуться                       0.0008                        
ствол                          0.0008                        
задвигаться                    0.0008                        
закашляться                    0.0008                        
секунда                        0.0008                        
интересно                      0.0008                        
мелодрама                      0.0008                        
якобы                          0.0008                        
субрадио                       0.0008                        
запихнуть                      0.0008                        
приоткрыться                   0.0008                        
союз                           0.0008                        
отбивать                       0.0008                        
такт                           0.0008                        
эблом                          0.0008                        
файфскай                       0.0008                        
встречать                      0.0008                        
