Term                           TF-IDF                        
икс                            0.0155                        
генро                          0.0117                        
сэмия                          0.0096                        
файф                           0.0091                        
флорин                         0.0081                        
сквайр                         0.0076                        
рик                            0.0076                        
сарка                          0.0076                        
теренс                         0.0067                        
руно                           0.0053                        
капитан                        0.0051                        
балл                           0.0051                        
саркит                         0.0048                        
идиот                          0.0048                        
космоаналитик                  0.0047                        
патрульный                     0.0043                        
космоаналитика                 0.0039                        
флоринианин                    0.0037                        
госпожа                        0.0037                        
стина                          0.0036                        
яхтсмен                        0.0034                        
резидент                       0.0033                        
туземец                        0.0033                        
психозондировать               0.0031                        
сарк                           0.0029                        
валон                          0.0029                        
димона                         0.0029                        
верхний                        0.0028                        
корабль                        0.0027                        
измена                         0.0027                        
яхта                           0.0026                        
врач                           0.0025                        
сообщение                      0.0024                        
психозондирование              0.0024                        
запись                         0.0023                        
флориниан                      0.0022                        
копия                          0.0022                        
шантаж                         0.0022                        
материк                        0.0022                        
ермолка                        0.0022                        
нижний                         0.0021                        
вотекс                         0.002                         
борт                           0.002                         
совещание                      0.002                         
карточка                       0.002                         
убийца                         0.0019                        
высокородный                   0.0018                        
умерший                        0.0018                        
скелет                         0.0018                        
зола                           0.0018                        
кабинет                        0.0018                        
возить                         0.0018                        
ангара                         0.0018                        
анализ                         0.0017                        
кырот                          0.0017                        
флоринианский                  0.0016                        
преступник                     0.0016                        
бюро                           0.0016                        
город                          0.0015                        
прибыть                        0.0015                        
вскричать                      0.0015                        
субрадио                       0.0015                        
коммуникатор                   0.0015                        
секретно                       0.0015                        
просчёт                        0.0015                        
пятеро                         0.0015                        
экран                          0.0015                        
ключ                           0.0015                        
пистолет                       0.0014                        
отчаянный                      0.0014                        
рэйсть                         0.0014                        
недоумевать                    0.0014                        
агент                          0.0014                        
фабрика                        0.0014                        
поражение                      0.0014                        
сударь                         0.0014                        
погоня                         0.0013                        
произнести                     0.0013                        
саркома                        0.0013                        
кыртовой                       0.0013                        
транспорт                      0.0013                        
автономия                      0.0013                        
приманка                       0.0013                        
убить                          0.0012                        
великий                        0.0012                        
наслать                        0.0012                        
разум                          0.0012                        
транторианский                 0.0012                        
порт                           0.0012                        
мотив                          0.0012                        
выказать                       0.0012                        
мирлина                        0.0012                        
течение                        0.0011                        
лоно                           0.0011                        
радиоактивный                  0.0011                        
послать                        0.0011                        
мундир                         0.0011                        
одежда                         0.0011                        
близ                           0.0011                        
исчезать                       0.0011                        
час                            0.001                         
владеть                        0.001                         
планета                        0.001                         
вцепиться                      0.001                         
крайне                         0.001                         
убийство                       0.001                         
остаток                        0.001                         
обследовать                    0.001                         
обследование                   0.001                         
вмешательство                  0.001                         
быть                           0.001                         
отдел                          0.001                         
промышленность                 0.001                         
поколебаться                   0.001                         
шлюз                           0.001                         
перелёт                        0.001                         
космический                    0.0009                        
охрана                         0.0009                        
вскочить                       0.0009                        
помнить                        0.0009                        
опасность                      0.0009                        
безумие                        0.0009                        
осторожность                   0.0009                        
перехватить                    0.0009                        
немедленно                     0.0009                        
испугать                       0.0009                        
труп                           0.0009                        
доклад                         0.0009                        
поймать                        0.0009                        
исчезновение                   0.0009                        
трантор                        0.0009                        
затруднение                    0.0009                        
флот                           0.0009                        
территория                     0.0009                        
костюм                         0.0009                        
возражать                      0.0009                        
туман                          0.0009                        
открываться                    0.0009                        
надёжный                       0.0008                        
пространство                   0.0008                        
ищейка                         0.0008                        
здоровенный                    0.0008                        
сдаться                        0.0008                        
позаботиться                   0.0008                        
тесный                         0.0008                        
кинуть                         0.0008                        
настраиваться                  0.0008                        
беспомощный                    0.0008                        
волна                          0.0008                        
бессвязно                      0.0008                        
вдумчивый                      0.0008                        
незаконно                      0.0008                        
нефлоринианский                0.0008                        
безопасность                   0.0008                        
стином                         0.0008                        
проломить                      0.0008                        
поблескивание                  0.0008                        
жизненность                    0.0008                        
сумрак                         0.0008                        
целлюлита                      0.0008                        
единственно                    0.0008                        
затребовать                    0.0008                        
непривлекательный              0.0008                        
малограмотный                  0.0008                        
ликвидировать                  0.0008                        
врачебный                      0.0008                        
трио                           0.0008                        
идеалист                       0.0008                        
педантичный                    0.0008                        
сличить                        0.0008                        
флоринианка                    0.0008                        
отметка                        0.0008                        
либо                           0.0008                        
сюжет                          0.0008                        
рассмотреть                    0.0008                        
опуститься                     0.0008                        
пропагандистский               0.0008                        
субрадиограмма                 0.0008                        
основывать                     0.0008                        
выкуп                          0.0008                        
гениально                      0.0008                        
пересадить                     0.0008                        
согнутый                       0.0008                        
