Term                           TF-IDF                        
капитан                        0.0164                        
марк                           0.0142                        
шеффилд                        0.0142                        
новь                           0.01                          
саймон                         0.0089                        
аннунсио                       0.0044                        
аннунчио                       0.0042                        
каюта                          0.0041                        
мнемонический                  0.0036                        
троянский                      0.0032                        
машина                         0.003                         
пассажир                       0.003                         
троить                         0.0029                        
журнал                         0.0027                        
вычислительный                 0.0026                        
вернадский                     0.0026                        
лагранж                        0.0024                        
нонкомпос                      0.0024                        
головастый                     0.0022                        
рейс                           0.0022                        
конфедерация                   0.0022                        
звезда                         0.0022                        
служба                         0.0022                        
астрофизик                     0.0022                        
трижды                         0.0021                        
марка                          0.0021                        
трогать                        0.0021                        
простак                        0.002                         
скопление                      0.002                         
геркулес                       0.002                         
экипаж                         0.0019                        
мальчишка                      0.0019                        
корабль                        0.0018                        
болезнь                        0.0017                        
иллюминатор                    0.0017                        
могучий                        0.0015                        
тяготение                      0.0015                        
борт                           0.0015                        
остаток                        0.0015                        
нипочём                        0.0015                        
зафрахтовать                   0.0015                        
запыхтеть                      0.0015                        
равносторонний                 0.0015                        
треугольник                    0.0015                        
номонический                   0.0015                        
ловушка                        0.0014                        
мистер                         0.0014                        
экспедиция                     0.0014                        
информационный                 0.0014                        
сведение                       0.0014                        
капитанский                    0.0013                        
пластика                       0.0013                        
судовой                        0.0013                        
называться                     0.0013                        
шпион                          0.0013                        
планета                        0.0012                        
необитаемый                    0.0012                        
фолленби                       0.0012                        
побагроветь                    0.0012                        
любитель                       0.0012                        
покрывать                      0.0012                        
ярость                         0.0012                        
трубка                         0.0012                        
малышка                        0.0012                        
восемьдесят                    0.0012                        
мнемонист                      0.0012                        
космический                    0.0011                        
центр                          0.0011                        
доктор                         0.0011                        
малышок                        0.0011                        
сигара                         0.0011                        
скользнуть                     0.0011                        
треть                          0.0011                        
запоминать                     0.0011                        
звёздный                       0.001                         
солнце                         0.001                         
система                        0.001                         
умереть                        0.001                         
знать                          0.001                         
выгодный                       0.001                         
хватать                        0.001                         
минутка                        0.001                         
густой                         0.001                         
звонить                        0.001                         
снимок                         0.001                         
группа                         0.001                         
дисциплина                     0.001                         
известность                    0.001                         
символ                         0.001                         
астероид                       0.0009                        
носиться                       0.0009                        
отвращение                     0.0009                        
рост                           0.0009                        
спина                          0.0009                        
выключить                      0.0009                        
садиться                       0.0009                        
правительственный              0.0009                        
неприятность                   0.0009                        
сверкать                       0.0009                        
слыхать                        0.0009                        
задавать                       0.0009                        
гостиная                       0.0009                        
двойной                        0.0009                        
проклятый                      0.0009                        
презрение                      0.0009                        
оборот                         0.0009                        
возглавлять                    0.0009                        
б                              0.0009                        
сиять                          0.0008                        
правительство                  0.0008                        
раздражать                     0.0008                        
центральный                    0.0008                        
заболеть                       0.0008                        
расположение                   0.0008                        
уставиться                     0.0008                        
толстый                        0.0008                        
специальный                    0.0008                        
слышный                        0.0008                        
диаметр                        0.0008                        
обсуждать                      0.0008                        
тип                            0.0008                        
ладный                         0.0008                        
устойчивый                     0.0008                        
ограниченный                   0.0008                        
окружить                       0.0007                        
металлический                  0.0007                        
скорлупка                      0.0007                        
назначить                      0.0007                        
полётный                       0.0007                        
недолюбливать                  0.0007                        
разношёрстный                  0.0007                        
объединять                     0.0007                        
подмывать                      0.0007                        
сулить                         0.0007                        
склока                         0.0007                        
истерик                        0.0007                        
тупость                        0.0007                        
неспроста                      0.0007                        
есяк                           0.0007                        
шиворот                        0.0007                        
двадцатилетний                 0.0007                        
прожужжать                     0.0007                        
рот                            0.0007                        
бывать                         0.0007                        
проваляться                    0.0007                        
слезиться                      0.0007                        
тщедушный                      0.0007                        
мышонок                        0.0007                        
мышиный                        0.0007                        
земной                         0.0007                        
тысяча                         0.0007                        
запечатлевать                  0.0007                        
цифровой                       0.0007                        
сосчитать                      0.0007                        
название                       0.0007                        
красота                        0.0007                        
раскатистый                    0.0007                        
неладно                        0.0007                        
щётка                          0.0007                        
переплести                     0.0007                        
ритмично                       0.0007                        
светимость                     0.0007                        
счётный                        0.0007                        
гороховый                      0.0007                        
суп                            0.0007                        
тесновато                      0.0007                        
чисхольм                       0.0007                        
осциллировать                  0.0007                        
утром                          0.0007                        
локальный                      0.0007                        
светофор                       0.0007                        
выпускаться                    0.0007                        
окислитель                     0.0007                        
растоптать                     0.0007                        
гнёт                           0.0007                        
выкладывать                    0.0007                        
посадка                        0.0007                        
эммануэль                      0.0007                        
напускать                      0.0007                        
перфолента                     0.0007                        
рулон                          0.0007                        
жемчужный                      0.0007                        
изумруд                        0.0007                        
горошина                       0.0007                        
объектив                       0.0007                        
рассыпать                      0.0007                        
гроот                          0.0007                        
новенаагля                     0.0007                        
мешанина                       0.0007                        
обжорство                      0.0007                        
неотделимый                    0.0007                        
интеллектуальный               0.0007                        
выдержать                      0.0007                        
ультразвуковой                 0.0007                        
потенциал                      0.0007                        
кратное                        0.0007                        
расплавиться                   0.0007                        
сто                            0.0007                        
гектор                         0.0007                        
аякса                          0.0007                        
пропадом                       0.0007                        
вбок                           0.0007                        
широколицый                    0.0007                        
чернобровый                    0.0007                        
большеротый                    0.0007                        
геохимик                       0.0007                        
неумеренный                    0.0007                        
горошек                        0.0007                        
запонка                        0.0007                        
маг                            0.0007                        
чародей                        0.0007                        
налитой                        0.0007                        
крыть                          0.0007                        
здоровый                       0.0007                        
загнуться                      0.0007                        
крутить                        0.0007                        
орать                          0.0007                        
проткнуть                      0.0007                        
макронивелировочный            0.0007                        
колламор                       0.0007                        
воздеть                        0.0007                        
закатить                       0.0007                        
жердь                          0.0007                        
виртуозность                   0.0007                        
оперный                        0.0007                        
добивать                       0.0007                        
задать                         0.0007                        
монохром                       0.0007                        
микрооптик                     0.0007                        
вайо                           0.0007                        
помалкивать                    0.0007                        
шеффнлд                        0.0007                        
часы                           0.0007                        
волк                           0.0007                        
догадка                        0.0007                        
соревнование                   0.0007                        
канопус                        0.0007                        
корреляция                     0.0007                        
пространственный               0.0006                        
оплата                         0.0006                        
ставка                         0.0006                        
далёкий                        0.0006                        
вежливый                       0.0006                        
постель                        0.0006                        
находиться                     0.0006                        
вне                            0.0006                        
капитальный                    0.0006                        
ремонт                         0.0006                        
ненадёжный                     0.0006                        
переоборудовать                0.0006                        
гнев                           0.0006                        
наглость                       0.0006                        
выяснение                      0.0006                        
тряхнуть                       0.0006                        
застучать                      0.0006                        
совать                         0.0006                        
нужный                         0.0006                        
страдать                       0.0006                        
входить                        0.0006                        
облизать                       0.0006                        
рад                            0.0006                        
домой                          0.0006                        
шелковистый                    0.0006                        
носик                          0.0006                        
усик                           0.0006                        
предел                         0.0006                        
психогенный                    0.0006                        
небосвод                       0.0006                        
квадрат                        0.0006                        
перепись                       0.0006                        
непреодолимый                  0.0006                        
любопытно                      0.0006                        
повернуться                    0.0006                        
похлопывать                    0.0006                        
куб                            0.0006                        
возвести                       0.0006                        
резать                         0.0006                        
светить                        0.0006                        
красный                        0.0006                        
выкрикивать                    0.0006                        
визгливый                      0.0006                        
жадный                         0.0006                        
штора                          0.0006                        
захотеть                       0.0006                        
добавление                     0.0006                        
иссякнуть                      0.0006                        
швырнуть                       0.0006                        
запихнуть                      0.0006                        
мусоропровод                   0.0006                        
нечего                         0.0006                        
регистр                        0.0006                        
заморгать                      0.0006                        
георг                          0.0006                        
гронди                         0.0006                        
телефонный                     0.0006                        
джордж                         0.0006                        
девять                         0.0006                        
отчасти                        0.0006                        
номинальный                    0.0006                        
скептический                   0.0006                        
свернуться                     0.0006                        
корона                         0.0006                        
россыпь                        0.0006                        
густо                          0.0006                        
врач                           0.0006                        
близорукий                     0.0006                        
покоситься                     0.0006                        
разочарованно                  0.0006                        
изображать                     0.0006                        
оркестр                        0.0006                        
фанфара                        0.0006                        
ломать                         0.0006                        
пищеварение                    0.0006                        
растягивать                    0.0006                        
представиться                  0.0006                        
стойко                         0.0006                        
трата                          0.0006                        
круговой                       0.0006                        
железо                         0.0006                        
илион                          0.0006                        
вполголоса                     0.0006                        
миля                           0.0006                        
ахиллес                        0.0006                        
приставать                     0.0006                        
борис                          0.0006                        
пристрастие                    0.0006                        
драгоценный                    0.0006                        
невнятный                      0.0006                        
утвердительный                 0.0006                        
вздумать                       0.0006                        
подослать                      0.0006                        
пена                           0.0006                        
кровопролитие                  0.0006                        
притворный                     0.0006                        
страшить                       0.0006                        
веселие                        0.0006                        
освальд                        0.0006                        
мейер                          0.0006                        
наброситься                    0.0006                        
послушно                       0.0006                        
угрожающе                      0.0006                        
качнуться                      0.0006                        
хлопок                         0.0006                        
сцепить                        0.0006                        
рассматриваться                0.0006                        
комитет                        0.0006                        
бюро                           0.0006                        
периферия                      0.0006                        
греческий                      0.0006                        
стенной                        0.0006                        
биология                       0.0006                        
химия                          0.0006                        
фоукса                         0.0006                        
пилотировать                   0.0006                        
космолёт                       0.0006                        
зацепка                        0.0006                        
вязаться                       0.0006                        
набор                          0.0006                        
аксиома                        0.0006                        
сопоставление                  0.0006                        
окупить                        0.0006                        
бесчисленный                   0.0005                        
вцепиться                      0.0005                        
крохотный                      0.0005                        
полёт                          0.0005                        
воспринять                     0.0005                        
направляться                   0.0005                        
выражаться                     0.0005                        
учёный                         0.0005                        
влезть                         0.0005                        
световой                       0.0005                        
равно                          0.0005                        
призвание                      0.0005                        
скупиться                      0.0005                        
дело                           0.0005                        
чертовски                      0.0005                        
отличаться                     0.0005                        
нормальный                     0.0005                        
универсальный                  0.0005                        
контракт                       0.0005                        
предстоять                     0.0005                        
кружиться                      0.0005                        
сожаление                      0.0005                        
маленький                      0.0005                        
уединение                      0.0005                        
шкаф                           0.0005                        
раз                            0.0005                        
тесниться                      0.0005                        
несметный                      0.0005                        
яркий                          0.0005                        
отсчитывать                    0.0005                        
потрясать                      0.0005                        
зад                            0.0005                        
блестящий                      0.0005                        
куртка                         0.0005                        
спектральный                   0.0005                        
дрогнуть                       0.0005                        
прозвать                       0.0005                        
верно                          0.0005                        
силовой                        0.0005                        
возражать                      0.0005                        
одолеть                        0.0005                        
обрадовать                     0.0005                        
желать                         0.0005                        
мгновение                      0.0005                        
ударение                       0.0005                        
изумлённый                     0.0005                        
расходовать                    0.0005                        
возмущённо                     0.0005                        
вопрос                         0.0005                        
завопить                       0.0005                        
официальный                    0.0005                        
щенок                          0.0005                        
персонал                       0.0005                        
контактный                     0.0005                        
линза                          0.0005                        
начальник                      0.0005                        
оправа                         0.0005                        
сетчатка                       0.0005                        
человеческий                   0.0005                        
небывалый                      0.0005                        
тонуть                         0.0005                        
поляризовать                   0.0005                        
алмазный                       0.0005                        
картинка                       0.0005                        
годиться                       0.0005                        
законный                       0.0005                        
микрофон                       0.0005                        
виноватый                      0.0005                        
аппетит                        0.0005                        
поесть                         0.0005                        
скверный                       0.0005                        
безупречный                    0.0005                        
превосходство                  0.0005                        
заседание                      0.0005                        
вызваться                      0.0005                        
необычно                       0.0005                        
обитание                       0.0005                        
орбита                         0.0005                        
жидкий                         0.0005                        
гелий                          0.0005                        
вершина                        0.0005                        
оказываться                    0.0005                        
почесать                       0.0005                        
сочетание                      0.0005                        
