Term                           TF-IDF                        
тамарин                        0.0205                        
мариона                        0.0128                        
пван                           0.0112                        
варенька                       0.0076                        
пвановый                       0.0057                        
фёдор                          0.0046                        
фёдорович                      0.0046                        
пванов                         0.0037                        
отъезд                         0.0035                        
камин                          0.0033                        
п                              0.0031                        
невесть                        0.0026                        
mr                             0.0024                        
светский                       0.0024                        
александрович                  0.0022                        
поклоняться                    0.0022                        
мечта                          0.0022                        
нехотя                         0.0021                        
отвечать                       0.002                         
пмшина                         0.002                         
самолюбие                      0.0019                        
отчий                          0.0019                        
уезжать                        0.0018                        
нескромный                     0.0017                        
ехать                          0.0017                        
обменяться                     0.0017                        
виноватый                      0.0016                        
лень                           0.0016                        
натура                         0.0016                        
скучный                        0.0016                        
ложный                         0.0015                        
блёстка                        0.0015                        
машенька                       0.0015                        
бездействовать                 0.0015                        
наблюдательность               0.0015                        
именинница                     0.0015                        
туалетный                      0.0015                        
участие                        0.0014                        
неосновательный                0.0014                        
чувство                        0.0014                        
бросать                        0.0014                        
влечение                       0.0014                        
благотворно                    0.0014                        
повар                          0.0014                        
обед                           0.0014                        
тётушка                        0.0014                        
причина                        0.0013                        
варвар                         0.0013                        
умение                         0.0013                        
неудовольствие                 0.0013                        
отдалиться                     0.0013                        
муха                           0.0013                        
григорьич                      0.0013                        
дядюшка                        0.0013                        
лестный                        0.0013                        
дурно                          0.0012                        
сердиться                      0.0012                        
благородный                    0.0012                        
пмшин                          0.0012                        
нежели                         0.0012                        
круг                           0.0012                        
претензия                      0.0012                        
разнообразный                  0.0012                        
сбыться                        0.0012                        
отзыв                          0.0012                        
иванов                         0.0011                        
любить                         0.0011                        
еда                            0.0011                        
уехать                         0.0011                        
признаться                     0.0011                        
варвара                        0.0011                        
откровенный                    0.0011                        
равнодушный                    0.0011                        
пылкий                         0.0011                        
поклониться                    0.0011                        
поздравить                     0.0011                        
свежий                         0.0011                        
добиваться                     0.0011                        
деревенский                    0.001                         
проститься                     0.001                         
показаться                     0.001                         
прямой                         0.001                         
надобный                       0.001                         
возбуждать                     0.001                         
любовь                         0.001                         
рисоваться                     0.001                         
исполнить                      0.001                         
сцена                          0.001                         
визит                          0.001                         
превосходство                  0.001                         
пустой                         0.001                         
ценить                         0.001                         
удивляться                     0.001                         
жёлчь                          0.001                         
неудача                        0.001                         
сознавать                      0.001                         
противоположный                0.001                         
пвановое                       0.001                         
беседа                         0.001                         
сделаться                      0.001                         
успех                          0.001                         
блестеть                       0.001                         
отдаться                       0.001                         
поздравлять                    0.001                         
деятельность                   0.001                         
богатый                        0.001                         
автор                          0.001                         
переливаться                   0.001                         
удовольствие                   0.0009                        
разговор                       0.0009                        
нисколько                      0.0009                        
соперник                       0.0009                        
зависть                        0.0009                        
признавать                     0.0009                        
откровенность                  0.0009                        
убеждение                      0.0009                        
оборот                         0.0009                        
поблагодарить                  0.0009                        
дух                            0.0009                        
достоинство                    0.0009                        
уважать                        0.0009                        
высоко                         0.0009                        
мелкий                         0.0009                        
отдыхать                       0.0009                        
задушевный                     0.0009                        
краска                         0.0009                        
барыня                         0.0009                        
чай                            0.0009                        
обедать                        0.0009                        
практический                   0.0009                        
характер                       0.0009                        
угол                           0.0009                        
сумерки                        0.0009                        
освещение                      0.0009                        
посылать                       0.0008                        
муж                            0.0008                        
истина                         0.0008                        
принимать                      0.0008                        
заинтересовать                 0.0008                        
понятный                       0.0008                        
удивить                        0.0008                        
понравиться                    0.0008                        
влияние                        0.0008                        
прибавить                      0.0008                        
прежний                        0.0008                        
огорчить                       0.0008                        
отчёт                          0.0008                        
знакомый                       0.0008                        
встреча                        0.0008                        
расположение                   0.0008                        
сознаться                      0.0008                        
досадный                       0.0008                        
исход                          0.0008                        
хорошенький                    0.0008                        
книга                          0.0008                        
стол                           0.0008                        
слуга                          0.0008                        
усесться                       0.0008                        
авдеев                         0.0007                        
вечером                        0.0007                        
предположение                  0.0007                        
неблагонамеренный              0.0007                        
рассориться                    0.0007                        
уверенность                    0.0007                        
настоящий                      0.0007                        
вывести                        0.0007                        
простой                        0.0007                        
умеючи                         0.0007                        
женский                        0.0007                        
нескромно                      0.0007                        
ставить                        0.0007                        
поручать                       0.0007                        
драпировать                    0.0007                        
герой                          0.0007                        
кадиться                       0.0007                        
молотый                        0.0007                        
казать                         0.0007                        
интересность                   0.0007                        
x                              0.0007                        
урочный                        0.0007                        
смущаться                      0.0007                        
объяснение                     0.0007                        
неотступно                     0.0007                        
корзина                        0.0007                        
naine                          0.0007                        
замечание                      0.0007                        
спокойствие                    0.0007                        
сбываться                      0.0007                        
отыгрыш                        0.0007                        
полководец                     0.0007                        
безотчётный                    0.0007                        
инстинктивный                  0.0007                        
бесплодность                   0.0007                        
понести                        0.0007                        
изворот                        0.0007                        
некстати                       0.0007                        
разделять                      0.0007                        
поветрие                       0.0007                        
сирокко                        0.0007                        
ромашка                        0.0007                        
аптека                         0.0007                        
поклонение                     0.0007                        
пзвинить                       0.0007                        
пропись                        0.0007                        
вставать                       0.0007                        
отрада                         0.0007                        
извинительный                  0.0007                        
опасть                         0.0007                        
скудость                       0.0007                        
первенствовать                 0.0007                        
mатушка                        0.0007                        
сынок                          0.0007                        
шуша                           0.0007                        
именинник                      0.0007                        
шушунчик                       0.0007                        
любимец                        0.0007                        
xi                             0.0007                        
копить                         0.0007                        
запас                          0.0007                        
разгадывать                    0.0007                        
привязываться                  0.0007                        
умственно                      0.0007                        
переделывать                   0.0007                        
любимый                        0.0007                        
тётенька                       0.0007                        
условленный                    0.0007                        
быт                            0.0007                        
украсить                       0.0007                        
несессер                       0.0007                        
чернилицей                     0.0007                        
диван                          0.0007                        
оракул                         0.0007                        
именины                        0.0007                        
сметливость                    0.0007                        
исправно                       0.0007                        
сервировать                    0.0007                        
молчаливость                   0.0007                        
ложность                       0.0007                        
огонь                          0.0007                        
выдаваться                     0.0007                        
скрытничать                    0.0007                        
картинность                    0.0007                        
преклониться                   0.0007                        
равносильный                   0.0007                        
синеватый                      0.0007                        
изгибаться                     0.0007                        
сквозить                       0.0007                        
янтарь                         0.0007                        
золотистый                     0.0007                        
уколоть                        0.0007                        
