Term                           TF-IDF                        
абрамов                        0.0088                        
аввакум                        0.0083                        
абэ                            0.0069                        
дж                             0.0069                        
толстой                        0.0051                        
aminisполные                   0.0045                        
аксаков                        0.0041                        
некрасов                       0.0041                        
алька                          0.0029                        
бабиль                         0.0029                        
безотцовщина                   0.0029                        
валенок                        0.0029                        
сёмужка                        0.0029                        
аввакумов                      0.0029                        
мамониха                       0.0029                        
пелагея                        0.0029                        
тоталоскоп                     0.0029                        
житие                          0.0029                        
протопоп                       0.0029                        
з                              0.0028                        
л                              0.0028                        
ц                              0.0028                        
ч                              0.0028                        
щ                              0.0028                        
абрам                          0.0028                        
джером                         0.0028                        
никитин                        0.0028                        
носов                          0.0028                        
ф                              0.0027                        
полевой                        0.0027                        
литература                     0.0026                        
х                              0.0026                        
широта                         0.0026                        
сжечь                          0.0026                        
чужое                          0.0026                        
н                              0.0024                        
р                              0.0024                        
э                              0.0024                        
генри                          0.0024                        
ледниковый                     0.0024                        
иванов                         0.0022                        
палка                          0.0022                        
конь                           0.0021                        
поездка                        0.002                         
песок                          0.002                         
провал                         0.002                         
б                              0.0019                        
островский                     0.0019                        
п                              0.0018                        
деревянный                     0.0018                        
лошадь                         0.0018                        
лето                           0.0017                        
брат                           0.0016                        
зима                           0.0016                        
тайный                         0.0016                        
золотой                        0.0015                        
плакать                        0.0015                        
аверченко                      0.0014                        
айтматов                       0.0014                        
аким                           0.0014                        
аксёнов                        0.0014                        
акунин                         0.0014                        
акутагава                      0.0014                        
алдан                          0.0014                        
алексин                        0.0014                        
алигера                        0.0014                        
амад                           0.0014                        
андерсен                       0.0014                        
андреев                        0.0014                        
анненский                      0.0014                        
арцыбашев                      0.0014                        
асад                           0.0014                        
астафьев                       0.0014                        
ахмадуллин                     0.0014                        
ахматов                        0.0014                        
бабель                         0.0014                        
баж                            0.0014                        
бальзак                        0.0014                        
бальмонт                       0.0014                        
баратынский                    0.0014                        
батюшковы                      0.0014                        
бах                            0.0014                        
белля                          0.0014                        
беляев                         0.0014                        
берджес                        0.0014                        
бернс                          0.0014                        
боборыкин                      0.0014                        
богомолов                      0.0014                        
бодлер                         0.0014                        
бондарев                       0.0014                        
борхес                         0.0014                        
бродский                       0.0014                        
брэдбрать                      0.0014                        
брюсов                         0.0014                        
булгаков                       0.0014                        
булгарин                       0.0014                        
булычев                        0.0014                        
бунин                          0.0014                        
вампилов                       0.0014                        
васильев                       0.0014                        
верна                          0.0014                        
визбора                        0.0014                        
владим                         0.0014                        
войнич                         0.0014                        
войнович                       0.0014                        
волков                         0.0014                        
вольтер                        0.0014                        
воннегута                      0.0014                        
воробьёв                       0.0014                        
вяземский                      0.0014                        
габба                          0.0014                        
гайдар                         0.0014                        
гаршин                         0.0014                        
гауф                           0.0014                        
гашек                          0.0014                        
ярослав                        0.0014                        
геродот                        0.0014                        
герцен                         0.0014                        
гёте                           0.0014                        
гиппиус                        0.0014                        
гоголь                         0.0014                        
голдинга                       0.0014                        
головкин                       0.0014                        
гомер                          0.0014                        
гончаров                       0.0014                        
гофман                         0.0014                        
грибоедов                      0.0014                        
григорьев                      0.0014                        
грин                           0.0014                        
гумилёв                        0.0014                        
гюго                           0.0014                        
данте                          0.0014                        
даррелла                       0.0014                        
державин                       0.0014                        
дефо                           0.0014                        
джалиль                        0.0014                        
джованьоль                     0.0014                        
джоэль                         0.0014                        
довлатов                       0.0014                        
дойло                          0.0014                        
достоевский                    0.0014                        
драгунский                     0.0014                        
древнерусский                  0.0014                        
дудинец                        0.0014                        
еврипид                        0.0014                        
евтушенко                      0.0014                        
екимов                         0.0014                        
ершовый                        0.0014                        
есенин                         0.0014                        
железников                     0.0014                        
жигулин                        0.0014                        
жид                            0.0014                        
житков                         0.0014                        
жуковский                      0.0014                        
заболоцкий                     0.0014                        
задорнов                       0.0014                        
закруткин                      0.0014                        
замятин                        0.0014                        
зощенко                        0.0014                        
зюскинд                        0.0014                        
ибсен                          0.0014                        
ильф                           0.0014                        
петров                         0.0014                        
ирвинга                        0.0014                        
исаковский                     0.0014                        
искандер                       0.0014                        
каверин                        0.0014                        
казакевич                      0.0014                        
казак                          0.0014                        
карамзин                       0.0014                        
кассиль                        0.0014                        
катаев                         0.0014                        
кафка                          0.0014                        
кедрина                        0.0014                        
ким                            0.0014                        
кинг                           0.0014                        
киплинг                        0.0014                        
кольцов                        0.0014                        
кондратьев                     0.0014                        
конрад                         0.0014                        
констан                        0.0014                        
короленко                      0.0014                        
корчагин                       0.0014                        
коэльо                         0.0014                        
крапивина                      0.0014                        
