Term                           TF-IDF                        
варенька                       0.0105                        
фёдор                          0.0055                        
фёдорович                      0.0055                        
любовь                         0.0049                        
букет                          0.0047                        
страдание                      0.0039                        
мариона                        0.003                         
наденёк                        0.0027                        
страдать                       0.0027                        
нерв                           0.0026                        
сознаться                      0.0025                        
переписка                      0.0024                        
тамарин                        0.0023                        
болезнь                        0.0023                        
ревность                       0.0022                        
дружба                         0.0021                        
влияние                        0.002                         
мнительность                   0.002                         
замечание                      0.0019                        
пмшина                         0.0019                        
девственный                    0.0018                        
жёлчь                          0.0018                        
отвечать                       0.0017                        
отделать                       0.0016                        
стеснить                       0.0016                        
расположение                   0.0016                        
дух                            0.0016                        
неусыпный                      0.0016                        
бранить                        0.0016                        
выходка                        0.0016                        
истинно                        0.0016                        
зазвать                        0.0016                        
поплатиться                    0.0016                        
tete                           0.0016                        
роман                          0.0015                        
п                              0.0015                        
тотчас                         0.0015                        
записка                        0.0014                        
невольный                      0.0014                        
весело                         0.0014                        
сладко                         0.0014                        
забываться                     0.0014                        
безгрешный                     0.0014                        
смеяться                       0.0014                        
утренний                       0.0014                        
завянуть                       0.0014                        
бальный                        0.0014                        
зелень                         0.0013                        
грусть                         0.0013                        
сердце                         0.0013                        
провинциальный                 0.0013                        
надобный                       0.0013                        
халат                          0.0013                        
перемена                       0.0013                        
приметить                      0.0012                        
злой                           0.0012                        
решётка                        0.0012                        
уста                           0.0012                        
счастливый                     0.0012                        
отравлять                      0.0012                        
целость                        0.0012                        
грустный                       0.0012                        
побледнеть                     0.0012                        
бал                            0.0012                        
нужда                          0.0012                        
мороз                          0.0012                        
зельцерский                    0.0012                        
сохраняться                    0.0011                        
зима                           0.0011                        
володя                         0.0011                        
находить                       0.0011                        
бедный                         0.0011                        
обманывать                     0.0011                        
сани                           0.0011                        
похудеть                       0.0011                        
весёлый                        0.0011                        
подруга                        0.0011                        
прелесть                       0.0011                        
уехать                         0.001                         
полусвет                       0.001                         
холодный                       0.001                         
прехорошенький                 0.001                         
рукопожатие                    0.001                         
подметить                      0.001                         
писать                         0.001                         
вольный                        0.001                         
осень                          0.001                         
однообразный                   0.001                         
невнимание                     0.001                         
обыкновение                    0.001                         
сигара                         0.001                         
обед                           0.001                         
кофе                           0.001                         
биение                         0.001                         
камелия                        0.001                         
чудесный                       0.001                         
струна                         0.001                         
барышня                        0.001                         
мавр                           0.0009                        
савишный                       0.0009                        
судья                          0.0009                        
мой                            0.0009                        
несмотря                       0.0009                        
добрый                         0.0009                        
розовый                        0.0009                        
румянец                        0.0009                        
зайти                          0.0009                        
вечер                          0.0009                        
недоставать                    0.0009                        
любим                          0.0009                        
любить                         0.0009                        
счастие                        0.0009                        
глупый                         0.0009                        
поневоле                       0.0009                        
прихоть                        0.0009                        
увлекаться                     0.0009                        
комфорт                        0.0009                        
влюбить                        0.0009                        
угадать                        0.0009                        
возбуждать                     0.0009                        
играть                         0.0008                        
копейка                        0.0008                        
фишка                          0.0008                        
председатель                   0.0008                        
уголовный                      0.0008                        
совестный                      0.0008                        
немолодой                      0.0008                        
болтунья                       0.0008                        
обрадоваться                   0.0008                        
продолжаться                   0.0008                        
виртовский                     0.0008                        
рояль                          0.0008                        
друг                           0.0008                        
нервичёска                     0.0008                        
вертел                         0.0008                        
продолжительно                 0.0008                        
бесплодно                      0.0008                        
молодость                      0.0008                        
протянуть                      0.0008                        
сметана                        0.0008                        
рубль                          0.0008                        
домой                          0.0008                        
лёжа                           0.0008                        
недовольный                    0.0008                        
возобновить                    0.0008                        
поперечный                     0.0008                        
непечатный                     0.0008                        
стоустый                       0.0008                        
списать                        0.0008                        
маленький                      0.0008                        
сглаживаться                   0.0008                        
трезвый                        0.0008                        
взыскательный                  0.0008                        
тихий                          0.0008                        
полунасильно                   0.0008                        
полусвободно                   0.0008                        
поклонник                      0.0008                        
поприще                        0.0008                        
коллежский                     0.0008                        
регистратор                    0.0008                        
надоедать                      0.0008                        
глупенький                     0.0008                        
корчить                        0.0008                        
согреться                      0.0008                        
непризванный                   0.0008                        
