Term                           TF-IDF                        
генарра                        0.013                         
юджиния                        0.0114                        
эритро                         0.0081                        
питта                          0.0064                        
станция                        0.0061                        
ротор                          0.0056                        
марлен                         0.0053                        
немезид                        0.004                         
отпуск                         0.0034                        
крайла                         0.0024                        
зивер                          0.0024                        
улетать                        0.0021                        
прилетать                      0.0021                        
розоватый                      0.002                         
цианобактерия                  0.002                         
танаям                         0.0018                        
купол                          0.0018                        
прокариот                      0.0018                        
европеоид                      0.0017                        
застывший                      0.0017                        
обезоружить                    0.0017                        
стиль                          0.0017                        
джэйнус                        0.0016                        
комиссар                       0.0015                        
молли                          0.0015                        
раз                            0.0015                        
директор                       0.0014                        
звезда                         0.0014                        
питтом                         0.0014                        
мама                           0.0014                        
тяга                           0.0014                        
непрошеный                     0.0013                        
обходиться                     0.0013                        
микроорганизм                  0.0013                        
новичок                        0.0013                        
прибывать                      0.0013                        
полечить                       0.0012                        
помедлить                      0.0012                        
дочь                           0.0012                        
разрешать                      0.0012                        
вторгаться                     0.0012                        
уделять                        0.0012                        
поработать                     0.0012                        
инициатива                     0.0012                        
немногий                       0.0012                        
атмосфера                      0.0012                        
невесомость                    0.0012                        
вспоминать                     0.0012                        
поглотить                      0.0012                        
добродетель                    0.0012                        
клетка                         0.0012                        
кислород                       0.0012                        
эффективный                    0.0012                        
солнечный                      0.0011                        
астроном                       0.0011                        
пятьсот                        0.0011                        
неуклюжий                      0.0011                        
замедлить                      0.0011                        
уход                           0.0011                        
послание                       0.0011                        
инфракрасный                   0.0011                        
подбираться                    0.001                         
поседение                      0.001                         
мо                             0.001                         
небезопасно                    0.001                         
доминировать                   0.001                         
раса                           0.001                         
система                        0.001                         
нелогично                      0.001                         
обронить                       0.001                         
европеоидный                   0.001                         
вдохнуть                       0.001                         
заслезиться                    0.001                         
маска                          0.001                         
почувствоваться                0.001                         
настороженность                0.001                         
отвлекаться                    0.001                         
недоговаривать                 0.001                         
умалчивать                     0.001                         
отлёт                          0.001                         
уладить                        0.001                         
обольщаться                    0.001                         
отстраняться                   0.001                         
терпимый                       0.001                         
километр                       0.001                         
вдвое                          0.001                         
восторженный                   0.001                         
утилитарный                    0.001                         
славиться                      0.001                         
утомительно                    0.001                         
квадратный                     0.001                         
поверхность                    0.001                         
мужественный                   0.001                         
старший                        0.001                         
пятидесятилетний               0.001                         
несоответствие                 0.001                         
внешность                      0.001                         
баритон                        0.001                         
эпизодический                  0.001                         
трехкомнатный                  0.001                         
контингент                     0.001                         
освещение                      0.001                         
привычный                      0.001                         
сокрушительный                 0.001                         
начальственный                 0.001                         
восстановление                 0.001                         
казённый                       0.001                         
геометрически                  0.001                         
жилища                         0.001                         
беспорядок                     0.001                         
прямолинейность                0.001                         
бескомпромиссность             0.001                         
безделушка                     0.001                         
виски                          0.001                         
бестолковый                    0.001                         
властвовать                    0.001                         
шлёпнуться                     0.001                         
травма                         0.001                         
утрачиваться                   0.001                         
обаятельный                    0.001                         
шатенка                        0.001                         
предательски                   0.001                         
заколотиться                   0.001                         
распаковать                    0.001                         
практичный                     0.001                         
воспитать                      0.001                         
соблазнительный                0.001                         
порок                          0.001                         
девятьсот                      0.001                         
окунаться                      0.001                         
ненатурально                   0.001                         
повреждать                     0.001                         
регенерировать                 0.001                         
одноклеточный                  0.001                         
бактерия                       0.001                         
эритрианский                   0.001                         
микроэлемент                   0.001                         
непостоянный                   0.001                         
морфология                     0.001                         
эритриот                       0.001                         
жизнедеятельность              0.001                         
бессмертный                    0.001                         
минорный                       0.001                         
стремиться                     0.0009                        
причина                        0.0009                        
инсигна                        0.0009                        
раздражать                     0.0009                        
избавиться                     0.0009                        
превратиться                   0.0009                        
наверно                        0.0009                        
год                            0.0009                        
юджинии                        0.0009                        
отпустить                      0.0009                        
сущность                       0.0009                        
обитатель                      0.0009                        
проявить                       0.0009                        
ненавидеть                     0.0008                        
монголоид                      0.0008                        
ненависть                      0.0008                        
знать                          0.0008                        
предложение                    0.0008                        
возродиться                    0.0008                        
однородный                     0.0008                        
полететь                       0.0008                        
расслышать                     0.0008                        
устроить                       0.0008                        
предоставляться                0.0008                        
поперхнуться                   0.0008                        
раскашляться                   0.0008                        
упрекнуть                      0.0008                        
выпытывать                     0.0008                        
отправить                      0.0008                        
моргать                        0.0008                        
интеллектуально                0.0008                        
проинструктировать             0.0008                        
невнимательный                 0.0008                        
перенимать                     0.0008                        
способность                    0.0008                        
второстепенный                 0.0008                        
навечно                        0.0008                        
известие                       0.0008                        
путешествие                    0.0008                        
движущий                       0.0008                        
трусить                        0.0008                        
расставание                    0.0008                        
грузовой                       0.0008                        
ракетный                       0.0008                        
сугубо                         0.0008                        
прорываться                    0.0008                        
багаж                          0.0008                        
неполный                       0.0008                        
многоклеточный                 0.0008                        
рубеж                          0.0008                        
мешок                          0.0008                        
мелодичный                     0.0008                        
подумывать                     0.0008                        
администратор                  0.0008                        
постройка                      0.0008                        
добывать                       0.0008                        
обновляться                    0.0008                        
безуспешно                     0.0008                        
категорически                  0.0008                        
расширение                     0.0008                        
финансирование                 0.0008                        
наладить                       0.0008                        
доставка                       0.0008                        
удосужиться                    0.0008                        
уведомить                      0.0008                        
подслушивание                  0.0008                        
сюрприз                        0.0008                        
учёба                          0.0008                        
незадолго                      0.0008                        
критически                     0.0008                        
жилой                          0.0008                        
наклонность                    0.0008                        
ограниченность                 0.0008                        
геометрический                 0.0008                        
сочетаться                     0.0008                        
отнестись                      0.0008                        
возраст                        0.0008                        
гадание                        0.0008                        
обязывать                      0.0008                        
забираться                     0.0008                        
сальто                         0.0008                        
инерция                        0.0008                        
уменьшаться                    0.0008                        
причёска                       0.0008                        
прилететь                      0.0008                        
долой                          0.0008                        
сморщенный                     0.0008                        
добросердечный                 0.0008                        
ответственный                  0.0008                        
усердно                        0.0008                        
порка                          0.0008                        
незаменимый                    0.0008                        
предаться                      0.0008                        
впечатлять                     0.0008                        
выпятить                       0.0008                        
нежелательно                   0.0008                        
угнетающе                      0.0008                        
предзнаменование               0.0008                        
микроскопически                0.0008                        
земной                         0.0008                        
нуклеопротеин                  0.0008                        
принципиально                  0.0008                        
нуклеиновый                    0.0008                        
хлорофилл                      0.0008                        
магний                         0.0008                        
фермент                        0.0008                        
соотношение                    0.0008                        
дилетант                       0.0008                        
вначале                        0.0008                        
планета                        0.0007                        
настолько                      0.0007                        
сблизиться                     0.0007                        
расовый                        0.0007                        
неоднократно                   0.0007                        
отказывать                     0.0007                        
вообще                         0.0007                        
беспокоить                     0.0007                        
раскрывать                     0.0007                        
выражать                       0.0007                        
читать                         0.0007                        
штука                          0.0007                        
детский                        0.0007                        
хватать                        0.0007                        
страшный                       0.0007                        
временно                       0.0007                        
исполнять                      0.0007                        
встретиться                    0.0007                        
завтра                         0.0007                        
накануне                       0.0007                        
поклясться                     0.0007                        
толком                         0.0007                        
прощаться                      0.0007                        
пустяк                         0.0007                        
заканчивать                    0.0007                        
предстоящий                    0.0007                        
шестьсот                       0.0007                        
ободрять                       0.0007                        
изящный                        0.0007                        
непредсказуемый                0.0007                        
увеличиваться                  0.0007                        
суша                           0.0007                        
отличаться                     0.0007                        
благодаря                      0.0007                        
молодость                      0.0007                        
седина                         0.0007                        
звучный                        0.0007                        
артистический                  0.0007                        
ссылка                         0.0007                        
голосование                    0.0007                        
упускать                       0.0007                        
сократить                      0.0007                        
замечание                      0.0007                        
колледж                        0.0007                        
аспирантура                    0.0007                        
воспитание                     0.0007                        
прохладный                     0.0007                        
пятнадцать                     0.0007                        
волнение                       0.0007                        
подписывать                    0.0007                        
продлить                       0.0007                        
чистота                        0.0007                        
владелец                       0.0007                        
меняться                       0.0007                        
поседеть                       0.0007                        
трата                          0.0007                        
распорядиться                  0.0007                        
письмо                         0.0007                        
препятствовать                 0.0007                        
тяжесть                        0.0007                        
живот                          0.0007                        
обмануть                       0.0007                        
стыдно                         0.0007                        
крайлом                        0.0007                        
морщинистый                    0.0007                        
рай                            0.0007                        
очаровательный                 0.0007                        
нетерпимый                     0.0007                        
прочить                        0.0007                        
ежедневно                      0.0007                        
ослеплять                      0.0007                        
одевать                        0.0007                        
атмосферный                    0.0007                        
простейшее                     0.0007                        
фотосинтез                     0.0007                        
кислота                        0.0007                        
термин                         0.0007                        
просуществовать                0.0007                        
оценка                         0.0007                        
разуметься                     0.0006                        
презирать                      0.0006                        
возможно                       0.0006                        
смертельно                     0.0006                        
подозревать                    0.0006                        
улететь                        0.0006                        
предупредить                   0.0006                        
уничтожить                     0.0006                        
эвакуировать                   0.0006                        
миллиард                       0.0006                        
явно                           0.0006                        
хотеть                         0.0006                        
