Term                           TF-IDF                        
гро                            0.0245                        
шварц                          0.0158                        
арбина                         0.0081                        
авардан                        0.0078                        
ход                            0.0049                        
доска                          0.0049                        
мысленный                      0.0047                        
шахматы                        0.0047                        
пешка                          0.0044                        
шект                           0.0043                        
шестьдесят                     0.0042                        
чужак                          0.0035                        
балкис                         0.0034                        
противник                      0.0034                        
империя                        0.0031                        
чик                            0.0031                        
фермер                         0.0028                        
наттереть                      0.0027                        
фигура                         0.0027                        
маскировка                     0.0026                        
чикаго                         0.0023                        
магазин                        0.0021                        
ло                             0.002                         
партия                         0.0019                        
институт                       0.0019                        
лаборант                       0.0018                        
мат                            0.0018                        
ладья                          0.0018                        
сбежать                        0.0017                        
светиться                      0.0016                        
глава                          0.0015                        
спустя                         0.0015                        
могущество                     0.0015                        
таблетка                       0.0015                        
министерский                   0.0015                        
объехать                       0.0015                        
синапсайфер                    0.0014                        
следить                        0.0014                        
археологический                0.0014                        
поражение                      0.0014                        
планета                        0.0014                        
издавать                       0.0014                        
темнота                        0.0014                        
король                         0.0014                        
земля                          0.0013                        
сиятельство                    0.0013                        
бегство                        0.0013                        
проговорить                    0.0013                        
различать                      0.0013                        
королевский                    0.0013                        
мышление                       0.0012                        
иронически                     0.0012                        
головокружение                 0.0012                        
сияние                         0.0012                        
амнезия                        0.0012                        
запретный                      0.0011                        
встреча                        0.0011                        
незаметно                      0.0011                        
вновь                          0.0011                        
ставить                        0.0011                        
играть                         0.0011                        
проигрывать                    0.0011                        
эра                            0.0011                        
кольцо                         0.0011                        
цель                           0.001                         
действие                       0.001                         
предназначить                  0.001                         
имперский                      0.001                         
неожиданно                     0.001                         
предварительный                0.001                         
интуиция                       0.001                         
поскольку                      0.001                         
сознание                       0.001                         
перемена                       0.001                         
джозеф                         0.001                         
память                         0.001                         
из                             0.001                         
горизонт                       0.001                         
покорно                        0.001                         
пятый                          0.001                         
обработка                      0.0009                        
агент                          0.0009                        
поручить                       0.0009                        
учитывать                      0.0009                        
зона                           0.0009                        
странный                       0.0009                        
организовать                   0.0009                        
дворец                         0.0009                        
туманный                       0.0009                        
отличный                       0.0009                        
автомобиль                     0.0009                        
лес                            0.0009                        
светящийся                     0.0009                        
безумие                        0.0009                        
обдумывать                     0.0009                        
галактический                  0.0009                        
рискнуть                       0.0009                        
автоматически                  0.0009                        
дурак                          0.0009                        
идеальный                      0.0008                        
ратовать                       0.0008                        
знать                          0.0008                        
нанести                        0.0008                        
неприятель                     0.0008                        
головоломка                    0.0008                        
бел                            0.0008                        
отвлечение                     0.0008                        
плетение                       0.0008                        
намереваться                   0.0008                        
подозрительный                 0.0008                        
значение                       0.0008                        
незапертый                     0.0008                        
растянуто                      0.0008                        
профессионализм                0.0008                        
направляться                   0.0008                        
страховка                      0.0008                        
становиться                    0.0008                        
скорчиться                     0.0008                        
лоток                          0.0008                        
событие                        0.0008                        
одиночка                       0.0008                        
арестовывать                   0.0008                        
игра                           0.0008                        
либо                           0.0008                        
героический                    0.0008                        
достоверно                     0.0008                        
зачесть                        0.0008                        
первостепенный                 0.0008                        
ограниченно                    0.0008                        
накал                          0.0008                        
содержать                      0.0008                        
усилить                        0.0008                        
подручный                      0.0008                        
хвала                          0.0008                        
потайной                       0.0008                        
переломный                     0.0008                        
машина                         0.0008                        
напугать                       0.0008                        
почувствовать                  0.0008                        
предостережение                0.0008                        
динамомашина                   0.0008                        
обезболивание                  0.0008                        
бессмысленный                  0.0008                        
зима                           0.0008                        
разрыхлять                     0.0008                        
удобрять                       0.0008                        
подготавливать                 0.0008                        
сев                            0.0008                        
снег                           0.0008                        
социологический                0.0008                        
